,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
374,Pierrick Martel,C,BAC,19.015,14,8,4,2,12,14,43,18.6,0.57,0.29,0.14,0.86,1.0,3.07,195,375,52.0
375,Alexandre Cote,C,SHA/HAL,18.482,46,8,3,3,11,14,38,11.11,0.095,0.035,0.035,0.13,0.165,0.755,61,101,59.03
376,Alex Filiatrault,D,VDO,18.156,77,4,4,5,8,13,44,10.415,0.05,0.035,0.09,0.085,0.175,0.51,1,1,50.0
377,Peter Angelopoulos,LW,ROU,17.38,37,7,3,3,10,13,51,13.73,0.19,0.08,0.08,0.27,0.35,1.38,4,11,36.36
378,Maxime Levesque,RW,CHI,18.383,99,3,5,5,8,13,54,5.45,0.03,0.055,0.045,0.085,0.13,0.595,90,230,40.525
379,Maxime Gravel,LW,BAC,20.187,27,7,6,0,13,13,59,11.86,0.26,0.22,0.0,0.48,0.48,2.19,65,132,49.24
380,Jeremie Fraser,D,BAT,16.53,83,2,3,8,5,13,53,2.855,0.02,0.04,0.1,0.06,0.155,0.625,0,1,0.0
381,Pierre-Maxime Poudrier,C,CHI,16.842,58,5,2,6,7,13,41,17.905,0.16,0.02,0.055,0.18,0.235,0.845,130,285,46.045
382,Jason Seed,D,SNB/GAT,19.134,118,0,4,9,4,13,83,0.0,0.0,0.035,0.075,0.035,0.11,0.685,4,9,28.57
383,Vincent Montreuil,RW,QUE,17.858,58,7,3,3,10,13,46,15.835,0.12,0.08,0.08,0.205,0.29,0.775,0,4,0.0
384,Olivier Caouette,LW,DRU,17.192,61,5,4,4,9,13,72,3.57,0.04,0.035,0.035,0.075,0.11,1.585,34,63,26.985
385,Guillaume Rousseau,D,QUE/BAT/VIC/GAT,20.086,91,1,4,8,5,13,32,3.335,0.015,0.05,0.08,0.065,0.145,0.36,2,5,25.0
386,David Weckworth,D,GAT,17.786,100,1,4,8,5,13,59,2.175,0.01,0.04,0.08,0.05,0.13,0.59,0,1,0.0
387,Philippe Archambault,D,QUE,18.453,61,0,9,4,9,13,23,0.0,0.0,0.15,0.07,0.15,0.21,0.38,0,0,0.0
388,Ryan MacKinnon,D,RIM,17.027,56,1,5,7,6,13,31,3.23,0.02,0.09,0.12,0.11,0.23,0.55,0,0,0.0
389,Vincent Dunn,LW,VDO,16.003,56,5,6,2,11,13,45,11.11,0.09,0.11,0.04,0.2,0.23,0.8,86,193,44.56
390,Alexis Loiseau,C,RIM,17.176,61,3,3,6,6,12,57,2.725,0.025,0.025,0.055,0.055,0.105,0.69,247,532,23.215
391,Vincent Blanchette,C,CHI/DRU,17.973,71,2,6,4,8,12,54,2.0,0.015,0.2,0.03,0.215,0.245,1.035,328,663,44.59
392,Dominik Schlumpf,D,SHA,19.538,56,2,4,6,6,12,48,4.17,0.04,0.07,0.11,0.11,0.21,0.86,0,0,0.0
393,Maxim Kazakov,LW,ROU,17.471,51,7,1,4,8,12,63,11.11,0.14,0.02,0.08,0.16,0.24,1.24,1,1,100.0
394,Alex Lemieux,RW,MTL/HAL,17.72,46,3,7,2,10,12,62,4.84,0.07,0.15,0.04,0.22,0.26,1.35,4,8,50.0
395,Bohumil Jank,D,VIC,18.193,20,0,7,5,7,12,26,0.0,0.0,0.35,0.25,0.35,0.6,1.3,0,0,0.0
396,Erik Robichaud,C,MON,18.421,57,8,4,0,12,12,64,12.5,0.14,0.07,0.0,0.21,0.21,1.12,317,633,50.08
397,Julien Lepage,D,BAC,17.152,89,1,8,3,9,12,44,1.665,0.01,0.085,0.04,0.09,0.13,0.485,0,0,0.0
398,Ryan Falkenham,RW,HAL,15.935,53,7,4,1,11,12,39,17.95,0.13,0.08,0.02,0.21,0.23,0.74,0,6,0.0
399,Jeremy Beaudry,D,VIC,17.255,36,5,2,4,7,11,31,8.335,0.07,0.03,0.055,0.1,0.155,0.93,0,0,0.0
400,Danny Chiasson,RW,BAT/BAC/SNB,18.476,52,2,2,7,4,11,47,5.935,0.095,0.02,0.22,0.12,0.335,1.305,32,52,59.175
401,Simon Tardif-Richard,C,DRU,17.773,58,7,3,1,10,11,59,13.655,0.15,0.11,0.01,0.26,0.275,1.09,17,41,20.73
402,Brendan Duke,D,QUE/HAL,17.847,81,1,4,6,5,11,70,2.0,0.01,0.05,0.08,0.065,0.135,0.88,0,0,0.0
403,Charles-Antoine Roy,LW,RIM/VIC,18.645,68,9,2,0,11,11,49,18.37,0.13,0.03,0.0,0.16,0.16,0.72,4,8,50.0
404,Daniel Tanel,D,BAT,19.798,65,3,3,5,6,11,45,6.67,0.05,0.05,0.08,0.09,0.17,0.69,0,3,0.0
405,Julien Levasseur,D,DRU/RIM,18.935,44,3,5,3,8,11,49,6.12,0.07,0.11,0.07,0.18,0.25,1.11,0,0,0.0
406,Felix Plouffe,C,BLB,18.046,45,2,3,6,5,11,34,5.88,0.04,0.07,0.13,0.11,0.24,0.76,200,387,51.68
407,Spencer MacDonald,D,SNB,18.95,65,3,4,4,7,11,51,3.06,0.025,0.275,0.03,0.3,0.33,0.89,0,4,0.0
408,E.J. Faust,C,BLB,18.574,57,2,3,5,5,10,46,4.35,0.04,0.05,0.09,0.09,0.18,0.81,6,31,19.35
409,Sebastien Sylvestre,C,CHI,17.439,33,3,6,1,9,10,37,4.165,0.045,0.095,0.015,0.14,0.155,1.06,43,88,40.64
410,Alexandre Chenevert,D,BAC,18.088,92,1,3,6,4,10,52,1.615,0.01,0.03,0.065,0.04,0.11,0.565,1,1,50.0
411,Jamie MacIntyre,LW,PEI,19.395,48,4,3,3,7,10,41,9.76,0.08,0.06,0.06,0.15,0.21,0.85,66,139,47.48
412,Matthew Boudens,C,DRU,18.004,40,6,0,4,6,10,54,11.11,0.15,0.0,0.1,0.15,0.25,1.35,103,225,45.78
413,Patrick Walsh,LW,QUE,16.906,90,5,3,2,8,10,56,7.355,0.045,0.045,0.025,0.09,0.11,0.625,100,273,33.96
414,Simon Tremblay,LW,CHI,16.991,38,6,3,1,9,10,44,13.64,0.16,0.08,0.03,0.24,0.26,1.16,10,28,35.71
415,Brandon Shea,C,MON,16.211,45,3,5,2,8,10,64,4.69,0.07,0.11,0.04,0.18,0.22,1.42,217,452,48.01
416,Adam Jones,LW,VDO,18.706,56,3,6,1,9,10,47,3.19,0.025,0.055,0.01,0.08,0.09,0.425,0,0,0.0
417,Simon Desmarais,D,HAL/QUE/CAP/ROU,16.984,94,2,4,4,6,10,35,4.165,0.025,0.045,0.045,0.065,0.11,0.385,0,2,0.0
418,William Plourde,D,VIC,19.499,56,2,5,3,7,10,31,6.45,0.04,0.09,0.05,0.12,0.18,0.55,1,3,33.33
419,Felix-Antoine Bergeron,LW,SHA,17.198,40,2,7,1,9,10,56,1.85,0.025,0.095,0.015,0.12,0.135,1.065,13,30,21.665
420,Jean-Laurence Beauchemin,D,MTL/PEI,19.571,63,4,4,2,8,10,68,5.88,0.06,0.06,0.03,0.13,0.16,1.08,2,3,66.67
421,Etienne St-Germain,D,VIC,19.398,47,3,3,4,6,10,42,7.14,0.06,0.06,0.09,0.13,0.21,0.89,0,0,0.0
422,Jonathan Delorme,D,DRU/ROU,17.574,43,2,2,5,4,9,19,6.25,0.035,0.035,0.105,0.07,0.175,0.38,0,0,0.0
423,Jonathan Diaby,D,VIC,16.33,70,1,3,5,4,9,43,1.25,0.01,0.03,0.05,0.04,0.09,0.47,0,0,0.0
424,Thomas Gobeil,RW,BAC,16.324,59,5,2,2,7,9,54,4.9,0.05,0.02,0.02,0.07,0.09,0.69,22,34,56.615
425,Ryan Graves,D,PEI,16.321,62,2,2,5,4,9,35,5.71,0.03,0.03,0.08,0.06,0.15,0.56,0,0,0.0
426,Michael Ortika,C,PEI,17.312,65,5,3,1,8,9,51,9.8,0.08,0.05,0.02,0.12,0.14,0.78,244,552,44.2
427,Sawyer Hannay,D,HAL,18.524,105,0,7,2,7,9,85,0.0,0.0,0.06,0.02,0.06,0.08,0.825,6,12,50.0
428,Cedric LeBlanc,RW,MON/QUE,18.042,78,4,5,0,9,9,75,3.57,0.035,0.04,0.0,0.075,0.075,0.975,18,40,44.155
429,Nick Parker,C,CAP,17.243,56,3,5,1,8,9,62,4.84,0.05,0.09,0.02,0.14,0.16,1.11,64,164,39.02
430,Nick Sorensen,RW,QUE,16.896,8,5,3,1,8,9,22,22.73,0.62,0.38,0.12,1.0,1.12,2.75,0,1,0.0
431,Pierre-Alexandre Ouellet,LW,RIM/BAC,18.481,38,3,4,2,7,9,42,7.14,0.08,0.11,0.05,0.18,0.24,1.11,196,458,42.79
432,Spencer Metcalfe,D,CAP,19.888,59,3,5,1,8,9,65,4.62,0.05,0.08,0.02,0.14,0.15,1.1,1,1,100.0
433,Jordan Bernier,LW,GAT,19.45,19,5,3,1,8,9,25,20.0,0.26,0.16,0.05,0.42,0.47,1.32,12,23,52.17
434,Brett Malone,RW,MON,16.656,77,4,2,2,6,8,59,9.09,0.045,0.025,0.025,0.07,0.1,0.81,11,21,73.685
435,Pierre-Karl Marion,LW,CHI/ROU,18.234,31,3,4,1,7,8,41,7.32,0.1,0.13,0.03,0.23,0.26,1.32,1,6,16.67
436,Vincent Bernier,LW,ROU,17.473,60,3,3,2,6,8,57,5.26,0.05,0.05,0.03,0.1,0.13,0.95,31,95,32.63
437,Radovan Pulis,LW,BAT/ROU,18.996,36,3,2,3,5,8,45,6.67,0.08,0.06,0.08,0.14,0.22,1.25,3,9,33.33
438,Mario Kurali,D,BAT,19.161,69,1,3,4,4,8,53,2.175,0.02,0.035,0.06,0.055,0.115,0.815,0,0,0.0
439,Alexandre Grand-Maison,LW,SHA,17.276,45,4,2,2,6,8,39,10.26,0.09,0.04,0.04,0.13,0.18,0.87,3,4,75.0
440,Mickael Beauregard,D,GAT/CHI,16.939,47,1,1,6,2,8,23,4.35,0.02,0.02,0.13,0.04,0.17,0.49,0,0,0.0
441,Connor Rogers,D,CAP,17.035,44,1,2,5,3,8,24,4.17,0.02,0.05,0.11,0.07,0.18,0.55,0,0,0.0
442,Adrian Saxrud-Danielsen,D,DRU,18.965,27,1,2,5,3,8,24,4.17,0.04,0.07,0.19,0.11,0.3,0.89,0,0,0.0
443,Michael Abbott,D,PEI,17.052,46,1,2,5,3,8,27,3.7,0.02,0.04,0.11,0.07,0.17,0.59,0,0,0.0
444,Gabriel Fortin,RW,RIM,17.416,42,1,5,2,6,8,36,2.78,0.02,0.12,0.05,0.14,0.19,0.86,11,31,35.48
445,Samuel Morin,D,RIM,16.178,62,0,5,3,5,8,30,0.0,0.0,0.08,0.05,0.08,0.13,0.48,0,0,0.0
446,Hubert Labrie,D,GAT,19.179,9,3,2,2,5,7,12,25.0,0.33,0.22,0.22,0.56,0.78,1.33,0,0,0.0
447,Brett Hester,LW,VDO,17.128,39,5,1,1,6,7,33,15.15,0.13,0.03,0.03,0.15,0.18,0.85,7,14,50.0
448,Trent Samuels-Thomas,LW,DRU,17.23,36,2,3,2,5,7,20,10.0,0.06,0.08,0.06,0.14,0.19,0.56,1,2,50.0
449,Matthew Andreacchi,LW,DRU,19.42,21,3,3,1,6,7,39,7.69,0.14,0.14,0.05,0.29,0.33,1.86,0,6,0.0
450,Jordan Escott,C,PEI,18.965,14,4,0,3,4,7,19,21.05,0.29,0.0,0.21,0.29,0.5,1.36,90,177,50.85
451,Marc-Antoine Carrier,D,QUE,19.431,16,2,2,3,4,7,23,8.7,0.12,0.12,0.19,0.25,0.44,1.44,0,0,0.0
452,Ross Johnston,LW,MON,17.572,38,2,2,3,4,7,42,4.76,0.05,0.05,0.08,0.11,0.18,1.11,1,3,33.33
453,Lucas Venuto,C,DRU,17.43,44,2,3,2,5,7,27,7.41,0.05,0.07,0.05,0.11,0.16,0.61,114,220,51.82
454,Myles McGurty,D,MON,17.545,49,2,4,1,6,7,27,7.41,0.04,0.08,0.02,0.12,0.14,0.55,2,4,50.0
455,Mark Tremaine,LW,MON,17.21,51,0,4,3,4,7,43,0.0,0.0,0.08,0.06,0.08,0.14,0.84,30,82,36.59
456,Mitchell Shewfelt,D,HAL,17.205,56,2,3,2,5,7,33,6.06,0.04,0.05,0.04,0.09,0.12,0.59,0,0,0.0
457,Jean-Simon Deslauriers,D,CAP,16.46,45,1,3,2,4,6,19,5.26,0.02,0.07,0.04,0.09,0.13,0.42,6,13,46.15
458,Antoine Venne,RW,PEI,16.74,29,1,4,1,5,6,22,4.55,0.03,0.14,0.03,0.17,0.21,0.76,4,10,40.0
459,Deverick Ottereyes,C,PEI,16.915,41,2,4,0,6,6,13,15.38,0.05,0.1,0.0,0.15,0.15,0.32,63,160,39.38
460,Aaron Hoyles,D,BLB,16.822,51,1,3,2,4,6,26,3.85,0.02,0.06,0.04,0.08,0.12,0.51,0,0,0.0
461,Samuel Robert,D,BAT,17.312,53,0,2,4,2,6,19,0.0,0.0,0.04,0.08,0.04,0.11,0.36,0,0,0.0
462,Alexandre Ranger,RW,BAC,16.077,46,3,1,2,4,6,47,6.38,0.07,0.02,0.04,0.09,0.13,1.02,2,3,66.67
463,Antoine Laperriere,D,ROU/BAC,20.203,41,0,1,5,1,6,47,0.0,0.0,0.02,0.12,0.02,0.15,1.15,0,0,0.0
464,Jean Kristoff Grenier,C,CAP,16.816,50,4,1,1,5,6,33,12.12,0.08,0.02,0.02,0.1,0.12,0.66,87,217,40.09
465,Kevin Fiset,RW,BAC,18.087,35,3,0,3,3,6,38,7.89,0.09,0.0,0.09,0.09,0.17,1.09,74,191,38.74
466,Mathieu Gagnon,D,SHA,17.879,49,1,2,3,3,6,42,2.38,0.02,0.04,0.06,0.06,0.12,0.86,0,0,0.0
467,Kevin Bisaillon,RW,BAC,17.895,25,4,2,0,6,6,20,20.0,0.16,0.08,0.0,0.24,0.24,0.8,0,4,0.0
468,Alexandre Carrier,C,CAP,17.468,35,0,1,5,1,6,22,0.0,0.0,0.03,0.14,0.03,0.17,0.63,16,29,55.17
469,Robert Davis,LW,BAT,17.956,52,3,1,2,4,6,20,18.75,0.075,0.01,0.025,0.085,0.11,0.39,2,2,100.0
470,Brayden Wood,D,LEW/MON,16.716,29,1,4,1,5,6,15,50.0,0.125,0.185,0.02,0.31,0.33,0.405,5,13,19.23
471,Blake Millman,LW,CAP,18.066,74,3,1,1,4,5,26,11.435,0.04,0.02,0.02,0.055,0.075,0.345,2,7,16.665
472,Jeremy Barriault,D,CHI/ROU,18.414,46,2,2,1,4,5,21,5.265,0.025,0.025,0.01,0.045,0.055,0.715,0,2,0.0
473,Brad Yetman,D,PEI,19.332,18,1,2,2,3,5,12,8.33,0.06,0.11,0.11,0.17,0.28,0.67,0,0,0.0
474,Tyrone Sock,D,SNB/PEI,18.154,34,0,3,2,3,5,12,0.0,0.0,0.11,0.09,0.11,0.2,0.285,0,0,0.0
475,Jonathan Rizzo,D,DRU,18.281,30,0,2,3,2,5,22,0.0,0.0,0.07,0.1,0.07,0.17,0.73,0,0,0.0
476,Charlie Connell,D,DRU,18.286,48,0,1,4,1,5,47,0.0,0.0,0.02,0.08,0.02,0.1,0.98,0,0,0.0
477,Taylor Carnevale,C,SHA,20.504,10,2,2,1,4,5,19,10.53,0.2,0.2,0.1,0.4,0.5,1.9,41,67,61.19
478,Bronson Beaton,C,CAP/SHA,16.605,52,0,4,1,4,5,33,0.0,0.0,0.08,0.02,0.08,0.1,0.63,135,289,46.71
479,Philippe Hudon,RW,VIC,18.418,34,3,2,0,5,5,65,4.62,0.09,0.06,0.0,0.15,0.15,1.91,4,11,36.36
480,Samuel Roussy,D,MON,17.703,59,0,4,1,4,5,53,0.0,0.0,0.07,0.02,0.07,0.08,0.9,1,1,100.0
481,Tyler Gaudet,C,GAT,18.448,38,3,2,0,5,5,14,21.43,0.08,0.05,0.0,0.13,0.13,0.37,100,176,56.82
482,Justin Guenette,D,ROU,16.318,37,0,1,4,1,5,25,0.0,0.0,0.03,0.11,0.03,0.14,0.68,0,0,0.0
483,Tommy Veilleux,LW,VIC,16.359,38,1,2,2,3,5,13,7.69,0.03,0.05,0.05,0.08,0.13,0.34,0,0,0.0
484,Andrew Smith,RW,VIC,18.957,50,1,2,2,3,5,25,4.0,0.02,0.04,0.04,0.06,0.1,0.5,0,3,0.0
485,Mitchell Robillard,LW,DRU,17.454,33,1,2,1,3,4,18,5.56,0.03,0.06,0.03,0.09,0.12,0.55,81,167,48.5
486,Richard Castonguay,D,GAT/VDO/BLB,17.841,58,1,2,1,3,4,23,4.165,0.02,0.03,0.02,0.05,0.07,0.4,0,0,0.0
487,Nicolas Krammer,LW,BAT,18.93,24,1,1,2,2,4,35,2.86,0.04,0.04,0.08,0.08,0.17,1.46,2,11,18.18
488,Lance Pridham,D,MON,19.04,52,1,2,1,3,4,36,1.43,0.01,0.02,0.01,0.03,0.045,0.47,3,7,25.0
489,Danick Malouin,D,BAC,20.485,20,2,1,1,3,4,36,5.56,0.1,0.05,0.05,0.15,0.2,1.8,0,0,0.0
490,Connor Gagnon,C,VDO,17.928,24,2,1,1,3,4,31,6.45,0.08,0.04,0.04,0.12,0.17,1.29,70,139,50.36
491,Robert McEwan,D,DRU/ROU,19.064,24,1,1,2,2,4,14,7.14,0.04,0.04,0.08,0.08,0.17,0.58,0,3,0.0
492,Branden Eden,C,ROU,18.281,10,1,1,2,2,4,13,7.69,0.1,0.1,0.2,0.2,0.4,1.3,54,105,51.43
493,Tyler Howe,RW,MON,19.483,42,1,2,1,3,4,25,4.0,0.02,0.05,0.02,0.07,0.1,0.6,0,1,0.0
494,Maxime Provencher,LW,VIC/GAT,17.636,38,0,3,1,3,4,18,0.0,0.0,0.085,0.03,0.085,0.12,0.49,3,8,37.5
495,Michael Claffey,D,SHA,18.659,7,0,3,1,3,4,7,0.0,0.0,0.43,0.14,0.43,0.57,1.0,0,0,0.0
496,Maxime Fortier,D,RIM/QUE,17.263,43,0,2,2,2,4,22,0.0,0.0,0.05,0.05,0.05,0.09,0.51,0,1,0.0
497,Austyn Hardie,D,HAL,17.572,58,0,1,3,1,4,28,0.0,0.0,0.02,0.05,0.02,0.07,0.48,0,0,0.0
498,Redgie Bois,D,ROU,17.033,37,1,2,1,3,4,21,4.76,0.03,0.05,0.03,0.08,0.11,0.57,0,1,0.0
499,Mitchell Deruelle,C,MON,17.734,11,4,0,0,4,4,14,14.285,0.22,0.0,0.0,0.22,0.22,0.78,18,42,21.43
500,Cole Murphy,C,CAP,16.641,34,1,1,2,2,4,24,4.17,0.03,0.03,0.06,0.06,0.12,0.71,8,10,80.0
501,Dane Phaneuf,D,PEI,17.627,39,0,2,2,2,4,14,0.0,0.0,0.05,0.05,0.05,0.1,0.36,0,0,0.0
502,Robbie Graham,RW,BAC,17.361,20,3,0,1,3,4,13,23.08,0.15,0.0,0.05,0.15,0.2,0.65,0,0,0.0
503,Ilya Nikolaev,RW,BLB,17.651,30,3,1,0,4,4,32,9.38,0.1,0.03,0.0,0.13,0.13,1.07,2,8,25.0
504,Charles Johnson,D,MON,18.008,89,1,1,1,2,3,49,2.63,0.015,0.015,0.01,0.03,0.04,0.55,0,0,0.0
505,Mathieu Girard,LW,QUE,17.98,10,0,3,0,3,3,15,0.0,0.0,0.3,0.0,0.3,0.3,1.5,16,35,45.71
506,Sebastien Bergeron,LW,GAT/BAC,18.029,9,0,2,1,2,3,12,0.0,0.0,0.22,0.11,0.22,0.33,1.33,0,3,0.0
507,Scott Sandercock,RW,GAT,19.601,14,1,2,0,3,3,10,10.0,0.07,0.14,0.0,0.21,0.21,0.71,1,2,50.0
508,Charles Poulin,C,BAC,17.007,33,1,1,1,2,3,23,2.94,0.02,0.06,0.06,0.08,0.145,0.715,11,23,72.725
509,Jordan Carroll,LW,MON,19.346,20,2,0,1,2,3,31,6.45,0.1,0.0,0.05,0.1,0.15,1.55,43,94,45.74
510,Christophe Dery,LW,ROU,17.547,8,0,3,0,3,3,7,0.0,0.0,0.38,0.0,0.38,0.38,0.88,0,1,0.0
511,Marc-Andre Levasseur,RW,CHI,18.533,28,0,2,1,2,3,39,0.0,0.0,0.07,0.04,0.07,0.11,1.39,22,48,45.83
512,Matus Matis,RW,CHI,17.345,33,3,0,0,3,3,37,8.11,0.09,0.0,0.0,0.09,0.09,1.12,0,0,0.0
513,Patrick Dore,D,QUE/RIM,18.388,51,0,0,3,0,3,22,0.0,0.0,0.0,0.06,0.0,0.06,0.43,0,0,0.0
514,Mathieu Leduc,D,ROU,19.716,14,1,0,2,1,3,11,9.09,0.07,0.0,0.14,0.07,0.21,0.79,0,0,0.0
515,Nick Egan,D,BAT,18.596,13,0,3,0,3,3,12,0.0,0.0,0.23,0.0,0.23,0.23,0.92,0,0,0.0
516,Devon Oliver-Dares,RW,SNB,16.853,22,1,0,2,1,3,11,4.545,0.03,0.0,0.055,0.03,0.085,0.305,5,13,19.23
517,Rudy Sulmonte,RW,MON,19.576,12,2,0,1,2,3,22,9.09,0.17,0.0,0.08,0.17,0.25,1.83,1,1,100.0
518,Dylan McGuigan,C,SNB,19.164,13,1,2,0,3,3,12,4.545,0.045,0.09,0.0,0.135,0.135,0.75,43,85,25.295
519,Carl Tatonetti,D,VDO,19.183,40,1,1,1,2,3,16,3.125,0.015,0.085,0.015,0.1,0.115,0.235,0,1,0.0
520,JC Campagna,C,CAP,18.262,5,1,0,2,1,3,10,10.0,0.2,0.0,0.4,0.2,0.6,2.0,1,2,50.0
521,Sebastien Gauthier,D,BLB,17.564,13,0,0,3,0,3,6,0.0,0.0,0.0,0.23,0.0,0.23,0.46,0,0,0.0
522,Brock Morrison,C,SNB,18.194,15,2,0,1,2,3,13,8.335,0.075,0.0,0.04,0.075,0.115,0.71,57,111,50.73
523,Colin Campbell,LW,SNB,18.596,6,0,1,1,1,2,15,0.0,0.0,0.17,0.17,0.17,0.33,2.5,0,0,0.0
524,Anthony Goulet,D,VIC/HAL,18.593,56,1,1,0,2,2,36,2.78,0.02,0.02,0.0,0.04,0.04,0.64,0,0,0.0
525,Felix-Antoine Chabot,LW,VIC,17.665,1,2,0,0,2,2,3,66.67,2.0,0.0,0.0,2.0,2.0,3.0,0,0,0.0
526,Stephen Horyl,C,CAP,20.389,4,1,0,1,1,2,5,20.0,0.25,0.0,0.25,0.25,0.5,1.25,3,7,42.86
527,Alexis Dufour,C,QUE,17.933,9,2,0,0,2,2,11,18.18,0.22,0.0,0.0,0.22,0.22,1.22,41,79,51.9
528,Rory Craddock,D,GAT/SNB,19.172,32,1,1,0,2,2,28,1.85,0.015,0.015,0.0,0.035,0.035,0.7,1,2,25.0
529,Ludlow Jr Harris,LW,ROU,18.568,9,1,1,0,2,2,16,6.25,0.11,0.11,0.0,0.22,0.22,1.78,2,4,50.0
530,Shawn Boudreau,RW,MON,17.498,13,0,0,2,0,2,9,0.0,0.0,0.0,0.15,0.0,0.15,0.69,0,0,0.0
531,Michael Belanger,C,VIC,19.691,9,0,2,0,2,2,11,0.0,0.0,0.22,0.0,0.22,0.22,1.22,0,1,0.0
532,Mathieu Boily,D,QUE/GAT,16.321,33,1,1,0,2,2,10,10.0,0.03,0.03,0.0,0.06,0.06,0.3,0,0,0.0
533,Mackenzie Brown,RW,SNB,16.252,13,1,0,1,1,2,15,6.67,0.08,0.0,0.08,0.08,0.15,1.15,3,9,33.33
534,Yan Dumontier,D,VDO,17.221,30,1,1,0,2,2,10,10.0,0.03,0.03,0.0,0.07,0.07,0.33,0,0,0.0
535,Anthony Gingras,D,QUE,15.981,20,1,1,0,2,2,6,16.67,0.05,0.05,0.0,0.1,0.1,0.3,0,0,0.0
536,Elie Berube,D,BLB,16.31,9,0,1,1,1,2,6,0.0,0.0,0.11,0.11,0.11,0.22,0.67,0,0,0.0
537,Elliot Bisson,D,CHI,17.276,29,0,1,1,1,2,8,0.0,0.0,0.03,0.03,0.03,0.07,0.28,0,0,0.0
538,Kraig Pasher,RW,SNB,16.751,7,1,0,1,1,2,5,20.0,0.14,0.0,0.14,0.14,0.29,0.71,2,7,28.57
539,Michael Lyle,LW,BAT,16.118,23,1,0,1,1,2,23,4.35,0.04,0.0,0.04,0.04,0.09,1.0,12,30,40.0
540,Jordan McInnis,RW,CAP,18.221,2,0,1,1,1,2,0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0,0,0.0
541,Bruno Leblanc,D,GAT,17.213,10,1,1,0,2,2,3,33.33,0.1,0.1,0.0,0.2,0.2,0.3,1,1,100.0
542,Daniel Elser,LW,MON,18.495,11,0,1,1,1,2,9,0.0,0.0,0.09,0.09,0.09,0.18,0.82,3,6,50.0
543,Zachary Whitlock,RW,GAT,16.696,7,0,1,1,1,2,2,0.0,0.0,0.14,0.14,0.14,0.29,0.29,1,1,100.0
544,Hubert Lamarre,C,QUE,16.373,7,0,1,1,1,2,3,0.0,0.0,0.14,0.14,0.14,0.29,0.43,25,35,71.43
545,Philippe Venne,C,DRU,16.542,29,1,0,1,1,2,13,7.69,0.03,0.0,0.03,0.03,0.07,0.45,12,25,48.0
546,Ryan Labrie,RW,SHA,18.107,8,2,0,0,2,2,5,25.0,0.2,0.0,0.0,0.2,0.2,0.565,0,1,0.0
547,Alex Gagnon,C,GAT,16.898,4,1,1,0,2,2,4,25.0,0.25,0.25,0.0,0.5,0.5,1.0,11,21,52.38
548,Jordan Moore,D,PEI/SNB,18.819,32,0,0,2,0,2,19,0.0,0.0,0.0,0.035,0.0,0.035,0.55,0,0,0.0
549,Andrew Roski,LW,MON/ROU,19.319,31,0,1,1,1,2,23,0.0,0.0,0.03,0.03,0.03,0.06,0.74,3,15,20.0
550,Andrew Wigginton,RW,HAL,19.083,5,0,0,2,0,2,2,0.0,0.0,0.0,0.4,0.0,0.4,0.4,4,11,36.36
551,Toliver Bergeron,C,MTL/BLB,17.182,19,0,0,2,0,2,18,0.0,0.0,0.0,0.065,0.0,0.065,1.06,10,36,28.46
552,Jamie Bishop,D,RIM/HAL,17.506,39,0,0,2,0,2,11,0.0,0.0,0.0,0.05,0.0,0.05,0.28,0,1,0.0
553,David Bajanik,D,BAC,17.657,28,0,1,1,1,2,5,0.0,0.0,0.04,0.04,0.04,0.07,0.18,0,0,0.0
554,Travis Belohrad,RW,BAC,19.672,4,0,1,1,1,2,2,0.0,0.0,0.25,0.25,0.25,0.5,0.5,1,3,33.33
555,Frederic Merette,LW,CHI,17.695,43,0,1,1,1,2,9,0.0,0.0,0.02,0.02,0.02,0.05,0.21,0,3,0.0
556,Damon MacEachern,RW,CAP,17.471,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0,0,0.0
557,Alexandre Gauthier,D,SHA,17.284,5,0,0,1,0,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0,0,0.0
558,John-Michael Walsh,D,CAP,17.388,10,0,0,1,0,1,5,0.0,0.0,0.0,0.1,0.0,0.1,0.5,1,1,100.0
559,Denis Creighton,LW,SNB,17.257,18,0,0,1,0,1,6,0.0,0.0,0.0,0.06,0.0,0.06,0.33,2,5,40.0
560,Jacob Sweeney,D,VIC/MON,16.542,9,0,0,1,0,1,2,0.0,0.0,0.0,0.11,0.0,0.11,0.22,0,0,0.0
561,Samuel Lachance,D,QUE,19.549,2,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0,0,0.0
562,Pier-Olivier GrandMaison,RW,BLB,17.665,2,1,0,0,1,1,6,16.67,0.5,0.0,0.0,0.5,0.5,3.0,0,0,0.0
563,Benjamin Lagarde,RW,SHA,18.311,6,0,0,1,0,1,3,0.0,0.0,0.0,0.17,0.0,0.17,0.5,5,13,38.46
564,Mathieu Laverdure,D,BAC,17.21,13,0,0,1,0,1,5,0.0,0.0,0.0,0.08,0.0,0.08,0.38,0,0,0.0
