,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
365,Tomas Pavelka,D,PEI,18.798,123,14,19,30,33,63,243,5.8,0.115,0.16,0.25,0.28,0.53,1.985,1,2,25.0
366,Spenser Cobbold,LW,CHA,19.591,108,25,22,16,47,63,251,9.925,0.235,0.2,0.15,0.435,0.585,2.35,150,321,44.91
367,Nathanael Halbert,D,BLB/SHE,19.21,168,15,31,17,46,63,244,5.81,0.082,0.198,0.115,0.277,0.392,1.568,0,0,0.0
368,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,0,0,0.0
369,Jack Nevins,LW,PEI/ROU/CHA,19.492,115,27,20,16,47,63,300,9.09,0.23,0.165,0.135,0.39,0.52,2.515,53,123,41.05
370,Connor Bramwell,LW,BLB,18.53,113,29,20,14,49,63,143,19.32,0.24,0.18,0.12,0.415,0.535,1.205,26,69,39.105
371,Ivan Kosorenkov,RW,VIC,18.648,68,34,15,14,49,63,152,22.37,0.5,0.22,0.21,0.72,0.93,2.24,1,6,16.67
372,Michael Chaput,C,SHA,19.434,57,21,24,18,45,63,177,11.86,0.37,0.42,0.32,0.79,1.11,3.11,777,1254,61.96
373,Alex Breton,D,GAT,18.447,173,13,37,13,50,63,248,6.165,0.065,0.205,0.08,0.272,0.358,1.428,0,0,0.0
374,Brendan Hamelin,RW,BLB/CHI,18.158,156,29,20,14,49,63,245,12.644,0.212,0.098,0.074,0.308,0.381,1.703,113,249,39.038
375,Cole Hawes,LW,BLB/DRU/SHE,19.059,101,22,23,17,45,62,156,14.93,0.225,0.22,0.145,0.445,0.59,1.525,59,111,52.36
376,Miguel Picard,C,BLB,17.607,179,21,23,18,44,62,187,11.502,0.14,0.15,0.112,0.282,0.4,1.138,1240,2471,50.658
377,Carl Tremblay,D,CHI/VDO,19.706,271,12,19,31,31,62,246,4.967,0.055,0.095,0.136,0.151,0.288,1.106,1,3,12.5
378,Sam Povorozniouk,RW,SNB,20.592,68,39,19,4,58,62,208,18.75,0.57,0.28,0.06,0.85,0.91,3.06,106,213,49.77
379,David Rose,RW,BAC/CAP,20.088,67,17,28,17,45,62,217,7.83,0.25,0.42,0.25,0.67,0.93,3.24,72,159,45.28
380,Allan Caron,D,ROU,19.003,242,23,23,16,46,62,246,11.408,0.131,0.115,0.073,0.246,0.325,1.218,1,3,12.5
381,Frederic Bergeron,LW,QUE/BLB,18.497,122,34,17,10,51,61,231,11.332,0.213,0.108,0.07,0.32,0.395,1.428,23,73,22.542
382,Alexander Katerinakis,RW,BLB,17.642,143,21,21,19,42,61,219,10.465,0.158,0.168,0.148,0.325,0.47,1.642,14,39,39.7
383,Anthony Chapados,C,RIM/SHE,18.934,171,26,19,16,45,61,206,11.506,0.15,0.125,0.08,0.275,0.362,1.335,259,540,43.548
384,Alexandre Grand-Maison,LW,SHA/DRU,19.402,197,27,23,11,50,61,223,12.178,0.169,0.16,0.08,0.33,0.411,1.376,19,46,56.126
385,Felix-Antoine Bergeron,LW,SHA,19.824,144,29,19,13,48,61,334,4.114,0.111,0.076,0.422,0.188,0.61,2.778,526,1061,50.964
386,Liam Murphy,LW,MON,17.902,176,27,18,15,45,60,252,11.01,0.155,0.092,0.08,0.248,0.33,1.49,330,741,44.195
387,Drake Batherson,C,CAP,17.887,71,22,25,13,47,60,105,11.225,0.18,0.29,0.105,0.47,0.575,1.155,143,314,42.815
388,Pierre Durepos,D,SNB,20.058,106,9,23,28,32,60,184,5.02,0.095,0.225,0.27,0.32,0.59,1.78,2,4,33.335
389,Filip Pyrochta,D,VIC/VDO,18.726,129,13,19,28,32,60,234,5.595,0.1,0.15,0.22,0.25,0.47,1.82,3,6,70.0
390,Jeremy Bouchard,LW,CHI/DRU,18.722,140,21,16,23,37,60,224,4.571,0.075,0.082,0.142,0.156,0.3,1.188,313,680,47.156
391,Charle-Edouard D'Astous,D,RIM,17.903,130,17,22,20,39,59,207,7.605,0.125,0.17,0.15,0.295,0.45,1.585,1,3,25.0
392,Artem Sergeev,D,VDO,18.905,101,13,20,26,33,59,235,5.72,0.13,0.19,0.25,0.32,0.57,2.31,0,0,0.0
393,Sergei Boikov,D,DRU,18.892,184,11,21,27,32,59,292,4.562,0.08,0.118,0.18,0.198,0.378,1.632,0,1,0.0
394,Ivan Chekhovich,LW,BAC,17.698,60,26,17,16,43,59,193,13.47,0.43,0.28,0.27,0.72,0.98,3.22,5,17,29.41
395,Anthony Verret,C,ROU/QUE/SHE,19.105,114,22,18,19,40,59,179,12.265,0.2,0.165,0.165,0.36,0.525,1.59,950,1885,50.545
396,Noah Zilbert,RW,SNB/MON/GAT,18.452,175,32,14,12,46,58,258,12.135,0.188,0.095,0.075,0.275,0.355,1.495,58,141,36.532
397,Tyler Hylland,LW,BLB/CAP,17.653,173,26,12,20,38,58,234,11.915,0.162,0.08,0.13,0.242,0.372,1.36,275,538,53.065
398,Redgie Bois,D,ROU,19.159,231,12,20,26,32,58,234,4.572,0.053,0.118,0.139,0.172,0.312,1.129,0,2,0.0
399,Fabrice Herzog,RW,QUE,18.768,61,32,10,16,42,58,164,19.51,0.52,0.16,0.26,0.69,0.95,2.69,13,32,40.62
400,Vincent Watt,LW,HAL,18.8,167,24,22,11,46,57,252,9.57,0.145,0.138,0.068,0.28,0.355,1.542,67,152,40.75
401,Dawson Theede,C,SNB/BAT,18.919,107,27,17,12,44,56,204,10.775,0.235,0.15,0.105,0.385,0.49,1.84,321,608,51.535
402,Keith Getson,LW,CHA,17.716,185,24,13,19,37,56,228,10.853,0.17,0.08,0.118,0.248,0.37,1.35,404,783,45.705
403,Sebastien Gauthier,D,BLB/SHA/CHI,19.565,116,18,17,21,35,56,190,7.6,0.132,0.12,0.19,0.25,0.442,1.45,0,1,0.0
404,D'Artagnan Joly,C,GAT/BAC,16.942,104,17,24,15,41,56,213,5.945,0.135,0.19,0.14,0.33,0.47,1.905,258,636,44.395
405,Michael Bournival,C,SHA,19.291,41,30,14,12,44,56,169,17.75,0.73,0.34,0.29,1.07,1.37,4.12,367,659,55.69
406,Marc-Olivier Crevier-Morin,D,GAT,19.524,195,14,30,12,44,56,191,9.205,0.084,0.129,0.05,0.212,0.267,0.999,1,2,25.0
407,Matteo Pietroniro,D,BLB/BAC,17.155,141,16,21,19,37,56,189,10.698,0.108,0.122,0.12,0.23,0.35,1.2,1,1,25.0
408,Gabriel Verpaelst,D,BAC,19.248,196,18,21,17,39,56,250,7.238,0.1,0.128,0.088,0.232,0.318,1.392,0,2,0.0
409,Jasmin Boutet,C,RIM/CHI/BAC/DRU,19.556,239,19,24,13,43,56,271,6.276,0.088,0.104,0.048,0.19,0.235,1.252,1854,3503,54.347
410,Olivier Garneau,LW,QUE,17.404,176,30,15,11,45,56,226,13.228,0.21,0.092,0.088,0.302,0.385,1.45,523,1219,42.245
411,Felix Boivin,D,BAT,17.765,138,15,21,19,36,55,184,6.92,0.102,0.13,0.16,0.235,0.395,1.372,0,0,0.0
412,Kris Hodge,C,MON/SHA,18.178,148,15,26,14,41,55,220,4.382,0.068,0.178,0.082,0.245,0.328,1.34,340,693,49.675
413,Austyn Hardie,D,HAL,19.698,249,8,19,28,27,55,196,3.928,0.036,0.086,0.134,0.124,0.265,0.919,0,1,0.0
414,Kirill Kabanov,RW,SHA,19.165,50,21,21,13,42,55,144,14.58,0.42,0.42,0.26,0.84,1.1,2.88,10,28,35.71
415,Marcus Cuomo,LW,SNB/QUE,18.334,180,16,29,10,45,55,159,10.907,0.09,0.17,0.062,0.262,0.325,0.847,260,603,42.862
416,Bryce Milson,LW,DRU/CAP,19.138,126,24,20,11,44,55,226,10.575,0.19,0.16,0.09,0.35,0.44,1.795,408,864,46.825
417,Joey Richard,RW,SNB/GAT/MON,18.47,132,24,14,17,38,55,191,12.705,0.178,0.092,0.132,0.27,0.402,1.408,9,25,37.618
418,Derek Gentile,RW,QUE,16.937,120,28,15,12,43,55,175,14.6,0.22,0.13,0.1,0.35,0.45,1.435,95,259,33.31
419,Philipp Kurashev,C,QUE,16.928,65,21,17,16,38,54,164,12.8,0.32,0.26,0.25,0.58,0.83,2.52,489,1009,48.46
420,Brent Turnbull,RW,BAT/QUE/SHE/RIM,18.442,180,25,19,10,44,54,272,9.343,0.148,0.128,0.062,0.275,0.338,1.595,20,55,38.332
421,Samuel Roussy,D,MON/CHI,19.829,214,17,20,17,37,54,266,6.99,0.125,0.144,0.14,0.265,0.401,1.758,2,2,25.0
422,Ryan Falkenham,RW,HAL,18.06,161,30,13,11,43,54,181,15.482,0.206,0.064,0.066,0.271,0.342,1.361,355,761,42.625
423,Cameron Yarwood,D,VIC/MON,19.96,86,9,14,30,23,53,171,3.105,0.065,0.22,0.31,0.285,0.595,1.845,1,2,25.0
424,Guillaume McSween,D,RIM/GAT,18.69,153,11,19,23,30,53,162,5.568,0.056,0.12,0.11,0.182,0.291,1.074,0,2,0.0
425,Tomas Filippi,RW,BAC,19.365,60,19,21,13,40,53,187,10.16,0.32,0.35,0.22,0.67,0.88,3.12,365,734,49.73
426,Francis Turbide,D,BAC,19.904,201,13,23,17,36,53,241,4.962,0.055,0.108,0.085,0.162,0.25,1.288,391,810,49.28
427,David Henley,D,VDO/CHA,18.635,240,13,14,26,27,53,261,5.026,0.068,0.07,0.156,0.138,0.292,1.346,0,5,0.0
428,Nicolas Larocque-Marcoux,D,VDO,19.806,62,21,17,14,38,52,153,13.73,0.34,0.27,0.23,0.61,0.84,2.47,3,13,23.08
429,Morgan Ellis,D,CAP/SHA,19.376,60,15,17,20,32,52,199,7.54,0.25,0.28,0.33,0.53,0.87,3.32,0,0,0.0
430,Yaroslav Alexeyev,RW,SHE,17.662,60,24,13,15,37,52,146,16.44,0.4,0.22,0.25,0.62,0.87,2.43,5,8,62.5
431,Maxime Villemaire,C,SNB/DRU,19.42,78,29,13,10,42,52,236,12.255,0.39,0.18,0.13,0.57,0.7,3.205,131,279,46.395
432,Emil Aronsson,C,BLB,18.438,96,18,17,17,35,52,130,13.9,0.185,0.175,0.175,0.365,0.545,1.355,719,1392,51.68
433,Nathan Beaulieu,D,SNB,18.777,53,11,21,20,32,52,150,7.33,0.21,0.4,0.38,0.6,0.98,2.83,0,1,0.0
434,Mario Huber,C,VIC,19.102,63,20,17,14,37,51,125,16.0,0.32,0.27,0.22,0.59,0.81,1.98,477,964,49.48
435,James Melindy,D,MON,18.262,128,13,11,27,24,51,172,8.06,0.105,0.085,0.215,0.19,0.4,1.34,0,1,0.0
436,David Storto,RW,SHE,18.998,60,27,16,8,43,51,140,19.29,0.45,0.27,0.13,0.72,0.85,2.33,4,11,36.36
437,Sean Girard,D,BAT,18.935,124,6,22,23,28,51,253,2.555,0.05,0.18,0.185,0.23,0.415,2.05,0,1,0.0
438,Denis Gorbunov,LW,BAC,18.845,61,21,15,15,36,51,138,15.22,0.34,0.25,0.25,0.59,0.84,2.26,153,318,48.11
439,Rodrigo Abols,C,BAT,20.696,52,18,21,11,39,50,151,11.92,0.35,0.4,0.21,0.75,0.96,2.9,525,979,53.63
440,Matt Jones,C,BAC,19.987,74,22,20,8,42,50,174,11.81,0.28,0.305,0.09,0.585,0.675,2.375,609,1421,43.64
441,Vasily Glotov,C,CAP,19.031,64,15,13,22,28,50,125,12.0,0.23,0.2,0.34,0.44,0.78,1.95,144,309,46.6
442,Jeremie Blain,D,VIC/BAT,19.491,58,9,15,26,24,50,121,7.44,0.16,0.26,0.45,0.41,0.86,2.09,0,0,0.0
443,Samuel Thibault,D,BAC,19.336,207,10,21,19,31,50,227,4.28,0.06,0.085,0.091,0.145,0.236,1.204,0,1,0.0
444,Hunter Moreau,RW,RIM,17.618,138,21,16,13,37,50,265,7.72,0.17,0.11,0.102,0.275,0.378,1.998,83,211,39.028
445,Cameron Critchlow,LW,HAL,19.743,68,21,16,13,37,50,156,13.46,0.31,0.24,0.19,0.54,0.74,2.29,247,441,56.01
446,Pierre-Olivier Morin,LW,SHA,20.397,66,20,20,10,40,50,184,10.87,0.3,0.3,0.15,0.61,0.76,2.79,413,806,51.24
447,Samuel Tremblay,C,BLB/GAT,19.544,170,20,13,17,33,50,230,9.45,0.143,0.095,0.105,0.232,0.34,1.438,742,1392,53.478
448,Jonathan Oligny,D,DRU/CAP,20.091,130,9,26,15,35,50,224,4.005,0.07,0.2,0.115,0.27,0.385,1.725,0,0,0.0
449,Thomas Gobeil,RW,BAC/CHI/VDO,18.076,147,22,16,12,38,50,300,8.232,0.185,0.148,0.082,0.332,0.415,2.302,17,36,46.572
450,Charles Guevremont,C,CHI/CAP,19.669,136,24,9,17,33,50,202,10.645,0.175,0.035,0.222,0.21,0.432,1.578,148,355,20.92
451,Landon Schiller,C,CHI,20.152,120,22,16,11,38,49,214,10.22,0.18,0.13,0.09,0.31,0.4,1.775,129,310,41.27
452,Samuel Noreau,D,BAC,19.122,124,12,23,14,35,49,268,4.83,0.1,0.185,0.11,0.28,0.385,2.12,0,0,0.0
453,Raphael Pouliot,LW,BLB,20.417,66,24,15,10,39,49,167,14.37,0.36,0.23,0.15,0.59,0.74,2.53,31,79,39.24
454,Etienne Brodeur,LW,CHI,20.518,63,22,14,13,36,49,197,11.17,0.35,0.22,0.21,0.57,0.78,3.13,24,46,52.17
455,Olivier Desjardins,D,VDO/BAT,18.543,195,8,16,25,24,49,159,6.025,0.045,0.085,0.135,0.13,0.268,0.81,0,3,0.0
456,Brendan Duke,D,QUE/HAL,19.598,153,4,17,27,21,48,195,2.06,0.03,0.103,0.167,0.125,0.295,1.318,1,1,25.0
457,Jonathan Deschamps,D,SHE/CAP/SHA,19.478,324,13,21,14,34,48,259,7.38,0.072,0.068,0.051,0.146,0.198,0.938,3,4,12.5
458,Alexandre Landreville,C,GAT,18.644,201,14,23,11,37,48,175,9.378,0.075,0.115,0.05,0.19,0.242,0.835,1065,2034,51.805
459,Matthew Bursey,RW,SHA/PEI/BLB/CHA,18.87,155,19,17,12,36,48,314,5.875,0.118,0.122,0.068,0.242,0.305,1.998,198,403,45.61
460,Anthony Gingras,D,QUE/BAT/CHI/VIC,19.044,267,11,16,21,27,48,252,4.948,0.042,0.08,0.098,0.117,0.213,0.895,3,4,31.25
461,Alex Emond,C,RIM/DRU,19.998,63,23,14,11,37,48,164,14.02,0.37,0.22,0.17,0.59,0.76,2.6,834,1460,57.12
462,Pavel Koltygin,LW,DRU,17.577,65,22,14,11,36,47,135,16.3,0.34,0.22,0.17,0.55,0.72,2.08,516,981,52.6
463,Jeremy Auger,C,DRU/SHA/ROU,17.718,197,18,20,9,38,47,224,9.06,0.105,0.105,0.042,0.21,0.252,1.145,570,1249,48.545
464,Andrew O'Brien,D,CHI/ROU,19.316,135,10,17,20,27,47,245,3.835,0.075,0.125,0.15,0.2,0.35,1.815,1,4,12.5
465,Pascal Aquin,LW,GAT/SHA/CHA,18.328,162,18,16,13,34,47,134,10.911,0.119,0.086,0.079,0.202,0.281,0.876,99,232,36.054
466,Aidan Kelly,RW,SNB/BAT,19.08,112,12,18,17,30,47,119,9.52,0.105,0.16,0.15,0.26,0.405,1.055,119,219,55.975
467,Jakub Culek,LW,RIM/CAP,19.521,64,17,18,12,35,47,163,12.435,0.34,0.21,0.2,0.555,0.755,2.69,144,320,59.81
468,Pierre-Olivier Joseph,D,CHA,16.709,110,7,17,23,24,47,178,3.365,0.06,0.145,0.195,0.2,0.4,1.545,1,2,25.0
469,Vincent Milot-Ouellet,RW,GAT,17.358,97,19,16,12,35,47,139,13.685,0.19,0.155,0.12,0.35,0.47,1.405,5,16,32.05
470,Jake Barter,D,VIC/BAT/CHA/GAT,18.743,187,7,21,18,28,46,165,4.845,0.048,0.11,0.092,0.158,0.248,0.908,1,1,25.0
471,Anthony Sorrentino,C,CAP/HAL,20.104,102,27,6,13,33,46,210,11.425,0.235,0.07,0.12,0.31,0.425,2.035,275,524,52.485
472,Mickael Beauregard,D,GAT/CHI,19.065,237,8,23,15,31,46,209,3.992,0.041,0.116,0.062,0.158,0.221,1.035,0,1,0.0
473,Trey Lewis,D,HAL,19.543,136,11,21,14,32,46,191,7.765,0.085,0.125,0.1,0.21,0.308,1.182,1,5,12.5
474,Taylor Ford,D,HAL/ROU,18.59,197,10,17,19,27,46,201,5.165,0.05,0.078,0.098,0.135,0.23,1.095,2,5,50.0
475,Jeremie Beaudin,D,CAP/RIM/VIC,17.59,167,10,24,12,34,46,149,8.348,0.062,0.18,0.088,0.242,0.328,1.025,0,2,0.0
476,Alexandre Delisle-Houde,C,SHA/BLB/VDO,18.226,154,18,15,13,33,46,178,13.946,0.171,0.098,0.103,0.269,0.371,1.255,1096,2049,52.981
477,Danick Emond,D,VIC/MON,19.652,129,8,9,29,17,46,134,3.608,0.038,0.09,0.172,0.128,0.3,0.895,1,2,12.5
478,Eric Leger,LW,MON/BAC,18.503,139,26,11,8,37,45,299,6.425,0.148,0.048,0.041,0.192,0.234,2.198,67,165,31.695
479,Jason Fuchs,C,ROU,18.004,57,14,19,12,33,45,108,12.96,0.25,0.33,0.21,0.58,0.79,1.89,209,511,40.9
480,Gabriel Vermette,D,CHI/DRU,20.156,133,10,14,21,24,45,131,7.705,0.075,0.105,0.16,0.18,0.34,0.98,2,5,41.665
481,Aaron Hoyles,D,BLB/SHE,18.947,249,7,20,18,27,45,203,4.364,0.04,0.089,0.076,0.129,0.206,0.88,0,2,0.0
482,Andrew Picco,D,RIM/QUE,18.58,170,5,19,21,24,45,121,1.912,0.016,0.103,0.121,0.119,0.236,0.594,0,1,0.0
483,Dominic Cormier,D/LW,RIM,17.587,157,9,13,22,22,44,169,3.047,0.038,0.057,0.107,0.095,0.202,1.008,2,4,16.667
484,Kyle Tibbo,LW,MON/VIC,18.6,121,20,15,9,35,44,162,12.45,0.165,0.125,0.075,0.29,0.365,1.335,42,117,35.655
485,Simon Lafrance,C,VDO,17.427,71,20,13,11,33,44,134,19.81,0.305,0.255,0.24,0.565,0.8,1.62,344,928,36.82
486,Samuel Courtemanche,LW,GAT/RIM,18.366,176,15,19,10,34,44,229,7.872,0.105,0.11,0.053,0.213,0.265,1.34,61,116,52.022
487,Patrick Delisle-Houde,LW,MON,20.085,63,15,19,10,34,44,122,12.3,0.24,0.3,0.16,0.54,0.7,1.94,107,211,50.71
488,Jessyko Bernard,RW,ROU/PEI,20.43,55,17,10,17,27,44,100,17.0,0.31,0.18,0.31,0.49,0.8,1.82,110,228,48.25
489,Gabriel Bilodeau,D,VDO/GAT,17.533,150,11,9,24,20,44,167,6.868,0.073,0.062,0.152,0.138,0.29,1.155,0,0,0.0
490,Joel Bishop,LW,HAL,16.86,126,9,20,15,29,44,126,7.325,0.075,0.16,0.12,0.235,0.345,1.0,477,1112,43.015
491,Mikael Tam,D,QUE,20.389,68,15,19,9,34,43,200,7.5,0.22,0.28,0.13,0.5,0.63,2.94,0,0,0.0
492,Lane Cormier,RW,MON/ROU,18.716,163,23,16,4,39,43,173,11.425,0.148,0.079,0.025,0.226,0.251,1.131,10,23,29.02
493,Christopher Caissy,RW,BAT/MON,19.24,55,16,15,12,31,43,118,6.78,0.15,0.14,0.115,0.29,0.405,1.115,2,4,25.0
494,Erik Robichaud,C,MON/PEI,18.922,124,15,19,9,34,43,148,10.415,0.12,0.145,0.065,0.27,0.335,1.185,747,1524,49.17
495,Marek Zachar,LW,SHE,18.265,57,18,14,11,32,43,175,10.29,0.32,0.25,0.19,0.56,0.75,3.07,247,518,47.68
496,Frank Schumacher,D,SHA/GAT,19.426,66,15,15,13,30,43,210,7.54,0.23,0.21,0.21,0.44,0.65,3.085,0,0,0.0
497,Quinn O'Brien,RW,ROU/CHA,19.822,197,25,12,5,37,42,215,9.801,0.125,0.036,0.016,0.161,0.178,1.322,330,661,46.11
498,Jean-Francois Leblanc,C,BAC/VDO/VIC,19.037,112,17,6,19,23,42,117,14.815,0.16,0.055,0.175,0.215,0.39,1.05,722,1332,54.005
499,Mirko Hoefflin,C,BAT,19.242,59,18,14,10,32,42,148,12.16,0.31,0.24,0.17,0.54,0.71,2.51,339,671,50.52
500,Jocktan Chainey,D,SHA/HAL,16.521,101,9,16,17,25,42,118,8.0,0.09,0.155,0.165,0.245,0.415,1.16,2,5,25.0
501,Nicolas  Beaudin,D,DRU,16.441,90,5,18,19,23,42,147,2.05,0.04,0.14,0.16,0.18,0.34,1.435,0,0,0.0
502,Philippe Bureau-Blais,D,BLB,19.895,68,7,17,18,24,42,119,5.135,0.09,0.235,0.245,0.32,0.565,1.85,0,0,0.0
503,Ryan Verbeek,RW,CHI/DRU,20.288,53,20,14,8,34,42,152,13.16,0.38,0.26,0.15,0.64,0.79,2.87,35,78,44.87
504,Egor Popov,RW,BAT,18.077,102,13,19,10,32,42,183,7.38,0.135,0.18,0.1,0.315,0.415,1.815,3,8,37.5
505,Alexandre Durette,RW,BAC/VDO,19.538,65,17,12,13,29,42,117,14.53,0.26,0.18,0.2,0.45,0.65,1.8,367,721,50.9
506,Vincent Arseneau,LW,SHA,19.973,107,20,8,14,28,42,242,7.615,0.195,0.075,0.135,0.27,0.4,2.3,8,19,42.265
507,Stephen Woodworth,D,CAP,19.899,203,7,18,17,25,42,137,4.962,0.025,0.09,0.078,0.122,0.2,0.63,0,1,0.0
508,Maxim Mizyurin,C,VDO,18.478,58,13,19,10,32,42,91,14.29,0.22,0.33,0.17,0.55,0.72,1.57,475,1085,43.78
509,Samuel Guilbault,LW,CHA/SHA,17.686,105,11,19,12,30,42,126,8.66,0.13,0.155,0.12,0.285,0.405,1.31,14,26,71.43
510,Anderson MacDonald,LW,SHE,16.334,50,29,9,3,38,41,150,19.33,0.58,0.18,0.06,0.76,0.82,3.0,3,9,33.33
511,Sacha Guimond,D,BAC,20.469,65,9,18,14,27,41,126,7.14,0.14,0.28,0.22,0.42,0.63,1.94,1,1,100.0
512,Shawn Boudrias,RW,CHA/GAT,16.504,111,21,12,8,33,41,191,9.815,0.185,0.105,0.075,0.29,0.36,1.7,209,398,53.275
513,Justin Bernier,C,SHA,18.247,81,20,12,9,32,41,122,13.4,0.182,0.102,0.092,0.285,0.378,1.572,125,287,43.38
514,Robert Pelletier,RW,GAT/BAT/CHA,18.607,116,15,20,6,35,41,246,7.685,0.135,0.17,0.055,0.305,0.363,2.1,283,624,41.902
515,Antoine Quevillon,LW,ROU,19.795,63,15,13,13,28,41,160,9.38,0.24,0.21,0.21,0.44,0.65,2.54,35,94,37.23
516,Carson MacKinnon,C,RIM,16.622,130,20,17,4,37,41,213,9.175,0.155,0.13,0.035,0.285,0.32,1.64,216,531,39.06
517,Samuel Aquin,LW,BLB/SHA,18.443,75,14,18,9,32,41,113,13.75,0.2,0.235,0.115,0.44,0.555,1.49,329,655,50.955
518,William Cochrane,LW,BAT/CAP/VIC,18.489,122,16,16,8,32,40,234,6.84,0.13,0.13,0.065,0.26,0.325,1.92,142,347,40.315
519,Kristian Pospisil,LW,BLB,19.398,52,25,10,5,35,40,159,15.72,0.48,0.19,0.1,0.67,0.77,3.06,4,12,33.33
520,Charles-Olivier Roussel,D,SNB,20.006,58,13,10,17,23,40,141,9.22,0.22,0.17,0.29,0.4,0.69,2.43,0,0,0.0
521,Mathieu Guertin,LW,VDO,19.286,67,16,12,11,28,39,116,13.79,0.24,0.18,0.16,0.42,0.58,1.73,16,35,45.71
522,Julien Carignan-Labbe,D,DRU/CHI,18.714,243,11,17,11,28,39,275,3.695,0.054,0.073,0.061,0.126,0.188,1.338,0,0,0.0
523,Samuel L'Italien,C,CAP/BAT,17.676,129,8,21,10,29,39,138,4.95,0.055,0.175,0.088,0.225,0.312,0.995,966,1903,49.935
524,Alexandre Roy,LW,CHI/DRU,19.365,104,11,15,13,26,39,188,7.055,0.108,0.078,0.12,0.182,0.305,1.58,41,109,32.737
525,Jesse Lussier,D,HAL/CHI,20.032,111,6,15,18,21,39,170,3.68,0.06,0.135,0.16,0.19,0.35,1.535,1,2,25.0
526,Denis Mikhnin,RW,RIM,17.183,59,20,12,7,32,39,108,18.52,0.34,0.2,0.12,0.54,0.66,1.83,5,13,38.46
527,Jean-Simon Deslauriers,D,CAP/GAT,17.712,130,7,17,14,24,38,88,8.19,0.07,0.148,0.103,0.215,0.322,0.755,6,14,11.538
528,Adam Cheezo,RW,VDO,17.369,94,11,16,11,27,38,107,8.1,0.095,0.135,0.095,0.225,0.32,1.065,78,213,36.975
529,Daniel Hardie,LW,RIM,18.265,45,18,15,5,33,38,130,13.85,0.4,0.33,0.11,0.73,0.84,2.89,2,6,33.33
530,Charles Coyle,RW,SNB,19.538,23,15,18,5,33,38,80,18.75,0.65,0.78,0.22,1.43,1.65,3.48,152,312,48.72
531,Jean-Philippe Mathieu,D,RIM/DRU,20.46,47,8,22,8,30,38,80,10.0,0.17,0.47,0.17,0.64,0.81,1.7,0,0,0.0
532,Julien Lepage,D,BAC/CHI,18.902,170,6,18,14,24,38,134,4.2,0.038,0.098,0.085,0.132,0.215,0.832,1,2,25.0
533,Alexandre Leclerc,D,ROU/CHI/BAT,19.684,225,7,20,11,27,38,180,3.882,0.038,0.088,0.054,0.126,0.171,0.944,1,1,25.0
534,Jakub Izacky,LW,SNB,18.807,63,21,10,7,31,38,126,16.67,0.33,0.16,0.11,0.49,0.6,2.0,6,9,66.67
535,Aaron  Kerr,LW,BAT/DRU,18.188,115,18,13,7,31,38,159,8.628,0.122,0.098,0.032,0.215,0.248,1.308,633,1157,56.408
536,Lukas Cingel,RW,BAC,18.941,63,18,11,9,29,38,148,12.16,0.29,0.17,0.14,0.46,0.6,2.35,1,5,20.0
537,Denis Kindl,C,CAP,19.113,62,18,10,10,28,38,143,12.59,0.29,0.16,0.16,0.45,0.61,2.31,270,601,44.93
538,Jonathan Lessard,RW,BAC,20.562,50,27,6,5,33,38,181,14.92,0.54,0.12,0.1,0.66,0.76,3.62,5,15,33.33
539,Nicolas Leblond,RW,BAC/CHA,18.911,153,14,16,8,30,38,129,11.155,0.098,0.098,0.048,0.198,0.248,0.872,25,80,22.848
540,Jimmy Huntington,C,BAT/VIC,17.076,156,11,17,10,28,38,114,8.42,0.065,0.118,0.055,0.188,0.242,0.788,603,1289,46.112
541,Anthony Boucher,C,BLB/DRU,17.725,122,11,16,11,27,38,130,7.51,0.09,0.13,0.095,0.22,0.31,1.045,498,1082,45.91
542,Shaun Miller,RW,BLB,16.783,79,15,12,11,27,38,117,11.54,0.17,0.16,0.13,0.335,0.465,1.48,2,7,33.335
543,Peyton Hoyt,RW,CAP,17.074,97,15,10,13,25,38,143,9.445,0.14,0.095,0.14,0.235,0.375,1.44,19,57,34.83
544,Jeffrey Durocher,LW,GAT,17.172,120,17,9,12,26,38,119,12.85,0.135,0.07,0.095,0.2,0.305,0.98,73,166,47.325
545,Dylan Anderson,C,BLB,20.553,68,13,16,9,29,38,119,10.92,0.19,0.24,0.13,0.43,0.56,1.75,704,1264,55.7
546,Samuel Leblanc,C/RW,HAL/SNB,17.741,149,17,9,11,26,37,117,12.732,0.109,0.052,0.062,0.161,0.225,0.715,540,1150,47.359
547,Dillon Boucher,LW,CAP/CHA,18.666,160,17,11,9,28,37,155,9.785,0.092,0.062,0.07,0.155,0.225,0.94,61,158,41.448
548,Chris Chaddock,C,CHA,18.307,92,20,5,12,25,37,147,16.702,0.238,0.06,0.14,0.298,0.438,1.662,324,681,46.675
549,Louis-Filip Cote,LW,ROU/QUE,16.874,122,14,13,10,27,37,181,9.145,0.115,0.11,0.08,0.225,0.305,1.45,53,122,38.79
550,Michael Abbott,D,PEI/SNB/GAT,18.303,120,12,9,16,21,37,138,8.242,0.165,0.1,0.208,0.265,0.47,1.9,1,3,16.665
