"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Benjamin Gleason","D","HAM","18.478","66","5","5","13","10","23","93","5.38","0.08","0.08","0.2","0.15","0.35","1.41","5.04","0.08","990.85","15.01","0.3","0.3","0.79","0.61","1.39","5.63","0.31","13.32","13.51","52.69","48.48","11.37","59.55","53","36","0","5","0.0","0","3","0.0","5","85","5.88","1","1","100.0"
"","Mac Hollowell","D","SSM","17.972","63","3","7","11","10","21","44","6.82","0.05","0.11","0.17","0.16","0.33","0.7","2.6","0.04","1023.69","16.25","0.18","0.41","0.64","0.59","1.23","2.58","0.15","13.35","13.72","54.55","49.06","-0.13","54.84","68","56","0","1","0.0","1","3","33.33","2","40","5.0","1","1","100.0"
"","Luke Kutkevicius","C","HAM","18.478","66","5","5","10","10","20","62","8.06","0.08","0.08","0.15","0.15","0.3","0.94","6.78","0.1","772.21","11.7","0.39","0.39","0.78","0.78","1.55","4.82","0.53","13.87","13.49","51.8","49.23","-6.16","48.15","39","42","2","7","28.57","0","17","0.0","3","38","7.89","304","637","47.72"
"","Otto Makinen","C","SSM","18.322","68","4","6","7","10","17","54","7.41","0.06","0.09","0.1","0.15","0.25","0.79","6.12","0.09","679.21","9.99","0.35","0.53","0.62","0.88","1.5","4.77","0.54","14.22","13.67","54.68","48.95","-15.63","43.28","29","38","3","10","30.0","0","11","0.0","1","33","3.03","229","464","49.35"
"","Elijah Roberts","D","KIT","17.646","65","4","6","7","10","17","55","7.27","0.06","0.09","0.11","0.15","0.26","0.85","3.72","0.06","1059.02","16.29","0.23","0.34","0.4","0.57","0.96","3.12","0.21","13.41","13.88","48.3","51.23","3.5","51.72","60","56","2","5","40.0","1","6","16.67","1","44","2.27","1","1","100.0"
"","Giovanni Vallati","D","KIT","16.567","59","4","6","6","10","16","59","6.78","0.07","0.1","0.1","0.17","0.27","1.0","2.6","0.04","907.44","15.38","0.26","0.4","0.4","0.66","1.06","3.9","0.17","13.34","13.61","48.16","51.42","9.28","55.56","50","40","1","3","33.33","0","1","0.0","3","55","5.45","5","14","35.71"
"","Noah Carroll","D","GUE/SSM","18.788","62","3","7","6","10","16","85","3.53","0.05","0.11","0.1","0.16","0.26","1.37","6.08","0.1","923.08","14.89","0.19","0.45","0.39","0.65","1.04","5.52","0.39","13.52","13.82","47.92","50.02","4.61","54.84","51","42","0","5","0.0","1","6","16.67","2","74","2.7","0","2","0.0"
"","Dante Salituro","RW","LDN","19.833","30","6","4","4","10","14","45","13.33","0.2","0.13","0.13","0.33","0.47","1.5","5.92","0.2","372.1","12.4","0.97","0.64","0.64","1.61","2.26","7.26","0.95","14.41","13.83","60.21","51.7","4.47","64.1","25","14","0","5","0.0","1","6","16.67","5","34","14.71","1","3","33.33"
"","Danil Antropov","LW","OSH","15.737","60","5","5","3","10","13","65","7.69","0.08","0.08","0.05","0.17","0.22","1.08","6.39","0.11","608.99","10.15","0.49","0.49","0.3","0.99","1.28","6.4","0.63","13.08","13.23","47.21","47.86","-1.28","46.94","23","26","0","4","0.0","2","12","16.67","3","49","6.12","4","8","50.0"
"","Jesse Barwell","LW","SAG","19.357","63","4","6","3","10","13","77","5.19","0.06","0.1","0.05","0.16","0.21","1.22","6.85","0.11","702.15","11.15","0.34","0.51","0.26","0.85","1.11","6.58","0.59","14.13","13.72","46.99","52.25","-4.14","43.75","28","36","0","7","0.0","1","13","7.69","3","57","5.26","225","438","51.37"
"","Hunter Holmes","C","FLNT","16.641","67","5","5","2","10","12","58","8.62","0.07","0.07","0.03","0.15","0.18","0.87","5.9","0.09","614.92","9.18","0.49","0.49","0.2","0.98","1.17","5.66","0.58","12.91","13.58","46.01","51.34","-10.67","42.0","21","29","1","7","14.29","0","15","0.0","4","36","11.11","190","444","42.79"
"","Kyle MacLean","C","OSH","17.383","68","5","5","2","10","12","74","6.76","0.07","0.07","0.03","0.15","0.18","1.09","6.56","0.1","733.02","10.78","0.41","0.41","0.16","0.82","0.98","6.06","0.54","13.51","14.04","47.8","50.63","-1.9","46.97","31","35","1","6","16.67","1","6","16.67","3","62","4.84","163","325","50.15"
"","Kody Clark","RW","OTT","16.926","57","7","3","0","10","10","69","10.14","0.12","0.05","0.0","0.18","0.18","1.21","5.86","0.1","557.75","9.79","0.75","0.32","0.0","1.08","1.08","7.42","0.63","13.39","13.52","46.52","49.84","-11.63","38.78","19","30","1","9","11.11","4","11","36.36","2","49","4.08","2","6","33.33"
"","Jacob Moverare","D","MISS","18.043","63","1","8","8","9","17","83","1.2","0.02","0.13","0.13","0.14","0.27","1.32","4.55","0.07","1020.96","16.21","0.06","0.47","0.47","0.53","1.0","4.88","0.27","14.26","13.55","56.9","49.63","0.54","56.86","58","44","0","2","0.0","0","7","0.0","1","74","1.35","4","4","100.0"
"","Justin Murray","D","BAR","18.067","66","1","8","5","9","14","71","1.41","0.02","0.12","0.08","0.14","0.21","1.08","3.48","0.05","996.61","15.1","0.06","0.48","0.3","0.54","0.84","4.27","0.21","12.59","13.9","41.53","49.58","2.83","41.96","47","65","0","0","0.0","0","2","0.0","1","69","1.45","3","5","60.0"
"","Adam McMaster","C","NB","16.559","61","2","7","5","9","14","77","2.6","0.03","0.11","0.08","0.15","0.23","1.26","6.89","0.11","666.52","10.93","0.18","0.63","0.45","0.81","1.26","6.93","0.62","13.73","13.79","41.77","50.1","-4.34","36.67","22","38","1","13","7.69","0","12","0.0","1","52","1.92","133","329","40.43"
"","Aiden  Jamieson","D","SBY","20.482","66","1","8","5","9","14","54","1.85","0.02","0.12","0.08","0.14","0.21","0.82","3.19","0.05","1014.66","15.37","0.06","0.47","0.3","0.53","0.83","3.19","0.19","12.77","13.57","44.71","48.82","0.37","45.87","50","59","1","3","33.33","0","3","0.0","0","48","0.0","0","1","0.0"
"","Shaw Boomhower","C","MISS","17.876","60","6","3","5","9","14","68","8.82","0.1","0.05","0.08","0.15","0.23","1.13","6.78","0.11","616.1","10.27","0.58","0.29","0.49","0.88","1.36","6.62","0.66","13.58","13.29","51.61","49.15","-15.78","41.82","23","32","3","13","23.08","0","10","0.0","3","45","6.67","183","390","46.92"
"","Keaton Middleton","D","SAG","18.596","64","4","5","5","9","14","77","5.19","0.06","0.08","0.08","0.14","0.22","1.2","3.72","0.06","932.48","14.57","0.26","0.32","0.32","0.58","0.9","4.95","0.24","13.66","13.76","47.49","51.28","5.24","51.72","45","42","0","4","0.0","0","0","0.0","4","73","5.48","1","1","100.0"
"","Jason Smith","C","MISS/BAR","19.387","67","6","3","4","9","13","72","8.33","0.09","0.04","0.06","0.13","0.19","1.07","7.59","0.11","689.72","10.29","0.52","0.26","0.35","0.78","1.13","6.26","0.66","13.14","13.84","44.04","50.16","-11.05","38.57","27","43","1","8","12.5","1","12","8.33","4","52","7.69","235","447","52.57"
"","Drake Pilon","RW","SBY","17.955","58","5","4","4","9","13","68","7.35","0.09","0.07","0.07","0.16","0.22","1.17","7.22","0.12","551.53","9.51","0.54","0.44","0.44","0.98","1.41","7.4","0.79","13.18","13.54","43.4","49.04","-8.13","39.53","17","26","1","14","7.14","1","8","12.5","3","46","6.52","6","16","37.5"
"","Zack Dorval","C","KGN/OTT","18.407","65","6","3","2","9","11","86","6.98","0.09","0.05","0.03","0.14","0.17","1.32","7.69","0.12","710.01","10.92","0.51","0.25","0.17","0.76","0.93","7.27","0.65","13.74","13.8","43.92","52.07","-22.58","25.86","15","43","2","8","25.0","3","17","17.65","1","61","1.64","97","178","54.49"
"","Liam Stevens","LW","GUE","17.399","64","6","3","2","9","11","62","9.68","0.09","0.05","0.03","0.14","0.17","0.97","5.35","0.08","678.71","10.6","0.53","0.27","0.18","0.8","0.97","5.48","0.47","13.59","13.55","39.54","52.28","-6.34","35.29","24","44","0","5","0.0","3","10","30.0","3","47","6.38","7","12","58.33"
"","Aidan McFarland","LW","MISS","17.449","67","4","5","1","9","10","92","4.35","0.06","0.07","0.01","0.13","0.15","1.37","7.01","0.1","706.83","10.55","0.34","0.42","0.08","0.76","0.85","7.81","0.59","13.73","13.67","51.73","49.5","-20.77","37.7","23","38","0","6","0.0","2","16","12.5","2","70","2.86","11","20","55.0"
"","Max Kislinger","LW","NB","18.593","35","5","4","1","9","10","38","13.16","0.14","0.11","0.03","0.26","0.29","1.09","3.91","0.11","421.15","12.03","0.71","0.57","0.14","1.28","1.42","5.41","0.56","14.73","13.7","41.67","49.72","5.37","43.9","18","23","1","6","16.67","1","5","20.0","3","27","11.11","1","6","16.67"
"","Nic Sicoly","LW","GUE","18.694","66","2","7","1","9","10","75","2.67","0.03","0.11","0.02","0.14","0.15","1.14","7.91","0.12","668.38","10.13","0.18","0.63","0.09","0.81","0.9","6.73","0.71","13.07","13.54","38.3","51.95","-6.99","34.43","21","40","1","10","10.0","0","19","0.0","1","46","2.17","8","20","40.0"
"","Sergey Popov","LW","KGN","16.471","65","4","5","0","9","9","76","5.26","0.06","0.08","0.0","0.14","0.14","1.17","6.79","0.1","672.92","10.35","0.36","0.45","0.0","0.8","0.8","6.78","0.61","14.43","13.53","43.5","48.19","-10.65","36.59","15","26","1","9","11.11","1","12","8.33","2","55","3.64","7","20","35.0"
"","Jalen Chatfield","D","WSR","20.334","61","5","3","9","8","17","67","7.46","0.08","0.05","0.15","0.13","0.28","1.1","4.97","0.08","1068.02","17.51","0.28","0.17","0.51","0.45","0.96","3.76","0.28","14.59","13.88","53.98","51.47","0.66","53.33","56","49","1","5","20.0","0","4","0.0","4","58","6.9","0","1","0.0"
"","Kade Landry","D","BAR","17.372","61","0","8","8","8","16","48","0.0","0.0","0.13","0.13","0.13","0.26","0.79","1.9","0.03","896.75","14.7","0.0","0.54","0.54","0.54","1.07","3.21","0.13","12.29","13.8","40.46","49.9","7.62","47.52","48","53","0","1","0.0","0","2","0.0","0","45","0.0","0","0","0.0"
"","Adam Thilander","D","NB","17.994","64","2","6","7","8","15","76","2.63","0.03","0.09","0.11","0.12","0.23","1.19","2.36","0.04","1071.55","16.74","0.11","0.34","0.39","0.45","0.84","4.26","0.13","13.35","13.62","41.93","49.11","1.37","40.71","46","67","0","2","0.0","1","1","100.0","1","73","1.37","0","0","0.0"
"","Zachary Jackson","LW","HAM","17.679","53","3","5","6","8","14","42","7.14","0.06","0.09","0.11","0.15","0.26","0.79","4.93","0.09","507.33","9.57","0.35","0.59","0.71","0.95","1.66","4.97","0.58","13.28","13.08","49.7","46.13","-7.62","46.15","18","21","1","7","14.29","1","6","16.67","1","29","3.45","7","18","38.89"
"","Dennis Busby","D","FLNT","16.693","62","2","6","6","8","14","29","6.9","0.03","0.1","0.1","0.13","0.23","0.47","1.24","0.02","794.79","12.82","0.15","0.45","0.45","0.6","1.06","2.19","0.09","13.64","13.75","49.84","50.69","-1.84","49.33","37","38","1","2","50.0","1","1","100.0","0","26","0.0","0","2","0.0"
"","Dylan Di Perna","D","KIT","20.389","65","3","5","5","8","13","71","4.23","0.05","0.08","0.08","0.12","0.2","1.09","3.32","0.05","1102.95","16.97","0.16","0.27","0.27","0.44","0.71","3.86","0.18","13.27","13.71","49.07","50.94","-6.51","45.38","54","65","0","0","0.0","1","3","33.33","2","68","2.94","0","0","0.0"
"","Dmitri Samorukov","D","GUE","17.252","67","2","6","4","8","12","89","2.25","0.03","0.09","0.06","0.12","0.18","1.33","3.11","0.05","1139.65","17.01","0.11","0.32","0.21","0.42","0.63","4.69","0.16","12.68","14.01","40.71","53.83","-2.51","39.84","51","77","1","1","100.0","0","2","0.0","1","86","1.16","1","1","100.0"
"","Fedor Gordeev","D","HAM/FLNT","17.635","64","4","4","4","8","12","64","6.25","0.06","0.06","0.06","0.12","0.19","1.0","2.65","0.04","922.41","14.41","0.26","0.26","0.26","0.52","0.78","4.16","0.17","13.44","13.78","49.58","50.23","-1.52","50.52","49","48","1","2","50.0","0","2","0.0","3","60","5.0","0","3","0.0"
"","Pavel Gogolev","RW","PBO","16.573","53","5","3","3","8","11","65","7.69","0.09","0.06","0.06","0.15","0.21","1.23","5.64","0.11","533.27","10.06","0.56","0.34","0.34","0.9","1.24","7.31","0.63","13.81","13.42","49.05","48.73","-7.49","45.45","20","24","0","8","0.0","2","8","25.0","3","49","6.12","0","3","0.0"
"","Scoley Dow","LW","MISS","17.347","46","4","4","3","8","11","33","12.12","0.09","0.09","0.07","0.17","0.24","0.72","2.58","0.06","434.73","9.45","0.55","0.55","0.41","1.1","1.52","4.55","0.36","13.2","13.24","49.28","48.9","4.35","61.76","21","13","0","1","0.0","2","7","28.57","2","25","8.0","5","9","55.56"
"","Brady Lyle","D","NB","17.279","58","2","6","3","8","11","64","3.12","0.03","0.1","0.05","0.14","0.19","1.1","2.61","0.05","881.03","15.19","0.14","0.41","0.2","0.54","0.75","4.36","0.18","13.38","13.51","42.36","48.55","6.46","44.71","38","47","1","2","50.0","0","1","0.0","1","61","1.64","0","1","0.0"
"","Hayden Davis","D","SAG/NIAG","17.156","67","1","7","3","8","11","39","2.56","0.01","0.1","0.04","0.12","0.16","0.58","1.21","0.02","915.79","13.67","0.07","0.46","0.2","0.52","0.72","2.56","0.08","12.82","13.56","45.04","52.06","-3.68","41.3","38","54","0","0","0.0","0","1","0.0","1","38","2.63","0","0","0.0"
"","Josh Wainman","D","ER","17.569","42","1","7","2","8","10","29","3.45","0.02","0.17","0.05","0.19","0.24","0.69","1.74","0.04","542.93","12.93","0.11","0.77","0.22","0.88","1.11","3.2","0.19","12.65","13.12","54.77","50.03","-17.61","47.06","24","27","0","2","0.0","0","1","0.0","1","26","3.85","3","8","37.5"
"","Max Grondin","C","SAG","16.2","68","5","3","2","8","10","66","7.58","0.07","0.04","0.03","0.12","0.15","0.97","7.48","0.11","710.93","10.45","0.42","0.25","0.17","0.68","0.84","5.57","0.63","13.5","13.8","43.12","51.71","-14.26","35.94","23","41","2","13","15.38","1","7","14.29","2","46","4.35","169","359","47.08"
"","Tom Hedberg","D","BAR","17.101","56","3","5","2","8","10","49","6.12","0.05","0.09","0.04","0.14","0.18","0.88","1.79","0.03","779.04","13.91","0.23","0.39","0.15","0.62","0.77","3.77","0.14","12.66","13.78","41.97","50.11","7.21","46.43","39","45","0","0","0.0","1","1","100.0","2","48","4.17","1","1","100.0"
"","Jacob Ball","LW","NB","17.665","42","4","4","2","8","10","44","9.09","0.1","0.1","0.05","0.19","0.24","1.05","3.54","0.08","413.35","9.84","0.58","0.58","0.29","1.16","1.45","6.39","0.51","13.76","14.04","41.36","50.67","-3.79","40.0","14","21","0","2","0.0","0","2","0.0","4","40","10.0","75","210","35.71"
"","Owen Lane","LW","SBY","17.665","43","5","3","2","8","10","46","10.87","0.12","0.07","0.05","0.19","0.23","1.07","4.73","0.11","382.17","8.89","0.78","0.47","0.31","1.26","1.57","7.22","0.74","13.06","13.27","46.0","46.77","2.09","48.15","13","14","2","7","28.57","0","8","0.0","3","31","9.68","1","2","50.0"
"","Robbie Burt","RW","OSH","17.301","46","7","1","2","8","10","60","11.67","0.15","0.02","0.04","0.17","0.22","1.3","6.07","0.13","427.99","9.3","0.98","0.14","0.28","1.12","1.4","8.41","0.85","12.9","13.17","46.44","47.48","-5.33","46.67","14","16","4","11","36.36","0","7","0.0","3","42","7.14","3","10","30.0"
"","Zach Wilkie","D","SBY","19.557","53","1","7","1","8","9","76","1.32","0.02","0.13","0.02","0.15","0.17","1.43","3.77","0.07","814.53","15.37","0.07","0.52","0.07","0.59","0.66","5.6","0.28","12.44","13.37","44.61","49.17","-11.58","37.8","31","51","0","4","0.0","0","5","0.0","1","67","1.49","0","1","0.0"
"","Cullen Mercer","C","FLNT","19.373","37","4","4","0","8","8","48","8.33","0.11","0.11","0.0","0.22","0.22","1.3","5.36","0.14","426.79","11.53","0.56","0.56","0.0","1.12","1.12","6.75","0.75","14.05","13.84","49.08","50.86","-10.98","39.02","16","25","1","4","25.0","1","10","10.0","2","34","5.88","82","165","49.7"
"","Sullivan Sparkes","C","OSH","17.369","45","5","3","0","8","8","45","11.11","0.11","0.07","0.0","0.18","0.18","1.0","5.22","0.12","423.67","9.41","0.71","0.42","0.0","1.13","1.13","6.37","0.74","13.01","12.95","45.52","45.46","1.28","50.0","15","15","2","10","20.0","0","8","0.0","3","27","11.11","106","241","43.98"
"","Reagan O'Grady","D","SBY","17.753","66","3","4","9","7","16","65","4.62","0.05","0.06","0.14","0.11","0.24","0.98","3.47","0.05","1013.8","15.36","0.18","0.24","0.53","0.41","0.95","3.85","0.21","12.54","13.64","46.05","49.47","8.03","50.0","53","53","2","3","66.67","0","2","0.0","1","60","1.67","1","2","50.0"
"","Joey Keane","D","BAR","17.208","67","0","7","8","7","15","73","0.0","0.0","0.1","0.12","0.1","0.22","1.09","2.77","0.04","1013.15","15.12","0.0","0.41","0.47","0.41","0.89","4.32","0.16","12.45","13.97","41.75","49.66","-2.29","38.94","44","69","0","0","0.0","0","2","0.0","0","71","0.0","0","0","0.0"
"","Chris  Martenet","D","LDN/OTT","19.973","55","3","4","6","7","13","52","5.77","0.05","0.07","0.11","0.13","0.24","0.95","1.58","0.03","839.15","15.26","0.21","0.29","0.43","0.5","0.93","3.72","0.11","13.2","13.95","52.64","50.79","3.46","55.29","47","38","0","0","0.0","0","1","0.0","3","51","5.88","0","0","0.0"
"","Kyle Rhodes","D","GUE","18.725","65","2","5","4","7","11","51","3.92","0.03","0.08","0.06","0.11","0.17","0.78","1.97","0.03","955.42","14.7","0.13","0.31","0.25","0.44","0.69","3.2","0.12","12.81","13.83","40.65","53.82","-6.4","36.0","36","64","0","0","0.0","0","1","0.0","2","50","4.0","0","0","0.0"
"","Aaron Haydon","D","NIAG","20.693","50","5","2","3","7","10","68","7.35","0.1","0.04","0.06","0.14","0.2","1.36","3.4","0.07","683.45","13.67","0.44","0.18","0.26","0.61","0.88","5.97","0.3","12.56","13.83","45.71","52.75","-0.81","45.9","28","33","2","5","40.0","0","4","0.0","3","59","5.08","0","0","0.0"
"","Connor Corcoran","D","WSR","16.107","59","5","2","2","7","9","52","9.62","0.08","0.03","0.03","0.12","0.15","0.88","2.95","0.05","682.86","11.57","0.44","0.18","0.18","0.62","0.79","4.57","0.26","13.99","13.4","51.15","50.67","7.39","57.89","22","16","2","3","66.67","1","3","33.33","2","46","4.35","25","53","47.17"
"","Aidan Brown","RW","BAR","16.98","61","3","4","2","7","9","59","5.08","0.05","0.07","0.03","0.11","0.15","0.97","4.88","0.08","593.04","9.72","0.3","0.4","0.2","0.71","0.91","5.97","0.49","12.84","13.77","39.98","50.27","-17.37","27.12","16","43","2","5","40.0","0","12","0.0","1","42","2.38","0","1","0.0"
"","Damian Bourne","LW","MISS","20.595","27","2","5","1","7","8","42","4.76","0.07","0.19","0.04","0.26","0.3","1.56","4.65","0.17","284.28","10.53","0.42","1.06","0.21","1.48","1.69","8.86","0.98","13.49","13.55","50.82","48.71","-1.15","48.39","15","16","0","3","0.0","0","8","0.0","2","31","6.45","0","1","0.0"
"","Mike Davies","LW","SAG","19.609","39","4","3","0","7","7","57","7.02","0.1","0.08","0.0","0.18","0.18","1.46","5.76","0.15","398.15","10.21","0.6","0.45","0.0","1.05","1.05","8.59","0.87","13.49","13.97","44.36","52.42","-9.07","32.26","10","21","1","8","12.5","2","11","18.18","1","38","2.63","5","19","26.32"
"","Matt  Spencer","D","PBO","19.48","60","4","2","11","6","17","65","6.15","0.07","0.03","0.18","0.1","0.28","1.08","3.1","0.05","937.2","15.62","0.26","0.13","0.7","0.38","1.09","4.16","0.2","13.25","13.75","49.57","50.12","1.09","50.55","46","45","2","2","100.0","0","2","0.0","2","61","3.28","1","1","100.0"
"","Cole Candella","D","HAM","18.588","65","2","4","5","6","11","83","2.41","0.03","0.06","0.08","0.09","0.17","1.28","3.26","0.05","1048.67","16.13","0.11","0.23","0.29","0.34","0.63","4.75","0.19","13.34","13.87","53.16","50.18","-3.99","48.54","50","53","0","0","0.0","0","3","0.0","2","80","2.5","0","2","0.0"
"","Tyler Nother","D","WSR","18.604","64","1","5","4","6","10","35","2.86","0.02","0.08","0.06","0.09","0.16","0.55","1.74","0.03","752.86","11.76","0.08","0.4","0.32","0.48","0.8","2.79","0.14","13.84","13.42","51.25","50.59","-4.48","48.98","24","25","0","1","0.0","0","3","0.0","1","31","3.23","0","1","0.0"
"","Eemeli Rasanen","D","KGN","17.531","66","3","3","4","6","10","51","5.88","0.05","0.05","0.06","0.09","0.15","0.77","1.96","0.03","1182.02","17.91","0.15","0.15","0.2","0.3","0.51","2.59","0.1","14.38","13.71","46.69","49.48","6.58","48.54","50","53","0","1","0.0","1","2","50.0","2","48","4.17","0","0","0.0"
"","Shaun Bily","C","ER","18.563","36","3","3","3","6","9","40","7.5","0.08","0.08","0.08","0.17","0.25","1.11","3.23","0.09","398.48","11.07","0.45","0.45","0.45","0.9","1.36","6.02","0.49","13.37","13.45","57.52","52.13","-10.93","50.0","21","21","0","2","0.0","2","6","33.33","1","32","3.12","56","142","39.44"
"","Curtis Douglas","C","BAR","16.529","53","4","2","3","6","9","45","8.89","0.08","0.04","0.06","0.11","0.17","0.85","4.95","0.09","479.22","9.04","0.5","0.25","0.38","0.75","1.13","5.63","0.62","12.46","13.59","38.73","49.45","-3.7","39.53","17","26","1","11","9.09","1","5","20.0","2","29","6.9","132","284","46.48"
"","Cam Dineen","D","NB","18.243","29","5","1","3","6","9","38","13.16","0.17","0.03","0.1","0.21","0.31","1.31","2.25","0.08","500.05","17.24","0.6","0.12","0.36","0.72","1.08","4.56","0.27","13.47","13.96","42.73","50.37","4.13","49.18","30","31","1","1","100.0","1","2","50.0","3","35","8.57","0","0","0.0"
"","Logan Stanley","D","WSR","18.308","35","1","5","3","6","9","81","1.23","0.03","0.14","0.09","0.17","0.26","2.31","3.29","0.09","607.0","17.34","0.1","0.49","0.3","0.59","0.89","8.01","0.33","14.34","14.16","52.81","51.03","-10.72","49.06","26","27","0","1","0.0","0","1","0.0","1","79","1.27","0","0","0.0"
"","Cole Tymkin","RW","LDN","17.449","45","2","4","2","6","8","26","7.69","0.04","0.09","0.04","0.13","0.18","0.58","3.55","0.08","405.1","9.0","0.3","0.59","0.3","0.89","1.18","3.85","0.53","13.94","13.48","58.23","51.45","-10.95","50.0","16","16","1","7","14.29","1","5","20.0","0","14","0.0","3","9","33.33"
"","David Pearce","LW","OTT","18.683","65","3","3","2","6","8","38","7.89","0.05","0.05","0.03","0.09","0.12","0.58","3.56","0.05","600.55","9.24","0.3","0.3","0.2","0.6","0.8","3.8","0.36","12.89","13.49","44.56","51.48","-18.48","30.77","16","36","0","5","0.0","0","5","0.0","3","28","10.71","20","35","57.14"
"","Jacob Friend","D","OS","19.135","43","0","6","2","6","8","62","0.0","0.0","0.14","0.05","0.14","0.19","1.44","2.08","0.05","722.62","16.81","0.0","0.5","0.17","0.5","0.66","5.15","0.17","14.27","13.86","61.92","50.07","-1.19","61.97","44","27","0","1","0.0","0","1","0.0","0","60","0.0","0","0","0.0"
"","Austin Osmanski","D","MISS","18.38","55","2","4","2","6","8","66","3.03","0.04","0.07","0.04","0.11","0.15","1.2","2.48","0.05","763.41","13.88","0.16","0.31","0.16","0.47","0.63","5.19","0.19","12.71","13.55","51.29","50.2","-20.69","40.3","27","40","1","2","50.0","1","2","50.0","0","62","0.0","0","0","0.0"
"","Cedric Schiemenz","C","KIT","17.545","49","3","3","1","6","7","33","9.09","0.06","0.06","0.02","0.12","0.14","0.67","3.84","0.08","471.61","9.62","0.38","0.38","0.13","0.76","0.89","4.2","0.49","13.53","13.07","46.38","48.94","-12.66","40.0","16","24","1","8","12.5","2","3","66.67","0","22","0.0","85","216","39.35"
"","Jaden Peca","RW","BAR","17.413","56","1","5","1","6","7","43","2.33","0.02","0.09","0.02","0.11","0.12","0.77","4.37","0.08","492.63","8.8","0.12","0.61","0.12","0.73","0.85","5.24","0.53","12.37","13.42","39.13","50.09","-13.12","31.71","13","28","0","6","0.0","1","9","11.11","0","28","0.0","2","5","40.0"
"","Kyle Heitzner","C","BAR","17.167","52","5","1","1","6","7","44","11.36","0.1","0.02","0.02","0.12","0.13","0.85","3.77","0.07","441.36","8.49","0.68","0.14","0.14","0.82","0.95","5.98","0.51","12.51","13.6","39.12","49.8","-12.6","29.41","10","24","1","8","12.5","1","6","16.67","3","30","10.0","37","76","48.68"
"","Mitchell Byrne","D","ER","18.536","62","2","4","1","6","7","44","4.55","0.03","0.06","0.02","0.1","0.11","0.71","2.49","0.04","820.86","13.24","0.15","0.29","0.07","0.44","0.51","3.22","0.18","13.66","13.71","61.22","48.93","-1.88","61.04","47","30","1","4","25.0","0","1","0.0","1","39","2.56","0","1","0.0"
"","Grayden Gottschalk","RW","OSH","18.412","42","3","3","0","6","6","44","6.82","0.07","0.07","0.0","0.14","0.14","1.05","3.19","0.08","369.89","8.81","0.49","0.49","0.0","0.97","0.97","7.14","0.52","13.11","13.36","47.41","47.78","-23.08","26.92","7","19","0","3","0.0","0","4","0.0","3","37","8.11","46","107","42.99"
"","Austin Hall","D","GUE","19.439","20","1","5","0","6","6","15","6.67","0.05","0.25","0.0","0.3","0.3","0.75","0.33","0.02","279.11","13.96","0.21","1.07","0.0","1.29","1.29","3.22","0.07","13.52","13.98","41.95","52.01","6.69","55.17","16","13","1","1","100.0","0","0","0.0","0","14","0.0","0","1","0.0"
"","Nick Grima","D","PBO/SAR","17.528","60","2","3","8","5","13","65","3.08","0.03","0.05","0.13","0.08","0.22","1.08","2.07","0.03","818.18","13.64","0.15","0.22","0.59","0.37","0.95","4.77","0.15","12.63","13.63","48.68","49.92","3.39","51.85","42","39","0","0","0.0","0","2","0.0","2","63","3.17","0","0","0.0"
"","Johnathon Schaefer","D","NIAG","18.451","62","1","4","7","5","12","50","2.0","0.02","0.06","0.11","0.08","0.19","0.81","2.35","0.04","992.53","16.01","0.06","0.24","0.42","0.3","0.73","3.02","0.14","13.36","13.74","46.75","51.04","2.23","46.55","54","62","0","1","0.0","0","3","0.0","1","46","2.17","0","1","0.0"
"","Alex Di Carlo","D","OSH/FLNT","19.477","61","1","4","5","5","10","81","1.23","0.02","0.07","0.08","0.08","0.16","1.33","2.45","0.04","946.22","15.51","0.06","0.25","0.32","0.32","0.63","5.14","0.16","12.55","13.45","48.47","48.55","-5.28","46.51","40","46","0","1","0.0","0","0","0.0","1","80","1.25","0","0","0.0"
"","Owen Lalonde","D","SBY","16.622","64","2","3","4","5","9","59","3.39","0.03","0.05","0.06","0.08","0.14","0.92","2.84","0.04","934.52","14.6","0.13","0.19","0.26","0.32","0.58","3.79","0.18","12.82","13.42","45.39","49.11","-11.5","37.23","35","59","0","2","0.0","0","3","0.0","2","54","3.7","1","1","100.0"
"","Isaac Nurse","RW","HAM","17.503","54","2","3","3","5","8","40","5.0","0.04","0.06","0.06","0.09","0.15","0.74","4.8","0.09","449.19","8.32","0.27","0.4","0.4","0.67","1.07","5.34","0.64","13.28","13.28","51.69","48.9","-5.8","50.0","13","13","1","4","25.0","1","14","7.14","0","22","0.0","0","2","0.0"
"","Barret Kirwin","C","GUE","16.575","55","4","1","3","5","8","38","10.53","0.07","0.02","0.05","0.09","0.15","0.69","4.48","0.08","554.65","10.08","0.43","0.11","0.32","0.54","0.87","4.11","0.48","13.52","13.77","39.31","53.19","-17.92","24.53","13","40","1","10","10.0","0","6","0.0","3","22","13.64","212","416","50.96"
