"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Michael Pezzetta","C","SBY","17.509","64","7","8","4","15","19","101","6.93","0.11","0.12","0.06","0.23","0.3","1.58","9.95","0.16","786.99","12.3","0.53","0.61","0.3","1.14","1.45","7.7","0.76","13.67","14.14","34.48","53.56","-10.29","29.03","27","66","3","15","20.0","3","17","17.65","1","69","1.45","322","689","46.73"
"","Lukas Lofquist","LW","OSH","19.664","54","11","4","4","15","19","97","11.34","0.2","0.07","0.07","0.28","0.35","1.8","10.77","0.2","732.15","13.56","0.9","0.33","0.33","1.23","1.56","7.95","0.88","14.23","14.1","47.08","52.49","-7.65","40.3","27","40","4","14","28.57","2","19","10.53","5","64","7.81","6","10","60.0"
"","Nick Magyar","RW","KIT","19.297","49","10","5","3","15","18","99","10.1","0.2","0.1","0.06","0.31","0.37","2.02","9.86","0.2","542.99","11.08","1.1","0.55","0.33","1.66","1.99","10.94","1.09","13.27","13.26","58.26","46.43","-2.97","56.52","26","20","2","9","22.22","2","22","9.09","6","68","8.82","46","84","54.76"
"","Ben Hawerchuk","LW","BAR","17.471","60","8","7","2","15","17","78","10.26","0.13","0.12","0.03","0.25","0.28","1.3","5.04","0.08","582.82","9.71","0.82","0.72","0.21","1.54","1.75","8.03","0.52","13.07","13.4","55.82","44.94","-6.87","56.0","28","22","2","5","40.0","1","4","25.0","5","69","7.25","51","142","35.92"
"","Roland McKeown","D","KGN","19.653","59","3","11","12","14","26","100","3.0","0.05","0.19","0.2","0.24","0.44","1.69","4.59","0.08","1122.17","19.02","0.16","0.59","0.64","0.75","1.39","5.35","0.25","14.53","14.3","58.28","50.39","-0.61","56.64","64","49","0","1","0.0","1","7","14.29","2","92","2.17","1","2","50.0"
"","Jalen Chatfield","D","WSR","19.332","68","6","8","9","14","23","83","7.23","0.09","0.12","0.13","0.21","0.34","1.22","4.7","0.07","1115.84","16.41","0.32","0.43","0.48","0.75","1.24","4.46","0.25","13.35","14.08","58.83","50.26","0.23","58.1","61","44","0","3","0.0","1","5","20.0","5","75","6.67","2","4","50.0"
"","Kirill Maksimov","RW","SAG","16.291","54","6","8","7","14","21","72","8.33","0.11","0.15","0.13","0.26","0.39","1.33","6.79","0.13","624.66","11.57","0.58","0.77","0.67","1.34","2.02","6.92","0.65","13.67","13.65","42.03","52.66","2.08","44.12","30","38","2","11","18.18","1","16","6.25","3","45","6.67","2","4","50.0"
"","Dominik Masin","D","PBO","19.62","57","5","9","7","14","21","99","5.05","0.09","0.16","0.12","0.25","0.37","1.74","4.52","0.08","1096.63","19.24","0.27","0.49","0.38","0.77","1.15","5.42","0.25","14.02","14.26","52.08","50.34","10.84","58.52","79","56","0","4","0.0","2","4","50.0","3","91","3.3","0","0","0.0"
"","Medric Mercier","D","SSM","18.911","63","3","11","7","14","21","74","4.05","0.05","0.17","0.11","0.22","0.33","1.17","2.47","0.04","963.3","15.29","0.19","0.69","0.44","0.87","1.31","4.61","0.15","13.26","13.52","51.84","48.32","-2.93","48.45","47","50","0","0","0.0","1","2","50.0","2","72","2.78","0","0","0.0"
"","Jonah Gadjovich","LW","OS","16.926","66","12","2","7","14","21","162","7.41","0.18","0.03","0.11","0.21","0.32","2.45","15.48","0.23","838.0","12.7","0.86","0.14","0.5","1.0","1.5","11.6","1.11","13.86","13.75","48.64","53.3","-5.03","45.45","35","42","2","18","11.11","4","26","15.38","6","118","5.08","4","9","44.44"
"","Luke Burghardt","LW","GUE","17.345","62","10","4","5","14","19","76","13.16","0.16","0.06","0.08","0.23","0.31","1.23","7.39","0.12","743.01","11.98","0.81","0.32","0.4","1.13","1.53","6.14","0.6","14.22","13.93","30.78","53.07","4.98","34.72","25","47","3","10","30.0","3","17","17.65","4","49","8.16","187","425","44.0"
"","Alexandre Renaud","LW","OSH/SAR","19.551","64","9","5","5","14","19","78","11.54","0.14","0.08","0.08","0.22","0.3","1.22","8.32","0.13","776.49","12.13","0.7","0.39","0.39","1.08","1.47","6.03","0.64","13.97","13.98","46.71","50.74","-2.17","42.86","30","40","0","10","0.0","2","12","16.67","7","56","12.5","13","25","52.0"
"","Jaden Lindo","RW","OS","19.677","67","8","6","4","14","18","117","6.84","0.12","0.09","0.06","0.21","0.27","1.75","12.65","0.19","743.33","11.09","0.65","0.48","0.32","1.13","1.45","9.44","1.02","13.86","13.83","48.07","50.41","4.01","51.61","32","30","3","14","21.43","0","18","0.0","5","85","5.88","4","4","100.0"
"","Zach Poirier","RW","NB","17.345","59","8","6","3","14","17","87","9.2","0.14","0.1","0.05","0.24","0.29","1.47","10.16","0.17","686.18","11.63","0.7","0.52","0.26","1.22","1.49","7.61","0.89","14.03","13.61","48.56","50.34","-7.24","43.94","29","37","3","19","15.79","2","17","11.76","3","51","5.88","141","367","38.42"
"","Jack Hidi","LW","LDN/HAM","20.471","55","5","9","1","14","15","71","7.04","0.09","0.16","0.02","0.25","0.27","1.29","6.56","0.12","574.46","10.44","0.52","0.94","0.1","1.46","1.57","7.42","0.68","13.13","13.75","47.8","51.49","-11.55","43.4","23","30","0","10","0.0","2","9","22.22","3","52","5.77","7","17","41.18"
"","Colton White","D","SSM","18.369","68","6","7","14","13","27","63","9.52","0.09","0.1","0.21","0.19","0.4","0.93","4.01","0.06","1157.43","17.02","0.31","0.36","0.73","0.67","1.4","3.27","0.21","13.65","13.82","50.93","49.24","-5.64","47.76","64","70","1","5","20.0","0","4","0.0","5","54","9.26","0","0","0.0"
"","Chad Duchesne","D","KGN","20.293","58","6","7","11","13","24","91","6.59","0.1","0.12","0.19","0.22","0.41","1.57","3.39","0.06","1066.15","18.38","0.34","0.39","0.62","0.73","1.35","5.12","0.19","14.76","14.31","58.22","50.7","-0.45","56.48","61","47","0","2","0.0","0","4","0.0","6","85","7.06","0","0","0.0"
"","Jakob Chychrun","D","SAR","17.46","62","3","10","7","13","20","134","2.24","0.05","0.16","0.11","0.21","0.32","2.16","7.45","0.12","1146.91","18.5","0.16","0.52","0.37","0.68","1.05","7.01","0.39","13.17","14.08","58.18","50.38","1.39","59.35","73","50","0","5","0.0","0","5","0.0","3","124","2.42","0","0","0.0"
"","Mathieu Henderson","D","FLNT","19.688","68","4","9","6","13","19","64","6.25","0.06","0.13","0.09","0.19","0.28","0.94","2.65","0.04","1168.2","17.18","0.21","0.46","0.31","0.67","0.98","3.29","0.14","12.9","14.03","40.3","51.95","-8.48","35.61","47","85","1","1","100.0","1","3","33.33","2","60","3.33","1","1","100.0"
"","Jake Henderson","RW","KIT","18.588","58","8","5","5","13","18","97","8.25","0.14","0.09","0.09","0.22","0.31","1.67","11.14","0.19","651.8","11.24","0.74","0.46","0.46","1.2","1.66","8.93","1.03","14.3","13.83","59.84","48.4","-0.05","57.89","33","24","2","15","13.33","1","22","4.55","5","60","8.33","13","37","35.14"
"","Zach  Grzelewski","LW","FLNT","18.382","56","6","7","4","13","17","56","10.71","0.11","0.12","0.07","0.23","0.3","1.0","5.64","0.1","664.48","11.87","0.54","0.63","0.36","1.17","1.54","5.06","0.51","14.2","14.27","41.43","52.89","13.27","50.0","36","36","5","10","50.0","1","7","14.29","0","39","0.0","0","2","0.0"
"","Olli Juolevi","D","LDN","17.364","57","5","8","4","13","17","78","6.41","0.09","0.14","0.07","0.23","0.3","1.37","3.18","0.06","867.68","15.22","0.35","0.55","0.28","0.9","1.18","5.39","0.22","13.17","13.75","66.31","48.95","11.73","76.25","61","19","0","1","0.0","0","2","0.0","5","75","6.67","0","0","0.0"
"","Hayden Hodgson","RW","SAR/SAG","19.538","56","7","6","4","13","17","87","8.05","0.12","0.11","0.07","0.23","0.3","1.55","9.36","0.17","662.29","11.83","0.63","0.54","0.36","1.18","1.54","7.88","0.85","13.71","13.87","50.06","48.82","-4.82","46.97","31","35","3","10","30.0","0","18","0.0","4","59","6.78","9","18","50.0"
"","Ryan McLeod","C","MISS","15.984","62","5","8","4","13","17","49","10.2","0.08","0.13","0.06","0.21","0.27","0.79","5.39","0.09","635.03","10.24","0.47","0.76","0.38","1.23","1.61","4.63","0.51","13.56","13.67","49.42","50.43","-4.92","46.3","25","29","1","10","10.0","2","5","40.0","2","34","5.88","124","306","40.52"
"","Santino Centorame","D","OS","19.382","67","6","7","4","13","17","104","5.77","0.09","0.1","0.06","0.19","0.25","1.55","4.49","0.07","1159.39","17.3","0.31","0.36","0.21","0.67","0.88","5.38","0.23","13.3","13.97","48.52","52.21","10.56","53.91","62","53","0","3","0.0","2","3","66.67","4","98","4.08","0","0","0.0"
"","Damir Sharipzyanov","D","OS","19.576","46","4","9","3","13","16","61","6.56","0.09","0.2","0.07","0.28","0.35","1.33","3.01","0.07","771.27","16.77","0.31","0.7","0.23","1.01","1.24","4.75","0.23","13.54","14.1","49.32","52.87","3.33","50.0","36","36","0","2","0.0","0","2","0.0","4","57","7.02","0","0","0.0"
"","Noah Bushnell","RW","SAR","18.295","62","5","8","3","13","16","43","11.63","0.08","0.13","0.05","0.21","0.26","0.69","4.91","0.08","580.37","9.36","0.52","0.83","0.31","1.34","1.65","4.45","0.51","13.15","13.4","57.85","48.91","4.68","63.83","30","17","0","10","0.0","0","2","0.0","5","31","16.13","4","9","44.44"
"","Connor Sills","RW","FLNT","20.321","60","2","11","2","13","15","104","1.92","0.03","0.18","0.03","0.22","0.25","1.73","9.22","0.15","705.86","11.76","0.17","0.94","0.17","1.11","1.28","8.84","0.78","13.52","13.77","38.58","52.21","-9.74","32.84","22","45","1","10","10.0","0","15","0.0","1","79","1.27","10","24","41.67"
"","Keigan Goetz","RW","BAR/SSM","19.02","51","10","3","2","13","15","65","15.38","0.2","0.06","0.04","0.25","0.29","1.27","7.03","0.14","507.23","9.95","1.18","0.35","0.24","1.54","1.77","7.69","0.83","13.51","13.68","53.88","50.1","-12.67","47.73","21","23","2","11","18.18","2","12","16.67","6","42","14.29","3","7","42.86"
"","Brandon Crawley","D","LDN","18.615","62","6","7","1","13","14","59","10.17","0.1","0.11","0.02","0.21","0.23","0.95","2.74","0.04","885.16","14.28","0.41","0.47","0.07","0.88","0.95","4.0","0.19","12.39","13.48","62.23","48.95","-12.8","55.0","44","36","0","2","0.0","0","1","0.0","6","56","10.71","0","0","0.0"
"","Adam Craievich","RW","OTT","18.352","62","3","10","1","13","14","59","5.08","0.05","0.16","0.02","0.21","0.23","0.95","5.86","0.09","627.86","10.13","0.29","0.96","0.1","1.24","1.34","5.64","0.56","13.53","13.44","48.97","46.91","-8.36","43.14","22","29","1","7","14.29","0","11","0.0","2","41","4.88","50","117","42.74"
"","Gustav  Bouramman","D","SSM","18.64","68","3","9","13","12","25","74","4.05","0.04","0.13","0.19","0.18","0.37","1.09","3.84","0.06","1149.45","16.9","0.16","0.47","0.68","0.63","1.3","3.86","0.2","13.75","13.67","50.4","49.31","-1.9","50.0","65","65","0","3","0.0","0","2","0.0","3","69","4.35","3","8","37.5"
"","Brady Gilmour","C","SAG","16.411","61","6","6","10","12","22","60","10.0","0.1","0.1","0.16","0.2","0.36","0.98","6.43","0.11","655.03","10.74","0.55","0.55","0.92","1.1","2.02","5.5","0.59","13.88","13.81","41.65","50.91","3.44","44.12","30","38","4","15","26.67","0","13","0.0","2","32","6.25","217","553","39.24"
"","Jacob Middleton","D","OTT","19.702","68","3","9","9","12","21","92","3.26","0.04","0.13","0.13","0.18","0.31","1.35","3.81","0.06","1138.5","16.74","0.16","0.47","0.47","0.63","1.11","4.85","0.2","13.85","14.04","52.37","50.1","8.8","56.76","63","48","0","3","0.0","0","3","0.0","3","86","3.49","0","1","0.0"
"","Jacob  Graves","D","LDN/OSH","20.469","69","1","11","7","12","19","36","2.78","0.01","0.16","0.1","0.17","0.28","0.52","1.54","0.02","1037.38","15.03","0.06","0.64","0.4","0.69","1.1","2.08","0.09","13.51","14.15","56.34","52.01","8.98","61.7","58","36","0","0","0.0","0","3","0.0","1","33","3.03","0","0","0.0"
"","Matt  Spencer","D","PBO","18.478","60","5","7","6","12","18","51","9.8","0.08","0.12","0.1","0.2","0.3","0.85","2.2","0.04","1007.68","16.79","0.3","0.42","0.36","0.71","1.07","3.04","0.13","14.32","14.14","53.17","50.61","-8.84","44.53","57","71","0","1","0.0","1","3","33.33","4","47","8.51","0","2","0.0"
"","Daniil Vertiy","LW","WSR/NB","16.841","54","6","6","6","12","18","79","7.59","0.11","0.11","0.11","0.22","0.33","1.46","8.13","0.15","641.09","11.87","0.56","0.56","0.56","1.12","1.68","7.39","0.76","15.54","13.85","54.63","49.43","9.38","62.5","40","24","0","13","0.0","1","6","16.67","5","60","8.33","0","3","0.0"
"","Ryan Verbeek","LW","KGN","19.286","63","7","5","6","12","18","119","5.88","0.11","0.08","0.1","0.19","0.29","1.89","11.88","0.19","751.38","11.93","0.56","0.4","0.48","0.96","1.44","9.5","0.95","13.87","13.68","55.51","48.89","-15.35","45.45","30","36","2","20","10.0","2","18","11.11","3","81","3.7","163","356","45.79"
"","Brandon Lindberg","C","SAR","18.974","63","8","4","6","12","18","64","12.5","0.13","0.06","0.1","0.19","0.29","1.02","7.53","0.12","643.91","10.22","0.75","0.37","0.56","1.12","1.68","5.96","0.7","13.29","13.52","56.36","48.22","-4.54","54.55","30","25","1","7","14.29","2","13","15.38","5","44","11.36","236","493","47.87"
"","Will Petschenig","D","SAG","20.614","68","5","7","5","12","17","79","6.33","0.07","0.1","0.07","0.18","0.25","1.16","2.92","0.04","1064.25","15.65","0.28","0.39","0.28","0.68","0.96","4.45","0.16","13.37","13.91","43.21","51.27","-2.11","40.17","47","70","0","2","0.0","1","1","100.0","4","76","5.26","0","2","0.0"
"","Jacob Collins","D","FLNT","17.405","55","4","8","5","12","17","54","7.41","0.07","0.15","0.09","0.22","0.31","0.98","4.06","0.07","718.86","13.07","0.33","0.67","0.42","1.0","1.42","4.51","0.34","13.81","13.71","39.23","51.92","3.36","41.67","25","35","1","3","33.33","2","6","33.33","1","45","2.22","42","99","42.42"
"","Thomas Schemitsch","D","OS","18.886","51","4","8","4","12","16","64","6.25","0.08","0.16","0.08","0.24","0.31","1.25","2.95","0.06","876.66","17.19","0.27","0.55","0.27","0.82","1.1","4.38","0.2","12.92","13.74","48.18","52.13","-4.16","46.59","41","47","1","1","100.0","1","3","33.33","2","60","3.33","0","1","0.0"
"","Connor Graham","LW","OTT","19.702","60","6","6","3","12","15","56","10.71","0.1","0.1","0.05","0.2","0.25","0.93","5.55","0.09","591.12","9.85","0.61","0.61","0.3","1.22","1.52","5.68","0.56","13.5","13.51","49.59","49.3","-21.61","32.56","14","29","0","3","0.0","1","9","11.11","5","44","11.36","54","136","39.71"
"","Kyle Pettit","C","ER","19.655","58","7","5","3","12","15","93","7.53","0.12","0.09","0.05","0.21","0.26","1.6","10.94","0.19","581.95","10.03","0.72","0.52","0.31","1.24","1.55","9.59","1.13","13.74","13.8","57.86","49.4","5.8","64.1","25","14","3","17","17.65","2","18","11.11","2","58","3.45","477","779","61.23"
"","Ted Nichol","C","KGN","18.694","67","5","7","2","12","14","81","6.17","0.07","0.1","0.03","0.18","0.21","1.21","8.43","0.13","667.87","9.97","0.45","0.63","0.18","1.08","1.26","7.28","0.76","13.0","13.56","53.92","50.74","-9.65","50.0","24","24","0","12","0.0","1","13","7.69","4","56","7.14","344","692","49.71"
"","Sam Harding","C","OSH","18.459","65","7","5","2","12","14","86","8.14","0.11","0.08","0.03","0.18","0.22","1.32","8.06","0.12","778.79","11.98","0.54","0.39","0.15","0.92","1.08","6.63","0.62","13.92","13.87","45.81","52.36","-10.88","35.82","24","43","4","7","57.14","2","19","10.53","1","60","1.67","409","726","56.34"
"","Dane Johnstone","RW","FLNT","17.534","56","7","5","2","12","14","46","15.22","0.12","0.09","0.04","0.21","0.25","0.82","5.99","0.11","567.52","10.13","0.74","0.53","0.21","1.27","1.48","4.86","0.63","13.71","13.52","40.05","51.67","-2.49","38.46","20","32","2","12","16.67","2","8","25.0","3","26","11.54","21","54","38.89"
"","Brett Neumann","C","ER","16.581","52","6","6","1","12","13","83","7.23","0.12","0.12","0.02","0.23","0.25","1.6","7.67","0.15","534.56","10.28","0.67","0.67","0.11","1.35","1.46","9.32","0.86","13.91","13.43","56.59","50.7","-14.45","47.22","17","19","1","9","11.11","3","15","20.0","2","59","3.39","90","187","48.13"
"","Owen Tippett","RW","MISS","16.578","48","12","0","1","12","13","80","15.0","0.25","0.0","0.02","0.25","0.27","1.67","7.27","0.15","496.72","10.35","1.45","0.0","0.12","1.45","1.57","9.66","0.88","13.8","13.88","48.98","50.96","-3.93","48.57","17","18","4","10","40.0","4","15","26.67","4","55","7.27","8","11","72.73"
"","Darren Raddysh","D","ER","19.546","66","4","7","14","11","25","129","3.1","0.06","0.11","0.21","0.17","0.38","1.95","5.46","0.08","1214.89","18.41","0.2","0.35","0.69","0.54","1.23","6.37","0.27","14.66","13.78","58.58","49.54","2.21","59.35","73","50","0","5","0.0","1","2","50.0","3","122","2.46","0","2","0.0"
"","Kyle Capobianco","D","SBY","18.089","68","3","8","11","11","22","89","3.37","0.04","0.12","0.16","0.16","0.32","1.31","5.55","0.08","1099.59","16.17","0.16","0.44","0.6","0.6","1.2","4.86","0.3","12.94","13.86","36.94","52.58","6.2","39.84","51","77","0","6","0.0","1","6","16.67","2","77","2.6","0","1","0.0"
"","Victor Mete","D","LDN","17.273","68","5","6","10","11","21","84","5.95","0.07","0.09","0.15","0.16","0.31","1.24","5.02","0.07","1175.61","17.29","0.26","0.31","0.51","0.56","1.07","4.29","0.26","12.86","14.0","65.43","48.91","3.38","66.41","85","43","0","1","0.0","0","7","0.0","5","76","6.58","0","0","0.0"
"","Jack Studnicka","C","OSH","16.573","62","2","9","10","11","21","74","2.7","0.03","0.15","0.16","0.18","0.34","1.19","6.87","0.11","726.99","11.73","0.17","0.74","0.83","0.91","1.73","6.11","0.57","14.15","13.84","45.86","52.52","4.88","45.76","27","32","1","13","7.69","1","12","8.33","0","49","0.0","151","345","43.77"
"","Dylan Di Perna","D","KIT","19.387","68","5","6","10","11","21","67","7.46","0.07","0.09","0.15","0.16","0.31","0.99","3.3","0.05","1222.95","17.98","0.25","0.29","0.49","0.54","1.03","3.29","0.16","13.59","13.93","60.51","50.31","1.36","60.58","83","54","1","3","33.33","0","2","0.0","4","62","6.45","3","3","100.0"
"","Benjamin Gleason","D","LDN/HAM","17.476","66","5","6","9","11","20","101","4.95","0.08","0.09","0.14","0.17","0.3","1.53","4.13","0.06","1195.0","18.11","0.25","0.3","0.45","0.55","1.0","5.07","0.21","13.71","14.0","44.46","52.37","4.52","44.96","58","71","0","1","0.0","1","3","33.33","4","97","4.12","0","1","0.0"
"","Matthew Timms","D","PBO","17.345","68","3","8","8","11","19","70","4.29","0.04","0.12","0.12","0.16","0.28","1.03","2.41","0.04","994.69","14.63","0.18","0.48","0.48","0.66","1.15","4.22","0.15","13.36","13.5","50.46","47.53","10.66","58.49","62","44","0","0","0.0","0","0","0.0","3","70","4.29","0","0","0.0"
"","Devon Paliani","C","SAR/SAG","18.93","65","5","6","8","11","19","89","5.62","0.08","0.09","0.12","0.17","0.29","1.37","8.96","0.14","717.37","11.04","0.42","0.5","0.67","0.92","1.59","7.44","0.75","13.65","13.54","46.7","50.05","-7.49","43.84","32","41","1","7","14.29","3","20","15.0","1","62","1.61","30","62","48.39"
"","Francesco  Vilardi","C","FLNT","19.683","67","8","3","6","11","17","80","10.0","0.12","0.04","0.09","0.16","0.25","1.19","7.85","0.12","777.94","11.61","0.62","0.23","0.46","0.85","1.31","6.17","0.61","13.6","13.74","39.29","52.42","-11.94","31.65","25","54","2","8","25.0","0","12","0.0","6","60","10.0","423","843","50.18"
"","Maurizio Colella","LW","NB/HAM","18.486","66","6","5","6","11","17","66","9.09","0.09","0.08","0.09","0.17","0.26","1.0","6.33","0.1","736.05","11.15","0.49","0.41","0.49","0.9","1.39","5.38","0.52","14.61","14.06","48.48","50.01","-4.24","43.06","31","41","1","9","11.11","0","10","0.0","5","47","10.64","37","86","43.02"
"","Marcus Crawford","D","SAG","18.486","66","2","9","6","11","17","75","2.67","0.03","0.14","0.09","0.17","0.26","1.14","3.66","0.06","1108.8","16.8","0.11","0.49","0.32","0.6","0.92","4.06","0.2","13.3","13.86","42.74","50.69","9.53","47.37","63","70","0","2","0.0","0","2","0.0","2","71","2.82","0","1","0.0"
"","Nevin Guy","D","OTT","20.263","59","5","6","5","11","16","56","8.93","0.08","0.1","0.08","0.19","0.27","0.95","3.24","0.05","1028.7","17.44","0.29","0.35","0.29","0.64","0.93","3.27","0.19","13.6","14.0","52.64","50.32","0.73","51.35","57","54","1","3","33.33","0","5","0.0","4","48","8.33","0","1","0.0"
"","Jason Smith","C","MISS","18.385","60","8","3","4","11","15","49","16.33","0.13","0.05","0.07","0.18","0.25","0.82","4.36","0.07","561.22","9.35","0.86","0.32","0.43","1.18","1.6","5.24","0.47","12.61","13.83","48.34","48.35","6.53","53.85","21","18","2","5","40.0","3","9","33.33","3","35","8.57","150","299","50.17"
"","Luke Kirwan","LW","WSR/FLNT","17.977","63","9","2","3","11","14","138","6.52","0.14","0.03","0.05","0.17","0.22","2.19","10.3","0.16","753.49","11.96","0.72","0.16","0.24","0.88","1.11","10.99","0.82","13.66","13.66","47.29","52.31","-12.28","36.23","25","44","2","6","33.33","1","15","6.67","6","117","5.13","18","32","56.25"
"","Josh Jacobs","D","SAR","19.582","67","2","9","3","11","14","117","1.71","0.03","0.13","0.04","0.16","0.21","1.75","4.89","0.07","1140.62","17.02","0.11","0.47","0.16","0.58","0.74","6.15","0.26","13.17","13.84","57.82","48.23","3.58","60.34","70","46","0","1","0.0","0","4","0.0","2","112","1.79","2","4","50.0"
"","Liam Hawel","C","SSM","16.411","65","4","7","3","11","14","39","10.26","0.06","0.11","0.05","0.17","0.22","0.6","4.56","0.07","619.44","9.53","0.39","0.68","0.29","1.07","1.36","3.78","0.44","13.67","13.26","48.93","46.82","-7.03","46.3","25","29","2","6","33.33","0","7","0.0","2","26","7.69","107","262","40.84"
"","Nicolas Hague","D","MISS","16.778","66","7","4","3","11","14","101","6.93","0.11","0.06","0.05","0.17","0.21","1.53","5.01","0.08","1072.51","16.25","0.39","0.22","0.17","0.62","0.78","5.65","0.28","13.27","13.7","49.89","49.36","5.68","53.68","51","44","1","4","25.0","5","10","50.0","1","87","1.15","1","2","50.0"
"","Cody Caron","RW","KGN","19.3","50","4","7","2","11","13","68","5.88","0.08","0.14","0.04","0.22","0.26","1.36","7.85","0.16","473.51","9.47","0.51","0.89","0.25","1.39","1.65","8.62","0.99","13.28","13.63","54.41","48.31","9.31","63.33","19","11","2","13","15.38","1","12","8.33","1","43","2.33","2","3","66.67"
"","Justin Brazeau","RW","NB","17.616","65","6","5","2","11","13","57","10.53","0.09","0.08","0.03","0.17","0.2","0.88","5.73","0.09","603.0","9.28","0.6","0.5","0.2","1.09","1.29","5.67","0.57","13.37","13.45","47.66","48.14","-7.28","44.44","20","25","0","2","0.0","3","13","23.08","3","42","7.14","4","12","33.33"
"","Jake Bricknell","RW","HAM/GUE","18.169","66","6","5","2","11","13","101","5.94","0.09","0.08","0.03","0.17","0.2","1.53","6.28","0.1","785.71","11.9","0.46","0.38","0.15","0.84","0.99","7.71","0.48","13.98","13.68","33.24","53.76","-11.12","25.33","19","56","1","8","12.5","2","12","16.67","3","81","3.7","19","55","34.55"
"","Ryan Valentini","C","LDN/SBY","18.174","48","7","3","10","10","20","76","9.21","0.15","0.06","0.21","0.21","0.42","1.58","6.53","0.14","553.8","11.54","0.76","0.33","1.08","1.08","2.17","8.23","0.71","13.82","13.87","41.16","49.65","10.0","49.18","30","31","3","8","37.5","1","12","8.33","3","56","5.36","89","211","42.18"
"","Stephen Desrocher","D","KGN/OSH","19.636","69","5","5","9","10","19","94","5.32","0.07","0.07","0.13","0.14","0.28","1.36","4.12","0.06","1184.24","17.16","0.25","0.25","0.46","0.51","0.96","4.76","0.21","13.72","14.01","56.32","51.35","6.89","61.95","70","43","0","1","0.0","0","2","0.0","5","91","5.49","1","1","100.0"
"","Blake Siebenaler","D","NIAG","19.549","65","6","4","7","10","17","99","6.06","0.09","0.06","0.11","0.15","0.26","1.52","4.48","0.07","1053.5","16.21","0.34","0.23","0.4","0.57","0.97","5.64","0.26","13.36","14.27","53.2","50.27","0.9","52.69","49","44","0","1","0.0","0","2","0.0","6","96","6.25","0","2","0.0"
"","Damian Bourne","LW","MISS","19.592","57","6","4","6","10","16","66","9.09","0.11","0.07","0.11","0.18","0.28","1.16","7.21","0.13","667.23","11.71","0.54","0.36","0.54","0.9","1.44","5.94","0.65","14.1","13.96","49.42","49.67","-13.94","42.11","24","33","2","9","22.22","1","15","6.67","3","42","7.14","0","3","0.0"
"","Stefan LeBlanc","D","MISS","19.499","64","4","6","4","10","14","85","4.71","0.06","0.09","0.06","0.16","0.22","1.33","4.81","0.08","1078.62","16.85","0.22","0.33","0.22","0.56","0.78","4.73","0.27","13.64","14.11","50.74","50.58","-11.28","42.99","46","61","0","6","0.0","1","2","50.0","3","77","3.9","0","0","0.0"
"","Kyle Potts","C","NB","17.306","59","5","5","2","10","12","52","9.62","0.08","0.08","0.03","0.17","0.2","0.88","6.65","0.11","554.94","9.41","0.54","0.54","0.22","1.08","1.3","5.62","0.72","13.15","13.45","47.23","47.31","-8.56","41.86","18","25","1","7","14.29","1","10","10.0","3","35","8.57","249","511","48.73"
"","Joseph Garreffa","RW","KIT","16.102","41","3","7","2","10","12","33","9.09","0.07","0.17","0.05","0.24","0.29","0.8","4.24","0.1","418.06","10.2","0.43","1.0","0.29","1.44","1.72","4.74","0.61","13.1","13.21","59.87","46.48","3.47","64.86","24","13","0","5","0.0","0","4","0.0","3","24","12.5","9","9","100.0"
"","Brady Pataki","RW","SBY","16.95","64","5","5","1","10","11","59","8.47","0.08","0.08","0.02","0.16","0.17","0.92","5.36","0.08","592.59","9.26","0.51","0.51","0.1","1.01","1.11","5.97","0.54","13.13","14.06","34.56","52.64","-8.84","28.3","15","38","1","13","7.69","1","6","16.67","3","40","7.5","0","4","0.0"
"","Jacob Harris","C","SBY/GUE","20.616","40","5","5","1","10","11","65","7.69","0.12","0.12","0.03","0.25","0.28","1.62","7.51","0.19","489.13","12.23","0.61","0.61","0.12","1.23","1.35","7.97","0.92","13.78","14.33","34.85","54.19","-10.44","29.41","15","36","2","12","16.67","1","15","6.67","2","38","5.26","295","579","50.95"
"","Matthew Struthers","C","OS","15.721","47","4","6","1","10","11","51","7.84","0.09","0.13","0.02","0.21","0.23","1.09","4.73","0.1","452.09","9.62","0.53","0.8","0.13","1.33","1.46","6.77","0.63","13.31","13.17","45.47","51.74","0.5","48.57","17","18","2","4","50.0","2","8","25.0","0","39","0.0","108","245","44.08"
"","Sean Durzi","D","OS","16.901","45","7","3","1","10","11","46","15.22","0.16","0.07","0.02","0.22","0.24","1.02","3.7","0.08","586.78","13.04","0.72","0.31","0.1","1.02","1.12","4.7","0.38","13.26","13.68","46.7","49.57","-1.75","47.92","23","25","0","5","0.0","2","7","28.57","5","34","14.71","0","0","0.0"
