,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
556,Grant West,RW,MON/SNB,19.144,55,6,6,5,12,17,51,6.0,0.06,0.06,0.05,0.115,0.165,0.645,1,8,6.25
557,Guillaume Beaudoin,D,BLB,17.059,69,3,6,8,9,17,65,2.63,0.025,0.055,0.1,0.08,0.18,0.835,0,0,0.0
558,Janos Hari,LW,MTL/ROU,18.369,46,4,9,4,13,17,81,4.94,0.09,0.2,0.09,0.28,0.37,1.76,178,346,51.45
559,Napessis Andre,D,CHI/DRU,18.307,86,5,7,5,12,17,56,8.895,0.06,0.09,0.05,0.15,0.205,0.665,0,0,0.0
560,Jean-Francois Grenier C.,D,ROU,17.918,87,6,5,6,11,17,94,7.325,0.075,0.05,0.1,0.125,0.23,1.04,0,2,0.0
561,Brandon Lesway,RW,SHE,18.481,53,6,3,7,9,16,55,10.91,0.11,0.06,0.13,0.17,0.3,1.04,14,37,37.84
562,Simon Boudreau,D,RIM/SHA,17.906,111,6,6,4,12,16,73,6.088,0.04,0.04,0.03,0.08,0.11,0.492,0,0,0.0
563,Connor Moynihan,LW,HAL,16.156,65,6,7,3,13,16,52,11.54,0.09,0.11,0.05,0.2,0.25,0.8,4,7,57.14
564,Jonathan Delorme,D,DRU/ROU/BAT,18.324,97,3,6,7,9,16,64,4.235,0.028,0.053,0.072,0.08,0.152,0.605,8,29,13.795
565,Cody Linteau,LW,GAT/PEI,17.914,58,6,6,4,12,16,53,11.32,0.1,0.1,0.07,0.21,0.28,0.91,16,52,30.77
566,Zachary Evans-Renaud,D,LEW/GAT,19.06,44,4,6,6,10,16,62,6.915,0.105,0.135,0.1,0.245,0.345,1.47,0,0,0.0
567,Joshua Desmond,D,HAL,17.856,56,5,5,6,10,16,70,3.675,0.05,0.05,0.06,0.095,0.155,0.905,0,0,0.0
568,Julien Tremblay,RW,DRU/BAC,18.714,42,11,3,2,14,16,83,13.25,0.26,0.07,0.05,0.33,0.38,1.98,5,12,41.67
569,Nicholas Welsh,D,SHA,16.359,60,4,4,8,8,16,52,7.69,0.07,0.07,0.13,0.13,0.27,0.87,0,0,0.0
570,Lucas Batt,LW,MON/VIC/QUE,16.867,85,8,5,3,13,16,49,16.25,0.1,0.065,0.04,0.165,0.205,0.59,5,8,63.335
571,Max Lindsay,LW,HAL/CAP,18.277,104,9,2,5,11,16,76,13.84,0.09,0.02,0.05,0.105,0.155,0.73,165,339,48.295
572,Tristan Pomerleau,D,VIC,16.732,90,2,8,6,10,16,69,2.855,0.02,0.095,0.07,0.11,0.18,0.79,1,2,50.0
573,Jeremy Lauzon,D,ROU,16.384,55,5,6,5,11,16,54,9.26,0.09,0.11,0.09,0.2,0.29,0.98,0,0,0.0
574,Eliezer Sherbatov,LW,MTL/BAC,18.935,58,6,4,5,10,15,91,6.59,0.1,0.07,0.09,0.17,0.26,1.57,77,180,42.78
575,Alexandre Lemieux,C,CHI/BLB,18.246,25,7,6,2,13,15,54,7.145,0.165,0.245,0.05,0.41,0.46,1.79,61,120,49.83
576,Brett Malone,RW,MON/SNB/CAP,18.282,132,9,4,2,13,15,149,3.692,0.034,0.016,0.006,0.05,0.058,1.61,51,104,58.834
577,Zachary Shannon,D,LEW/CAP,18.425,62,2,8,5,10,15,59,1.785,0.02,0.255,0.045,0.27,0.315,0.79,0,0,0.0
578,Mitchell Maynard,RW,SHA,18.88,99,4,7,4,11,15,72,5.715,0.045,0.085,0.045,0.13,0.175,0.775,47,83,60.54
579,Olivier Knight-Rouleau,C,GAT,18.021,38,7,4,4,11,15,39,17.95,0.18,0.11,0.11,0.29,0.39,1.03,113,227,49.78
580,Bradley Lalonde,D,CAP,16.124,52,5,9,1,14,15,76,6.58,0.1,0.17,0.02,0.27,0.29,1.46,1,2,50.0
581,Sawyer Hannay,D,HAL/VIC,19.274,144,0,11,4,11,15,115,0.0,0.0,0.08,0.035,0.08,0.115,0.798,6,13,25.0
582,Jacob Conrad,LW,GAT,18.77,96,7,1,7,8,15,65,9.5,0.075,0.01,0.075,0.085,0.155,0.68,3,4,37.5
583,Wes Herrett,D,CAP/PEI/GAT,18.627,128,2,7,6,9,15,56,2.855,0.015,0.055,0.05,0.07,0.12,0.435,0,4,0.0
584,Nathan Yetman,C,PEI/CHA,16.91,88,5,4,6,9,15,76,6.165,0.055,0.04,0.07,0.09,0.155,0.875,117,259,45.385
585,Olivier Dallaire,D,VDO,19.388,107,4,5,6,9,15,100,3.03,0.035,0.05,0.055,0.085,0.14,0.925,0,0,0.0
586,Anthony Beaulieu,D,VIC,18.094,119,3,2,10,5,15,50,4.41,0.025,0.02,0.085,0.04,0.12,0.415,0,0,0.0
587,Mason Gray,LW,VDO/SHA,17.93,78,11,4,0,15,15,75,8.758,0.082,0.02,0.0,0.103,0.103,0.985,0,2,0.0
588,Josh Pugsley,C,MON,16.689,64,6,8,1,14,15,77,3.895,0.05,0.065,0.01,0.11,0.12,0.61,170,321,51.5
589,Cameron Askew,RW,DRU,16.343,64,5,6,3,11,14,61,8.2,0.08,0.09,0.05,0.17,0.22,0.95,37,101,36.63
590,Christian Marti,D,BLB,19.467,46,5,2,7,7,14,64,7.81,0.11,0.04,0.15,0.15,0.3,1.39,0,0,0.0
591,Samuel Blais,LW,VIC,17.246,25,4,7,3,11,14,26,15.38,0.16,0.28,0.12,0.44,0.56,1.04,1,2,50.0
592,Guillaume Rioux-Legault,D,VDO/CHA,18.168,112,2,7,5,9,14,78,2.785,0.02,0.06,0.045,0.08,0.125,0.685,0,0,0.0
593,Yasin Cisse,RW,BLB,20.515,27,8,5,1,13,14,58,13.79,0.3,0.19,0.04,0.48,0.52,2.15,3,15,20.0
594,Brandon Gignac,C,SHA,15.855,53,5,6,3,11,14,65,7.69,0.09,0.11,0.06,0.21,0.26,1.23,78,140,55.71
595,Mathieu Olivier,C,MON,16.592,53,6,3,5,9,14,41,14.63,0.11,0.06,0.09,0.17,0.26,0.77,24,49,48.98
596,Vincent Boudreau-Plouffe,RW,CAP,17.925,64,4,5,5,9,14,82,4.88,0.06,0.08,0.08,0.14,0.22,1.28,230,462,49.78
597,Alexandre Larouche,LW,BAC,17.58,63,5,4,5,9,14,69,7.25,0.08,0.06,0.08,0.14,0.22,1.1,2,6,33.33
598,Kyle Haas,LW,MON,18.923,101,3,5,6,8,14,61,6.22,0.035,0.045,0.055,0.08,0.135,0.59,1,6,16.665
599,David Bedard,D,BLB,17.778,56,5,6,3,11,14,38,13.07,0.09,0.1,0.05,0.195,0.245,0.7,2,2,100.0
600,Alex Souligny,RW,HAL,17.347,52,5,5,4,10,14,62,8.06,0.1,0.1,0.08,0.19,0.27,1.19,6,10,60.0
601,Alexandre Cote,C,SHA/HAL,18.482,46,8,3,3,11,14,38,11.11,0.095,0.035,0.035,0.13,0.165,0.755,61,101,59.03
602,Pierrick Martel,C,BAC,19.015,14,8,4,2,12,14,43,18.6,0.57,0.29,0.14,0.86,1.0,3.07,195,375,52.0
603,Zachary Taylor,D,SHA,18.121,117,3,7,4,10,14,61,4.95,0.03,0.055,0.035,0.085,0.12,0.525,0,0,0.0
604,Marc-Olivier Crevier-Morin,D,GAT,17.399,48,1,9,4,10,14,25,4.0,0.02,0.19,0.08,0.21,0.29,0.52,0,0,0.0
605,Kevin Laliberte,D,PEI/CHA,16.714,103,0,4,9,4,13,78,0.0,0.0,0.03,0.065,0.03,0.095,0.645,0,0,0.0
606,Stephen Midensky,D,QUE/CAP,18.421,58,1,5,7,6,13,28,3.57,0.02,0.09,0.12,0.1,0.22,0.48,2,5,40.0
607,Vincent Montreuil,RW,QUE,17.858,58,7,3,3,10,13,46,15.835,0.12,0.08,0.08,0.205,0.29,0.775,0,4,0.0
608,Maxime Levesque,RW,CHI,18.383,99,3,5,5,8,13,54,5.45,0.03,0.055,0.045,0.085,0.13,0.595,90,230,40.525
609,David Hunter,D,QUE,18.638,113,1,6,6,7,13,36,2.175,0.01,0.055,0.06,0.06,0.115,0.315,0,0,0.0
610,Charles Guevremont,C,CHI/CAP,17.67,66,6,1,6,7,13,66,9.09,0.09,0.02,0.09,0.11,0.2,1.0,87,201,43.28
611,Peter Angelopoulos,LW,ROU,17.38,37,7,3,3,10,13,51,13.73,0.19,0.08,0.08,0.27,0.35,1.38,4,11,36.36
612,Victor Baldaev,D,ROU,18.256,56,2,7,4,9,13,57,3.51,0.04,0.12,0.07,0.16,0.23,1.02,0,0,0.0
613,Guillaume Rousseau,D,QUE/BAT/VIC/GAT,20.086,91,1,4,8,5,13,32,3.335,0.015,0.05,0.08,0.065,0.145,0.36,2,5,25.0
614,Jeremy Doucet,D,BAT/SNB,17.6,92,1,10,1,11,12,49,1.665,0.01,0.1,0.015,0.11,0.125,0.525,0,0,0.0
615,Brayden Wood,D,LEW/MON,17.467,80,2,6,4,8,12,41,26.925,0.072,0.112,0.04,0.185,0.225,0.458,5,13,9.615
616,Maxim Kazakov,LW,ROU,17.471,51,7,1,4,8,12,63,11.11,0.14,0.02,0.08,0.16,0.24,1.24,1,1,100.0
617,Gabriel Gagnon,LW,CHI,18.177,44,8,3,1,11,12,73,10.96,0.18,0.07,0.02,0.25,0.27,1.66,0,6,0.0
618,Nikita Liamkin,D,CHI,17.607,65,3,5,4,8,12,65,4.62,0.05,0.08,0.06,0.12,0.18,1.0,0,1,0.0
619,Sergei Boikov,D,DRU,17.643,68,2,6,4,8,12,95,2.11,0.03,0.09,0.06,0.12,0.18,1.4,0,1,0.0
620,Dominik Schlumpf,D,SHA,19.538,56,2,4,6,6,12,48,4.17,0.04,0.07,0.11,0.11,0.21,0.86,0,0,0.0
621,Alex Lemieux,RW,MTL/HAL,17.72,46,3,7,2,10,12,62,4.84,0.07,0.15,0.04,0.22,0.26,1.35,4,8,50.0
622,Andrew Meredith,C,BAC/VIC/BAT,18.46,65,5,3,4,8,12,58,15.202,0.528,0.021,0.028,0.549,0.579,2.386,249,497,72.006
623,Vincent Blanchette,C,CHI/DRU/SHE,18.724,72,2,6,4,8,12,54,1.0,0.008,0.1,0.015,0.108,0.122,0.518,331,671,41.045
624,Samuel Robert,D,BAT,17.813,89,1,2,9,3,12,55,1.39,0.015,0.02,0.11,0.035,0.14,0.68,0,0,0.0
625,Bohumil Jank,D,VIC,18.193,20,0,7,5,7,12,26,0.0,0.0,0.35,0.25,0.35,0.6,1.3,0,0,0.0
626,Daniel Tanel,D,BAT,19.798,65,3,3,5,6,11,45,6.67,0.05,0.05,0.08,0.09,0.17,0.69,0,3,0.0
627,Spencer MacDonald,D,SNB,18.95,65,3,4,4,7,11,51,3.06,0.025,0.275,0.03,0.3,0.33,0.89,0,4,0.0
628,Julien Levasseur,D,DRU/RIM,18.935,44,3,5,3,8,11,49,6.12,0.07,0.11,0.07,0.18,0.25,1.11,0,0,0.0
629,Jean-Francois Lavoie,C,RIM/SHE,16.558,59,6,5,0,11,11,72,4.225,0.055,0.045,0.0,0.1,0.1,0.8,86,189,22.75
630,Hubert Lamarre,C,QUE,17.624,74,3,4,4,7,11,51,5.555,0.045,0.08,0.08,0.125,0.205,0.708,323,599,60.75
631,Andreas Tsogkas,C,SNB,19.091,57,3,1,7,4,11,86,3.49,0.05,0.02,0.12,0.07,0.19,1.51,30,72,41.67
632,Danny Chiasson,RW,BAT/BAC/SNB,18.476,52,2,2,7,4,11,47,5.935,0.095,0.02,0.22,0.12,0.335,1.305,32,52,59.175
633,Charles-Antoine Roy,LW,RIM/VIC,18.645,68,9,2,0,11,11,49,18.37,0.13,0.03,0.0,0.16,0.16,0.72,4,8,50.0
634,Dominik Rehak,C,VIC,17.673,48,6,3,2,9,11,42,14.29,0.12,0.06,0.04,0.19,0.23,0.88,30,85,35.29
635,Chase Harwell,RW,SHE,16.677,59,5,2,4,7,11,63,7.94,0.08,0.03,0.07,0.12,0.19,1.07,194,363,53.44
636,Lukas Balmelli,C,DRU,18.7,55,5,4,2,9,11,59,8.47,0.09,0.07,0.04,0.16,0.2,1.07,295,682,43.26
637,Stephan Seeger,LW,MON,17.58,25,5,2,4,7,11,36,13.89,0.2,0.08,0.16,0.28,0.44,1.44,1,3,33.33
638,Mathieu Joseph,RW,SNB,16.597,30,1,7,3,8,11,35,2.86,0.03,0.23,0.1,0.27,0.37,1.17,20,33,60.61
639,Samuel Tremblay,C,BLB,18.295,59,4,5,2,9,11,53,7.55,0.07,0.08,0.03,0.15,0.19,0.9,288,541,53.23
640,Mackenzie Brown,RW,SNB,17.504,108,5,4,2,9,11,140,4.152,0.053,0.03,0.028,0.08,0.105,1.272,20,44,43.558
641,Vytal Cote,D,VIC/BAT,17.362,97,3,6,2,9,11,68,5.05,0.03,0.07,0.015,0.1,0.115,0.65,81,198,20.455
642,Brian Lovell,D,HAL,18.014,81,2,3,6,5,11,41,5.89,0.025,0.035,0.075,0.06,0.14,0.485,0,0,0.0
643,Kelly Bent,RW,PEI/GAT/SNB,17.868,103,5,1,4,6,10,75,5.488,0.042,0.015,0.038,0.058,0.095,0.69,5,21,14.705
644,Guillaume McSween,D,RIM,17.066,35,3,2,5,5,10,27,6.0,0.045,0.03,0.08,0.08,0.155,0.725,0,1,0.0
645,Anthony Chapados,C,RIM,17.31,52,5,2,3,7,10,38,7.145,0.05,0.02,0.03,0.07,0.1,1.1,5,8,31.25
646,Francois Beauchemin,C,RIM,17.14,48,3,3,4,6,10,35,52.94,0.27,0.035,0.045,0.305,0.35,0.62,59,150,19.665
647,Patrik Koys,RW,SHA,16.896,46,2,6,2,8,10,34,5.88,0.04,0.13,0.04,0.17,0.22,0.74,1,3,33.33
648,Simon Desmarais,D,HAL/QUE/CAP/ROU,17.735,110,2,4,4,6,10,37,2.082,0.012,0.022,0.022,0.032,0.055,0.252,0,2,0.0
649,Felix Boucher,D,VIC,17.313,93,2,1,7,3,10,50,4.765,0.025,0.01,0.07,0.03,0.1,0.52,1,2,25.0
650,James Phelan,C,SHA,16.573,54,1,5,4,6,10,60,1.67,0.02,0.09,0.07,0.11,0.19,1.11,271,556,48.74
651,William Plourde,D,VIC,19.499,56,2,5,3,7,10,31,6.45,0.04,0.09,0.05,0.12,0.18,0.55,1,3,33.33
652,Beau Rusk,D,RIM,17.408,42,2,5,3,7,10,12,16.67,0.05,0.12,0.07,0.17,0.24,0.29,0,0,0.0
653,Will Thompson,D,SNB,16.206,41,3,4,3,7,10,40,7.5,0.07,0.1,0.07,0.17,0.24,0.98,0,0,0.0
654,Samuel Dove-McFalls,C,SNB,16.433,52,6,0,4,6,10,44,13.64,0.12,0.0,0.08,0.12,0.19,0.85,160,339,47.2
655,Etienne St-Germain,D,VIC,19.398,47,3,3,4,6,10,42,7.14,0.06,0.06,0.09,0.13,0.21,0.89,0,0,0.0
656,Jason Bell,D,CAP,16.389,37,3,1,6,4,10,42,7.14,0.08,0.03,0.16,0.11,0.27,1.14,0,0,0.0
657,Pier-Olivier GrandMaison,RW,BLB,18.166,30,5,2,3,7,10,26,18.335,0.32,0.035,0.055,0.355,0.41,1.855,0,1,0.0
658,Adam Jones,LW,VDO,18.706,56,3,6,1,9,10,47,3.19,0.025,0.055,0.01,0.08,0.09,0.425,0,0,0.0
659,Antoine Masson,LW,SHA,18.685,40,2,4,4,6,10,57,3.6,0.05,0.1,0.1,0.155,0.26,1.53,14,45,39.105
660,Jamie MacIntyre,LW,PEI,19.395,48,4,3,3,7,10,41,9.76,0.08,0.06,0.06,0.15,0.21,0.85,66,139,47.48
661,E.J. Faust,C,BLB,18.574,57,2,3,5,5,10,46,4.35,0.04,0.05,0.09,0.09,0.18,0.81,6,31,19.35
662,Jean-Laurence Beauchemin,D,MTL/PEI,19.571,63,4,4,2,8,10,68,5.88,0.06,0.06,0.03,0.13,0.16,1.08,2,3,66.67
663,Nick Marois,C,CHI/CAP/VIC,16.906,91,4,3,2,7,9,65,6.335,0.045,0.04,0.025,0.09,0.115,0.84,167,374,44.7
664,Emeric Hudon,RW,SHA,17.575,28,7,1,1,8,9,40,8.975,0.14,0.02,0.02,0.16,0.18,0.945,3,5,30.0
665,Blake Millman,LW,CAP/QUE,18.817,128,6,1,2,7,9,51,11.718,0.05,0.01,0.02,0.057,0.073,0.402,3,8,58.332
666,Antoine Venne,RW,PEI,17.241,64,2,6,1,8,9,49,4.125,0.03,0.1,0.015,0.13,0.15,0.765,8,23,35.385
667,Felix-Antoine Savage,C,VIC/RIM,16.596,60,4,2,3,6,9,28,9.525,0.055,0.03,0.055,0.085,0.14,0.44,158,296,52.38
668,Michael Ortika,C,PEI,17.312,65,5,3,1,8,9,51,9.8,0.08,0.05,0.02,0.12,0.14,0.78,244,552,44.2
669,Joel Blanchard,RW,HAL/BAT,18.515,38,2,5,2,7,9,55,1.85,0.03,0.07,0.03,0.1,0.13,0.935,3,11,13.635
670,Jeremy Lepine,LW,CHI,17.486,54,2,5,2,7,9,41,2.5,0.02,0.045,0.02,0.065,0.085,0.875,69,156,22.115
671,Jordan Bernier,LW,GAT,19.45,19,5,3,1,8,9,25,20.0,0.26,0.16,0.05,0.42,0.47,1.32,12,23,52.17
672,Pierre-Alexandre Ouellet,LW,RIM/BAC,18.481,38,3,4,2,7,9,42,7.14,0.08,0.11,0.05,0.18,0.24,1.11,196,458,42.79
673,Devon Oliver-Dares,RW,SNB,17.604,43,4,2,3,6,9,31,9.772,0.085,0.05,0.053,0.135,0.188,0.628,8,18,39.615
674,Mathieu Laverdure,D,BAC/SHE,18.462,118,3,3,3,6,9,49,5.355,0.025,0.02,0.035,0.045,0.08,0.42,0,0,0.0
675,Spencer Metcalfe,D,CAP,19.888,59,3,5,1,8,9,65,4.62,0.05,0.08,0.02,0.14,0.15,1.1,1,1,100.0
676,Cedric LeBlanc,RW,MON/QUE,18.042,78,4,5,0,9,9,75,3.57,0.035,0.04,0.0,0.075,0.075,0.975,18,40,44.155
677,Gareth Nicholson,D,CAP/MON,17.773,93,2,2,5,4,9,41,6.615,0.025,0.02,0.05,0.045,0.09,0.415,1,2,50.0
678,Aaron  Kerr,LW,BAT,16.939,49,4,3,2,7,9,48,8.33,0.08,0.06,0.04,0.14,0.18,0.98,253,477,53.04
679,Simon Bourque,D,RIM,16.674,55,3,3,3,6,9,35,8.57,0.05,0.05,0.05,0.11,0.16,0.64,0,0,0.0
680,Frederic Aube,D,DRU,17.098,63,2,3,4,5,9,44,4.55,0.03,0.05,0.06,0.08,0.14,0.7,0,0,0.0
681,Tommy Lapierre,LW,GAT,16.852,51,4,2,3,6,9,44,9.09,0.08,0.04,0.06,0.12,0.18,0.86,76,172,44.19
682,Nick Parker,C,CAP,17.243,56,3,5,1,8,9,62,4.84,0.05,0.09,0.02,0.14,0.16,1.11,64,164,39.02
683,Luc Deschenes,D,VIC/CHA,16.373,47,3,3,2,6,8,63,4.76,0.06,0.06,0.04,0.13,0.17,1.34,0,0,0.0
684,Alexandre Caron-Roy,LW,VDO/QUE,17.276,45,3,5,0,8,8,35,4.69,0.04,0.07,0.0,0.11,0.11,0.617,2,31,3.225
685,Adam Holwell,D,MON,16.523,64,1,5,2,6,8,52,1.92,0.02,0.08,0.03,0.09,0.12,0.81,0,1,0.0
686,Vincent Watt,LW,HAL,17.55,43,3,4,1,7,8,29,10.34,0.07,0.09,0.02,0.16,0.19,0.67,9,23,39.13
687,Maxime Chevalier,D,QUE,17.435,47,1,3,4,4,8,45,2.22,0.02,0.06,0.09,0.09,0.17,0.96,0,0,0.0
688,Antoine Waked,RW,ROU,17.331,48,3,1,4,4,8,28,10.71,0.06,0.02,0.08,0.08,0.17,0.58,1,2,50.0
689,David Henley,D,VDO/CHA,16.51,60,3,5,0,8,8,45,6.67,0.05,0.08,0.0,0.13,0.13,0.75,0,1,0.0
690,Samuel Leblanc,C,HAL,17.486,39,1,3,4,4,8,20,2.5,0.015,0.04,0.055,0.055,0.11,0.27,127,303,45.905
691,Tyler Brown,LW,CAP/QUE/BLB,17.812,50,4,2,2,6,8,29,8.0,0.045,0.02,0.02,0.065,0.085,0.77,3,7,41.665
692,Alexandre Delisle-Houde,C,SHA,16.602,54,4,1,3,5,8,44,20.325,0.195,0.01,0.03,0.205,0.235,0.9,216,410,53.675
693,Mitchell Shewfelt,D,HAL/CAP,17.706,59,2,4,2,6,8,34,3.03,0.02,0.19,0.02,0.21,0.225,0.46,0,0,0.0
694,Jonathan Deschamps,D,SHE,16.916,123,1,6,1,7,8,76,1.56,0.01,0.045,0.01,0.055,0.065,0.62,2,2,50.0
695,Julien Avon,C,ROU/CHA,18.038,52,2,5,1,7,8,62,1.665,0.02,0.145,0.1,0.165,0.265,0.84,177,352,54.165
696,Adrian Saxrud-Danielsen,D,DRU,18.965,27,1,2,5,3,8,24,4.17,0.04,0.07,0.19,0.11,0.3,0.89,0,0,0.0
697,Tomas Torok,RW,DRU/SHE,17.246,23,4,3,1,7,8,33,12.12,0.17,0.13,0.04,0.3,0.35,1.43,1,4,25.0
698,Connor Donaghey,RW,SNB,19.049,37,3,3,2,6,8,37,10.0,0.1,0.09,0.06,0.19,0.245,1.0,5,10,50.0
699,Felix Caron,C,ROU,17.577,38,5,1,2,6,8,28,17.86,0.13,0.03,0.05,0.16,0.21,0.74,17,43,39.53
700,Gabriel Fortin,RW,RIM,17.416,42,1,5,2,6,8,36,2.78,0.02,0.12,0.05,0.14,0.19,0.86,11,31,35.48
701,Radovan Pulis,LW,BAT/ROU,18.996,36,3,2,3,5,8,45,6.67,0.08,0.06,0.08,0.14,0.22,1.25,3,9,33.33
702,Robert Davis,LW,BAT,18.707,72,4,1,3,5,8,30,14.375,0.062,0.005,0.038,0.068,0.105,0.445,3,6,62.5
703,Pierre-Karl Marion,LW,CHI/ROU,18.234,31,3,4,1,7,8,41,7.32,0.1,0.13,0.03,0.23,0.26,1.32,1,6,16.67
704,Connor Rogers,D,CAP,17.035,44,1,2,5,3,8,24,4.17,0.02,0.05,0.11,0.07,0.18,0.55,0,0,0.0
705,Vincent Bernier,LW,ROU,17.473,60,3,3,2,6,8,57,5.26,0.05,0.05,0.03,0.1,0.13,0.95,31,95,32.63
706,Mario Kurali,D,BAT,19.161,69,1,3,4,4,8,53,2.175,0.02,0.035,0.06,0.055,0.115,0.815,0,0,0.0
707,Vincent Lanoue,D,QUE,16.08,51,0,4,3,4,7,13,0.0,0.0,0.08,0.06,0.08,0.14,0.25,0,0,0.0
708,Lucas Venuto,C,DRU,17.43,44,2,3,2,5,7,27,7.41,0.05,0.07,0.05,0.11,0.16,0.61,114,220,51.82
709,Mitchell Lundholm,RW,SHE,16.975,59,4,1,2,5,7,56,7.14,0.07,0.02,0.03,0.08,0.12,0.95,5,7,71.43
710,Nathan Glass,D,SHE,19.587,28,2,5,0,7,7,15,13.33,0.07,0.18,0.0,0.25,0.25,0.54,0,0,0.0
711,Jacob Jacques,D,HAL,17.142,40,2,1,4,3,7,21,9.52,0.05,0.03,0.1,0.07,0.17,0.53,0,0,0.0
712,William Bower,C,MON,15.855,29,1,3,3,4,7,29,3.45,0.03,0.1,0.1,0.14,0.24,1.0,121,270,44.81
713,Mitchell Robillard,LW,DRU/BLB,18.455,42,4,2,1,6,7,24,27.78,0.18,0.03,0.015,0.21,0.225,0.61,92,195,43.895
714,Trent Samuels-Thomas,LW,DRU,17.23,36,2,3,2,5,7,20,10.0,0.06,0.08,0.06,0.14,0.19,0.56,1,2,50.0
715,Matthew Klebanskyj,D,SHA/MON,16.96,37,0,3,4,3,7,24,0.0,0.0,0.045,0.06,0.045,0.105,0.805,0,0,0.0
716,Matthew Andreacchi,LW,DRU,19.42,21,3,3,1,6,7,39,7.69,0.14,0.14,0.05,0.29,0.33,1.86,0,6,0.0
717,Hubert Labrie,D,GAT,19.179,9,3,2,2,5,7,12,25.0,0.33,0.22,0.22,0.56,0.78,1.33,0,0,0.0
718,Billy Hartley,D,CAP,18.152,46,1,4,2,5,7,27,1.925,0.01,0.045,0.025,0.055,0.08,0.545,1,3,16.665
719,Tristan Tremblay,RW,VIC/CHI/SHA,16.709,38,2,2,3,4,7,22,4.76,0.03,0.265,0.04,0.29,0.335,0.54,0,2,0.0
720,Jeremy Carignan,LW,CHI,17.286,96,2,4,1,6,7,52,2.94,0.015,0.03,0.01,0.045,0.055,0.55,1,4,12.5
721,Jordan Escott,C,PEI,18.965,14,4,0,3,4,7,19,21.05,0.29,0.0,0.21,0.29,0.5,1.36,90,177,50.85
722,Massimo Carozza,C,QUE,16.825,56,2,3,2,5,7,48,2.13,0.02,0.03,0.02,0.05,0.07,0.56,127,297,50.27
723,Gabriel Gosselin,RW,BAT,16.759,55,3,2,1,5,6,63,4.76,0.05,0.04,0.02,0.09,0.11,1.15,185,400,46.25
724,Jean Kristoff Grenier,C,CAP/QUE,17.817,51,4,1,1,5,6,34,6.06,0.04,0.01,0.01,0.05,0.06,0.83,87,217,20.045
725,Miguel Caron,C,BAC/DRU,17.101,54,2,4,0,6,6,42,2.44,0.02,0.04,0.0,0.06,0.06,0.52,106,242,22.175
726,Kevin Bisaillon,RW,BAC,17.895,25,4,2,0,6,6,20,20.0,0.16,0.08,0.0,0.24,0.24,0.8,0,4,0.0
727,Steven Duda,D,SNB,17.846,52,0,4,2,4,6,51,0.0,0.0,0.08,0.04,0.08,0.12,0.98,0,0,0.0
728,Vladimir Bryukvin,RW,RIM,17.649,58,2,3,1,5,6,58,3.45,0.03,0.05,0.02,0.09,0.1,1.0,2,5,40.0
729,Mathieu Gagnon,D,SHA,17.879,49,1,2,3,3,6,42,2.38,0.02,0.04,0.06,0.06,0.12,0.86,0,0,0.0
730,Antoine Laperriere,D,ROU/BAC,20.203,41,0,1,5,1,6,47,0.0,0.0,0.02,0.12,0.02,0.15,1.15,0,0,0.0
731,Alexandre Carrier,C,CAP,17.468,35,0,1,5,1,6,22,0.0,0.0,0.03,0.14,0.03,0.17,0.63,16,29,55.17
732,Matthew Donnelly,D,DRU/CAP,18.464,39,3,1,2,4,6,19,15.79,0.08,0.03,0.05,0.1,0.15,0.49,0,1,0.0
733,Kevin Fiset,RW,BAC,18.087,35,3,0,3,3,6,38,7.89,0.09,0.0,0.09,0.09,0.17,1.09,74,191,38.74
734,Antoine Dufort-Plante,LW,BLB,17.238,47,4,1,1,5,6,44,9.09,0.09,0.02,0.02,0.11,0.13,0.94,102,294,34.69
735,Nicholas Dozzi,RW,CAP,18.56,42,2,2,2,4,6,36,5.56,0.05,0.05,0.05,0.1,0.14,0.86,41,104,39.42
736,Marc-Olivier Groleau,C,QUE,19.379,19,2,2,2,4,6,20,10.0,0.11,0.11,0.11,0.21,0.32,1.05,26,48,54.17
737,Maxime Fortier,D/RW,RIM/QUE/VIC/HAL,16.758,70,0,3,3,3,6,35,0.0,0.0,0.022,0.178,0.022,0.198,1.2,0,2,0.0
738,Craig MacLauchlan,C,PEI/CHA,18.258,60,2,2,2,4,6,41,2.44,0.02,0.02,0.02,0.035,0.055,0.36,337,673,62.465
739,Reid Halabi,RW,MON,18.221,44,2,2,2,4,6,19,10.53,0.05,0.05,0.05,0.09,0.14,0.43,15,30,50.0
740,Nicolas Latulippe,D,GAT/BAT,16.88,61,0,3,2,3,5,19,0.0,0.0,0.105,0.095,0.105,0.19,0.25,0,0,0.0
741,Yan Dumontier,D,VDO/BAT/SHA/MON,18.472,85,2,2,1,4,5,41,3.332,0.012,0.012,0.005,0.028,0.032,0.475,0,0,0.0
742,Tyrone Sock,D,SNB/PEI,18.154,34,0,3,2,3,5,12,0.0,0.0,0.11,0.09,0.11,0.2,0.285,0,0,0.0
743,Jeremy Barriault,D,CHI/ROU,18.414,46,2,2,1,4,5,21,5.265,0.025,0.025,0.01,0.045,0.055,0.715,0,2,0.0
