"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Cordell James","C","BAR","19.253","66","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.68","0.01","0","0","0.0","0","1","0.0","0","1","0.0","17","24","70.83"
"","Trenton Bourque","D","OS/SBY","17.263","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Reagan O'Grady","D","SBY","16.751","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Charley Graaskamp","C","SBY","19.623","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Danny Desrochers","LW","SBY","20.066","68","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.42","0.01","0","1","0.0","0","0","0.0","0","3","0.0","10","14","71.43"
"","Alan Lyszczarczyk","C","SBY","17.575","67","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.54","0.01","0","1","0.0","0","0","0.0","0","4","0.0","0","2","0.0"
"","Pavel Jenys","RW","NIAG/SBY","19.453","66","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Cole Mayo","D","SBY","18.656","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chad Heffernan","LW","LDN/SBY","19.483","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Jonathan Duchesne","D","SBY","19.59","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Conor  Cummins","D","SBY","19.606","67","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","David Levin","LW","SBY","15.998","47","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.33","0.01","0","1","0.0","0","0","0.0","0","1","0.0","4","14","28.57"
"","Dmitry Sokolov","RW","SBY","17.421","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Ben Jones","C","NIAG","16.551","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","3","100.0"
"","Anthony DiFruscia","RW","NIAG","20.406","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Graham Knott","LW","NIAG","18.67","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","9","19","47.37"
"","Matt Gillard","LW","NIAG","19.042","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Christian Mitri","C","NIAG","17.09","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ryan Mantha","D","NIAG","19.242","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Johnny Corneil","LW","NIAG","18.081","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Nick Pastorious","RW","NIAG","19.352","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Langdon","C","NIAG","17.054","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aaron Haydon","D","NIAG","19.691","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aleksandar Mikulovich","D","NIAG","19.206","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Cam Dineen","D","NB","17.241","68","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.22","0.0","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Jake Ramalho","D","NB","17.309","37","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Miles  Liberati","D","KIT/NB","20.236","66","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.27","0.0","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Riley Bruce","D","NB","18.166","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Mike Baird","LW","NB","18.475","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Brett McKenzie","C","NB","18.511","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","7","16","43.75"
"","Zach Poirier","RW","NB","17.345","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","8","25.0"
"","David Sherman","LW","NB","17.331","33","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Potts","C","NB","17.306","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Justin Brazeau","RW","NB","17.616","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach Bratina","LW","NB","19.691","12","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.15","0.01","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob Ball","LW","NB","16.663","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Max Kislinger","LW","NB","17.591","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mark Shoemaker","D","NB","17.963","67","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.08","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Alex Black","D","SAR","18.007","57","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Anthony Salinitri","LW","SAR","17.531","62","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.28","0.0","0","1","0.0","0","0","0.0","0","1","0.0","3","5","60.0"
"","Hayden Hodgson","RW","SAR/SAG","19.538","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","Brandon Lindberg","C","SAR","18.974","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","Sasha Chmelevski","C","OTT/SAR","16.269","34","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Patrick White","C","SAR","19.587","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Ryan McGregor","C","SAR","16.627","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Core","D","SAR","19.393","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jordan Kyrou","RW","SAR","17.364","65","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.11","0.0","0","0","0.0","0","0","0.0","0","2","0.0","12","21","57.14"
"","Chase Campbell","RW","OTT/SAR","17.227","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Medric Mercier","D","SSM","18.911","63","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.2","0.0","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Colton White","D","SSM","18.369","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Tyler Hore","D","SSM","19.891","68","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.37","0.01","0","1","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Boris Katchouk","RW","SSM","17.243","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.11","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Keigan Goetz","RW","BAR/SSM","19.02","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Theo Calvas","D","SSM","17.109","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Morgan Frost","C","SSM","16.34","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Makar Tokarev","LW","SSM","17.701","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Blake Speers","RW","SSM","18.7","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.19","0.0","0","1","0.0","0","0","0.0","0","0","0.0","16","21","76.19"
"","Conor Timmins","D","SSM","16.991","60","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Liam Hawel","C","SSM","16.411","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Bobby MacIntyre","LW","SSM","19.018","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","Brody Morris","D","HAM","19.376","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Justin Lemcke","D","HAM","18.585","19","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ondrej Kachyna","D","HAM","17.377","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Andrew Ming","LW","HAM","19.256","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Niki Petti","C","HAM","19.089","60","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","11","28","39.29"
"","Trent Fox","LW","HAM","18.166","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","8","25.0"
"","Matthew Strome","LW","HAM","16.69","61","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Adam Laishram","C","HAM","18.437","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","9","33.33"
"","Christian Mieritz","D","HAM/GUE","17.958","44","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jack Hanley","D","HAM","17.405","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Matt Luff","RW","HAM","18.363","61","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Jake Bricknell","RW","HAM/GUE","18.169","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Joseph Mizzi","LW","HAM","17.408","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","MacKenzie Entwistle","RW","HAM","16.173","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Levi Tetrault","D","GUE","17.607","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Austin Hall","D","GUE","18.437","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Hill","LW","GUE","20.425","21","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Isaac Ratcliffe","LW","GUE","16.581","46","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Timo Haussener","LW","GUE","18.434","22","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matt Hotchkiss","LW","GUE","17.605","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Givani Smith","RW","GUE","17.547","65","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.11","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Sullivan Sparkes","C","OSH","16.367","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matt Latin","LW","OSH","18.495","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Owen McDade","C","OSH","19.592","24","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Kyle MacLean","C","OSH","16.381","47","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.16","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Misha Moor","D","OSH","18.382","36","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony Cirelli","C","OSH","18.169","62","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.31","0.01","0","1","0.0","0","0","0.0","0","1","0.0","12","24","50.0"
"","Stephen Templeton","D","OSH","18.634","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kenny Huether","RW","OSH","18.109","64","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.26","0.0","0","0","0.0","0","1","0.0","0","2","0.0","0","1","0.0"
"","Lukas Lofquist","LW","OSH","19.664","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.22","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Joe Manchurek","LW","OSH","19.097","66","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Jared Walsh","D","MISS","19.33","26","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Stephen Gibson","D","MISS","18.536","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ryan McLeod","C","MISS","15.984","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Marcus Dickerson","RW","MISS","17.646","56","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Nathan Bastian","RW","MISS","17.774","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.24","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","9","33.33"
"","Stefan LeBlanc","D","MISS","19.499","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Austin Osmanski","D","MISS","17.377","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Brendan Harrogate","RW","MISS","17.586","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Owen Tippett","RW","MISS","16.578","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Luke Kutkevicius","C","MISS/HAM","17.476","70","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.16","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","13","46.15"
"","Hudson Wilson","D","OTT","16.37","36","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brian Brosnan","D","KIT","20.4","29","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Sean Allen","D","KIT/OSH","17.402","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake Henderson","RW","KIT","18.588","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Mark Bzowey","C","KIT","18.506","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Mason Kohn","LW","KIT","18.369","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","12","66.67"
"","Doug Blaisdell","D","KIT","18.566","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Magyar","RW","KIT","19.297","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick McHugh","LW","KIT","16.586","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Darby Llewellyn","LW","KIT","19.157","68","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.84","0.01","0","2","0.0","0","0","0.0","0","3","0.0","1","2","50.0"
"","Jacob Cascagnette","C","KIT","18.484","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Connor Bunnaman","C","KIT","17.416","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","3","100.0"
"","Mike Davies","LW","KIT/SAG","18.607","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Elijah Roberts","D","KIT","16.644","59","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jacob Friend","D","OS","18.133","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Santino Centorame","D","OS","19.382","67","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.16","0.0","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Ethan Szypula","C","OS","18.629","65","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.53","0.01","0","0","0.0","0","0","0.0","0","3","0.0","4","12","33.33"
"","Matthew Struthers","C","OS","15.721","47","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kevin Hancock","LW","OS","17.539","66","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","9","66.67"
"","Jarett Meyer","D","OS/SBY","18.922","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Markus Phillips","D","OS","16.488","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler MacArthur","D","OS","18.308","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jonah Gadjovich","LW","OS","16.926","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Josh Sterk","C","OS","20.66","64","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.32","0.0","0","0","0.0","0","1","0.0","0","1","0.0","4","11","36.36"
"","Petrus Palmu","RW","OS","18.166","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","5","40.0"
"","Justin Brack","C","OS","19.612","67","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.17","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","3","66.67"
"","Keenan Reynolds","C","OS/FLNT","17.46","47","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Connor Walters","D","OS/HAM","18.278","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Suzuki","C","OS","16.099","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","7","42.86"
"","Evan Bouchard","D","LDN","15.905","43","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Sam Field","RW","KGN","17.61","37","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
