"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Colin Van Den Hurk","D","KGN","17.309","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.14","0.03","0","0","0.0","0","0","0.0","0","3","0.0","0","1","0.0"
"","Chris Taylor","D","MISS","18.344","4","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.25","0.18","0.05","0","0","0.0","0","0","0.0","0","5","0.0","0","0","0.0"
"","Brandon Yeamans","C","MISS","18.308","6","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.33","0.05","0","0","0.0","0","1","0.0","0","2","0.0","10","24","41.67"
"","Jake O'Donnell","D","KGN/MISS","18.281","20","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.08","0.0","0","0","0.0","0","0","0.0","0","5","0.0","0","0","0.0"
"","Nick Pastorious","RW","NIAG","20.354","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.17","0.04","0","0","0.0","0","1","0.0","0","2","0.0","1","1","100.0"
"","Cole Mayo","D","SBY","19.658","26","0","0","0","0","0","12","0.0","0.0","0.0","0.0","0.0","0.0","0.46","0.54","0.02","0","1","0.0","0","0","0.0","0","11","0.0","0","0","0.0"
"","Matt Stoia","D","OSH","17.482","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Derrick Johnson","D","SAR","18.525","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Beamish","D","OS","16.252","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Holden Wale","D","SSM","16.134","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.02","0.02","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Bryce Yetman","RW","SSM","19.565","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Danny Katic","LW","SAG","16.115","11","0","0","0","0","0","9","0.0","0.0","0.0","0.0","0.0","0.0","0.82","1.21","0.11","0","3","0.0","0","2","0.0","0","4","0.0","1","4","25.0"
"","Ryan Smith","C","NIAG","17.284","18","0","0","0","0","0","10","0.0","0.0","0.0","0.0","0.0","0.0","0.56","0.54","0.03","0","0","0.0","0","1","0.0","0","9","0.0","46","100","46.0"
"","Chad Denault","RW","PBO","16.414","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cameron Hough","LW","SAR","15.896","12","0","0","0","0","0","15","0.0","0.0","0.0","0.0","0.0","0.0","1.25","1.85","0.15","0","4","0.0","0","1","0.0","0","10","0.0","0","3","0.0"
"","Ryan Heeps","C","OSH","19.625","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.2","0.1","0","0","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","Aidan Timmermans","D","ER","16.386","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.03","0.03","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Ryan Wells","D","MISS","17.079","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Harrison Cottam","RW","LDN","17.252","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.05","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Bo Peltier","D","NB","18.998","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.01","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Dede Cato","D","WSR","19.201","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.03","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Owen Burnell","LW","HAM","18.062","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Quinn Yule","LW","OTT","16.693","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.01","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jack Wieringa","D","NIAG","18.473","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.02","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Josh Barraclough","RW","PBO","17.613","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
