"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Samuel Guilbault","LW","SHA","19.436","12","3","0","1","3","4","14","21.43","0.25","0.0","0.08","0.25","0.33","1.17","1.5","0.12","121.36","10.11","1.48","0.0","0.49","1.48","1.98","6.92","0.74","14.07","13.08","41.47","51.49","-11.26","36.36","4","7","0","2","0.0","0","2","0.0","3","10","30.0","1","3","33.33"
"","Noah Corson","LW","BAC","19.499","10","2","1","1","3","4","13","15.38","0.2","0.1","0.1","0.3","0.4","1.3","1.8","0.18","111.65","11.16","1.07","0.54","0.54","1.61","2.15","6.99","0.97","13.23","12.61","48.59","49.18","-10.0","40.0","4","6","2","4","50.0","0","1","0.0","0","8","0.0","12","35","34.29"
"","Felix Meunier","LW","BAT","18.306","13","2","1","1","3","4","16","12.5","0.15","0.08","0.08","0.23","0.31","1.23","1.22","0.09","136.96","10.54","0.88","0.44","0.44","1.31","1.75","7.01","0.54","12.55","13.08","53.8","49.9","-23.08","33.33","4","8","1","2","50.0","0","3","0.0","1","11","9.09","2","4","50.0"
"","Yohan Plamondon","LW","SNB","17.618","20","1","2","1","3","4","23","4.35","0.05","0.1","0.05","0.15","0.2","1.15","1.75","0.09","208.4","10.42","0.29","0.58","0.29","0.86","1.15","6.62","0.5","12.43","13.12","38.24","54.28","3.95","38.1","8","13","0","3","0.0","0","1","0.0","1","19","5.26","0","0","0.0"
"","Nathael Roy","LW","SHE","17.276","8","1","2","0","3","3","15","6.67","0.12","0.25","0.0","0.38","0.38","1.88","1.7","0.21","84.88","10.61","0.71","1.41","0.0","2.12","2.12","10.6","1.2","12.48","12.56","45.7","48.56","-12.7","42.86","3","4","1","3","33.33","0","2","0.0","0","10","0.0","7","14","50.0"
"","Barrett Dachyshyn","RW","HAL","18.946","52","1","2","0","3","3","41","2.44","0.02","0.04","0.0","0.06","0.06","0.79","3.83","0.07","401.32","7.72","0.15","0.3","0.0","0.45","0.45","6.13","0.57","12.0","12.88","52.44","49.57","-22.24","34.78","8","15","0","3","0.0","0","4","0.0","1","34","2.94","8","19","42.11"
"","Justin Lazure","LW","CAP/MON","18.61","46","2","1","0","3","3","36","5.56","0.04","0.02","0.0","0.07","0.07","0.78","3.81","0.08","375.59","8.17","0.32","0.16","0.0","0.48","0.48","5.75","0.61","12.47","12.86","41.67","50.94","-26.66","17.24","5","24","0","5","0.0","0","6","0.0","2","25","8.0","4","7","57.14"
"","Pierrick Dube","RW","QUE","16.688","39","3","0","0","3","3","27","11.11","0.08","0.0","0.0","0.08","0.08","0.69","2.85","0.07","311.92","8.0","0.58","0.0","0.0","0.58","0.58","5.19","0.55","12.62","12.98","49.32","51.07","-9.19","43.75","7","9","2","7","28.57","1","4","25.0","0","16","0.0","2","6","33.33"
"","Frederik Theoret","LW","SHA","17.687","49","2","0","4","2","6","40","5.0","0.04","0.0","0.08","0.04","0.12","0.82","3.19","0.07","452.32","9.23","0.27","0.0","0.53","0.27","0.8","5.31","0.42","13.0","13.12","38.7","49.59","-4.26","37.14","13","22","0","2","0.0","1","7","14.29","1","31","3.23","3","12","25.0"
"","Nathan Cyr-Trottier","C","VDO","17.651","64","0","2","2","2","4","13","0.0","0.0","0.03","0.03","0.03","0.06","0.2","0.92","0.01","501.56","7.84","0.0","0.24","0.24","0.24","0.48","1.56","0.11","12.44","12.87","31.97","52.12","-7.19","29.41","10","24","0","2","0.0","0","1","0.0","0","10","0.0","119","235","50.64"
"","Felix Pare","RW","VIC","17.468","51","0","2","2","2","4","29","0.0","0.0","0.04","0.04","0.04","0.08","0.57","1.76","0.03","417.37","8.18","0.0","0.29","0.29","0.29","0.58","4.17","0.25","12.1","12.89","51.0","51.25","-19.61","35.71","10","18","0","3","0.0","0","3","0.0","0","23","0.0","3","5","60.0"
"","Olivier Plourde","C","GAT","19.168","8","2","0","1","2","3","12","16.67","0.25","0.0","0.12","0.25","0.38","1.5","1.31","0.16","80.34","10.04","1.49","0.0","0.75","1.49","2.24","8.96","0.98","13.16","13.13","50.42","51.96","-3.33","50.0","3","3","0","0","0.0","0","1","0.0","2","11","18.18","1","3","33.33"
"","Charles Tremblay","C","CHI","16.912","24","0","2","1","2","3","19","0.0","0.0","0.08","0.04","0.08","0.12","0.79","1.4","0.06","203.82","8.49","0.0","0.59","0.29","0.59","0.88","5.59","0.41","12.77","13.11","43.64","49.94","-17.99","33.33","4","8","0","2","0.0","0","3","0.0","0","14","0.0","11","17","64.71"
"","Alexandre Lafreniere","RW","SNB","18.325","14","1","1","1","2","3","12","8.33","0.07","0.07","0.07","0.14","0.21","0.86","0.91","0.07","149.1","10.65","0.4","0.4","0.4","0.8","1.21","4.83","0.37","13.29","13.2","39.11","48.47","-3.03","36.36","4","7","0","1","0.0","1","2","50.0","0","9","0.0","40","93","43.01"
"","Austin Eastman","LW","QUE","20.362","18","1","1","1","2","3","17","5.88","0.06","0.06","0.06","0.11","0.17","0.94","2.16","0.12","173.58","9.64","0.35","0.35","0.35","0.69","1.04","5.88","0.75","13.39","12.82","52.31","52.83","-6.6","50.0","6","6","0","4","0.0","0","6","0.0","1","7","14.29","0","2","0.0"
"","Mathieu Blanchard","C","BAT","17.616","5","1","1","1","2","3","4","25.0","0.2","0.2","0.2","0.4","0.6","0.8","0.21","0.04","45.26","9.05","1.33","1.33","1.33","2.65","3.98","5.3","0.27","10.82","11.85","52.35","40.89","56.25","100.0","3","0","0","0","0.0","0","0","0.0","1","4","25.0","0","0","0.0"
"","Austen Keating","C","OTT","18.527","2","1","1","1","2","3","10","10.0","0.5","0.5","0.5","1.0","1.5","5.0","0.96","0.48","46.68","23.34","1.29","1.29","1.29","2.57","3.86","12.85","1.23","17.78","13.21","50.56","53.57","-16.67","50.0","3","3","1","4","25.0","0","1","0.0","0","5","0.0","1","2","50.0"
"","Zachary Gladu","RW","VDO","19.653","17","1","1","0","2","2","14","7.14","0.06","0.06","0.0","0.12","0.12","0.82","1.34","0.08","140.76","8.28","0.43","0.43","0.0","0.85","0.85","5.97","0.57","12.73","12.72","35.96","52.87","-19.79","33.33","2","4","1","4","25.0","0","1","0.0","0","9","0.0","0","4","0.0"
"","Colton McKenna","LW","MON","18.081","17","0","2","0","2","2","10","0.0","0.0","0.12","0.0","0.12","0.12","0.59","1.04","0.06","159.19","9.36","0.0","0.75","0.0","0.75","0.75","3.77","0.39","12.45","13.52","39.51","52.54","-20.32","20.0","3","12","0","2","0.0","0","1","0.0","0","7","0.0","0","0","0.0"
"","Casey Fox","C","MON","18.922","27","2","0","0","2","2","17","11.76","0.07","0.0","0.0","0.07","0.07","0.63","1.15","0.04","192.01","7.11","0.62","0.0","0.0","0.62","0.62","5.31","0.36","12.44","12.95","38.79","49.49","-13.04","27.27","3","8","0","0","0.0","1","2","50.0","1","15","6.67","15","29","51.72"
"","Kyle Ward","RW","ROU","19.713","8","2","0","0","2","2","11","18.18","0.25","0.0","0.0","0.25","0.25","1.38","1.42","0.18","87.42","10.93","1.37","0.0","0.0","1.37","1.37","7.55","0.98","13.79","13.51","54.42","45.55","-26.0","50.0","4","4","0","2","0.0","0","1","0.0","2","8","25.0","0","1","0.0"
"","Anthony Morin","C","BLB","18.106","4","1","1","0","2","2","3","33.33","0.25","0.25","0.0","0.5","0.5","0.75","0.2","0.05","39.16","9.79","1.53","1.53","0.0","3.06","3.06","4.6","0.31","13.26","13.22","54.27","50.93","8.82","50.0","2","2","0","0","0.0","1","1","100.0","0","2","0.0","0","1","0.0"
"","Kolby Johnson","LW","SHE","19.346","41","1","1","0","2","2","36","2.78","0.02","0.02","0.0","0.05","0.05","0.88","3.27","0.08","375.7","9.16","0.16","0.16","0.0","0.32","0.32","5.75","0.52","13.11","12.95","49.19","50.58","-35.8","21.43","6","22","1","4","25.0","0","5","0.0","0","27","0.0","0","3","0.0"
"","Samuel Bitten","C","OTT","17.487","2","2","0","0","2","2","3","66.67","1.0","0.0","0.0","1.0","1.0","1.5","0.34","0.17","22.79","11.4","5.26","0.0","0.0","5.26","5.26","7.9","0.9","15.56","11.65","87.5","47.71","57.14","100.0","2","0","2","2","100.0","0","0","0.0","0","1","0.0","10","21","47.62"
"","Nathan Ouellet","RW","RIM","17.309","41","1","0","3","1","4","27","3.7","0.02","0.0","0.07","0.02","0.1","0.66","2.27","0.06","329.61","8.04","0.18","0.0","0.55","0.18","0.73","4.91","0.41","11.84","12.01","56.82","46.1","-12.63","47.06","8","9","0","2","0.0","0","4","0.0","1","21","4.76","5","12","41.67"
"","Mathieu Samson","RW","SHA","16.803","36","0","1","3","1","4","44","0.0","0.0","0.03","0.08","0.03","0.11","1.22","3.17","0.09","347.43","9.65","0.0","0.17","0.52","0.17","0.69","7.6","0.55","13.38","13.81","39.53","54.5","-15.57","28.0","7","18","0","5","0.0","0","8","0.0","0","31","0.0","1","1","100.0"
"","Thomas Caron","LW","QUE","17.046","14","0","1","1","1","2","3","0.0","0.0","0.07","0.07","0.07","0.14","0.21","0.2","0.01","127.49","9.11","0.0","0.47","0.47","0.47","0.94","1.41","0.1","12.55","12.82","48.77","53.27","-5.24","40.0","4","6","0","0","0.0","0","0","0.0","0","3","0.0","0","1","0.0"
"","Olivier-Luc Hache","C","ROU","16.948","21","0","1","1","1","2","6","0.0","0.0","0.05","0.05","0.05","0.1","0.29","0.58","0.03","145.19","6.91","0.0","0.41","0.41","0.41","0.83","2.48","0.24","11.6","13.46","51.3","42.18","13.6","71.43","5","2","0","2","0.0","0","1","0.0","0","3","0.0","43","89","48.31"
"","Samuel Ianniciello","LW","ROU","17.12","45","1","0","1","1","2","37","2.7","0.02","0.0","0.02","0.02","0.04","0.82","2.57","0.06","350.9","7.8","0.17","0.0","0.17","0.17","0.34","6.33","0.44","12.03","13.15","51.26","46.43","-19.85","42.11","8","11","0","1","0.0","1","7","14.29","0","29","0.0","4","14","28.57"
"","Kody Clark","C","OTT","17.925","2","1","0","1","1","2","6","16.67","0.5","0.0","0.5","0.5","1.0","3.0","0.88","0.44","29.78","14.89","2.01","0.0","2.01","2.01","4.03","12.09","1.77","17.25","13.06","53.33","52.96","16.67","66.67","2","1","1","2","50.0","0","0","0.0","0","4","0.0","0","1","0.0"
"","Gabriel Vanier","C","BLB","19.467","4","1","0","1","1","2","6","16.67","0.25","0.0","0.25","0.25","0.5","1.5","0.35","0.09","36.45","9.11","1.65","0.0","1.65","1.65","3.29","9.88","0.57","12.75","12.23","65.9","36.85","52.63","100.0","2","0","0","0","0.0","0","0","0.0","1","6","16.67","0","0","0.0"
"","Nicholas Blachman","RW","RIM","19.431","8","1","0","0","1","1","5","20.0","0.12","0.0","0.0","0.12","0.12","0.62","0.57","0.07","53.53","6.69","1.12","0.0","0.0","1.12","1.12","5.6","0.64","12.73","13.24","48.54","41.82","-9.09","50.0","1","1","0","0","0.0","0","1","0.0","1","4","25.0","0","1","0.0"
"","Anthony Wojcik","LW","QUE","19.3","9","1","0","0","1","1","8","12.5","0.11","0.0","0.0","0.11","0.11","0.89","0.82","0.09","66.62","7.4","0.9","0.0","0.0","0.9","0.9","7.21","0.74","12.91","12.59","50.5","52.09","-20.0","33.33","1","2","0","1","0.0","0","2","0.0","1","5","20.0","0","1","0.0"
"","David Vaysberg","LW","SHA","16.751","8","0","1","0","1","1","0","0.0","0.0","0.12","0.0","0.12","0.12","0.0","0.0","0.0","66.33","8.29","0.0","0.9","0.0","0.9","0.9","0.0","0.0","13.33","13.09","40.96","50.51","-10.0","40.0","2","3","0","0","0.0","0","0","0.0","0","0","0.0","1","5","20.0"
"","Brock MacLeod","C","CHA","18.44","2","0","1","0","1","1","1","0.0","0.0","0.5","0.0","0.5","0.5","0.5","0.27","0.13","15.96","7.98","0.0","3.76","0.0","3.76","3.76","3.76","1.01","13.23","9.78","51.16","43.18","28.57","100.0","1","0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","William Rouleau","C","ROU","16.682","4","1","0","0","1","1","2","50.0","0.25","0.0","0.0","0.25","0.25","0.5","0.25","0.06","36.84","9.21","1.63","0.0","0.0","1.63","1.63","3.26","0.41","12.76","13.34","49.9","56.84","-4.55","50.0","1","1","1","1","100.0","0","0","0.0","0","1","0.0","4","10","40.0"
"","Lucas Reeves","LW","GAT","16.904","5","0","1","0","1","1","1","0.0","0.0","0.2","0.0","0.2","0.2","0.2","0.01","0.0","52.14","10.43","0.0","1.15","0.0","1.15","1.15","1.15","0.01","13.5","12.15","52.23","46.84","-51.92","25.0","1","3","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Mathieu Gagnon","C","ROU","16.378","8","1","0","0","1","1","3","33.33","0.12","0.0","0.0","0.12","0.12","0.38","0.23","0.03","63.05","7.88","0.95","0.0","0.0","0.95","0.95","2.85","0.22","12.46","12.26","52.33","42.51","-4.77","33.33","1","2","0","0","0.0","0","0","0.0","1","3","33.33","15","37","40.54"
"","Jacob Stewart","C","MON","16.34","18","0","1","0","1","1","5","0.0","0.0","0.06","0.0","0.06","0.06","0.28","0.52","0.03","133.21","7.4","0.0","0.45","0.0","0.45","0.45","2.25","0.23","12.64","13.29","39.71","53.45","-27.84","10.0","1","9","0","0","0.0","0","3","0.0","0","2","0.0","32","77","41.56"
"","Zackary Daneau","C","SHA","16.92","5","1","0","0","1","1","1","100.0","0.2","0.0","0.0","0.2","0.2","0.2","0.14","0.03","32.34","6.47","1.86","0.0","0.0","1.86","1.86","1.86","0.26","14.07","11.39","38.72","46.11","65.22","100.0","1","0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Dominic Cormier","LW","RIM","18.139","10","1","0","0","1","1","5","20.0","0.1","0.0","0.0","0.1","0.1","0.5","0.19","0.02","72.75","7.28","0.82","0.0","0.0","0.82","0.82","4.12","0.15","11.09","11.85","56.21","50.39","-9.38","50.0","1","1","0","0","0.0","0","0","0.0","1","5","20.0","0","1","0.0"
"","Nolan Gardiner","C","BAC","19.018","8","1","0","0","1","1","7","14.29","0.12","0.0","0.0","0.12","0.12","0.88","0.61","0.08","83.06","10.38","0.72","0.0","0.0","0.72","0.72","5.06","0.44","12.2","13.31","46.94","49.32","-14.29","50.0","2","2","1","1","100.0","0","1","0.0","0","5","0.0","3","12","25.0"
"","David Fontaine","RW","BLB","17.356","5","0","1","0","1","1","2","0.0","0.0","0.2","0.0","0.2","0.2","0.4","0.09","0.02","38.0","7.6","0.0","1.58","0.0","1.58","1.58","3.16","0.14","14.34","12.3","54.88","48.25","10.0","100.0","1","0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Egor Kurbatov","LW","VIC","18.333","18","1","0","0","1","1","14","7.14","0.06","0.0","0.0","0.06","0.06","0.78","1.78","0.1","153.33","8.52","0.39","0.0","0.0","0.39","0.39","5.48","0.7","13.62","12.99","56.24","49.09","-12.82","36.36","4","7","0","1","0.0","1","4","25.0","0","9","0.0","8","28","28.57"
"","Marc-Antoine Gagne","C","CHI","18.651","15","0","1","0","1","1","8","0.0","0.0","0.07","0.0","0.07","0.07","0.53","0.94","0.06","123.6","8.24","0.0","0.49","0.0","0.49","0.49","3.88","0.46","12.97","12.75","49.43","47.9","-18.84","42.86","3","4","0","0","0.0","0","2","0.0","0","6","0.0","35","67","52.24"
"","Quinn Yule","C","OTT","17.692","2","0","1","0","1","1","0","0.0","0.0","0.5","0.0","0.5","0.5","0.0","0.0","0.0","20.36","10.18","0.0","2.95","0.0","2.95","2.95","0.0","0.0","16.6","11.72","73.33","50.27","57.14","100.0","2","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Hoelscher","C","OTT","17.635","2","1","0","0","1","1","3","33.33","0.5","0.0","0.0","0.5","0.5","1.5","0.59","0.3","22.79","11.4","2.63","0.0","0.0","2.63","2.63","7.9","1.55","17.97","12.36","83.33","49.33","57.14","100.0","2","0","1","1","100.0","0","1","0.0","0","1","0.0","8","16","50.0"
"","Shaw Boomhower","C","OTT","18.875","1","0","1","0","1","1","0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","8.96","8.96","0.0","6.7","0.0","6.7","6.7","0.0","0.0","16.02","11.79","87.5","47.58","0.0","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Riley MacRae","LW","MON","19.469","22","0","0","2","0","2","18","0.0","0.0","0.0","0.09","0.0","0.09","0.82","1.94","0.09","195.21","8.87","0.0","0.0","0.61","0.0","0.61","5.53","0.59","12.47","13.01","40.39","47.93","-15.26","31.25","5","11","0","3","0.0","0","3","0.0","0","12","0.0","10","19","52.63"
"","Simon Lefebvre","RW","SHE","18.615","18","0","0","1","0","1","13","0.0","0.0","0.0","0.06","0.0","0.06","0.72","1.58","0.09","136.78","7.6","0.0","0.0","0.44","0.0","0.44","5.7","0.69","12.97","12.83","45.37","49.91","-42.05","14.29","1","6","0","4","0.0","0","4","0.0","0","5","0.0","0","1","0.0"
"","Samuel Gaumond","C","RIM","18.621","11","0","0","1","0","1","8","0.0","0.0","0.0","0.09","0.0","0.09","0.73","0.49","0.04","80.37","7.31","0.0","0.0","0.75","0.0","0.75","5.97","0.36","13.42","13.24","55.5","45.29","-32.14","25.0","1","3","0","1","0.0","0","0","0.0","0","7","0.0","23","50","46.0"
"","Tye Felhaber","C","OTT","19.113","2","0","0","1","0","1","5","0.0","0.0","0.0","0.5","0.0","0.5","2.5","0.56","0.28","33.52","16.76","0.0","0.0","1.79","0.0","1.79","8.95","1.01","19.01","12.81","58.75","51.98","-10.0","50.0","2","2","0","1","0.0","0","0","0.0","0","4","0.0","7","17","41.18"
"","Lane Cormier","RW","ROU","20.592","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.06","0.01","34.6","6.92","0.0","0.0","0.0","0.0","0.0","5.2","0.1","13.0","12.57","54.81","52.9","33.33","100.0","1","0","0","0","0.0","0","0","0.0","0","3","0.0","1","2","50.0"
"","Evan Gallant","C","CHA","17.443","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.18","0.18","11.38","11.38","0.0","0.0","0.0","0.0","0.0","5.27","0.92","12.3","13.19","48.26","54.95","-33.33","0.0","0","1","0","0","0.0","0","1","0.0","0","0","0.0","1","2","50.0"
"","Felix-Antoine Tourigny","C","ROU","17.618","7","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.28","6.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.47","11.54","50.78","33.91","-16.67","50.0","1","1","0","0","0.0","0","0","0.0","0","0","0.0","4","13","30.77"
"","Drew Johnston","C","CHA","16.05","3","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.04","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","2","0.0","1","1","100.0"
"","Tristan Pelletier","C","CHI","16.427","3","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.21","0.07","23.29","7.76","0.0","0.0","0.0","0.0","0.0","5.15","0.53","13.52","13.75","49.61","60.08","-33.33","0.0","0","1","0","0","0.0","0","1","0.0","0","1","0.0","0","1","0.0"
"","Cole Fraser","C","BLB","16.641","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.12","0.06","19.41","9.71","0.0","0.0","0.0","0.0","0.0","3.09","0.37","13.33","13.39","66.72","40.02","-12.5","50.0","1","1","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Jacob Gaucher","C","VDO","16.521","10","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.4","0.04","75.56","7.56","0.0","0.0","0.0","0.0","0.0","3.18","0.32","12.72","12.8","30.61","54.73","-26.67","0.0","0","5","0","0","0.0","0","1","0.0","0","3","0.0","27","54","50.0"
"","Mikisiw Awashish","C","CHI","16.466","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.36","10.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.82","13.39","63.14","46.98","-66.67","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Nicholas Pryce","LW","BAT","18.484","15","0","0","0","0","0","15","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.49","0.1","106.65","7.11","0.0","0.0","0.0","0.0","0.0","8.44","0.84","12.8","12.04","56.58","52.0","3.21","66.67","2","1","0","2","0.0","0","2","0.0","0","11","0.0","0","2","0.0"
"","Antoine Lessard","RW","VIC","18.629","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-20.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Enrico Di Cesare","C","VIC","16.715","6","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.4","0.07","53.1","8.85","0.0","0.0","0.0","0.0","0.0","4.52","0.45","13.62","12.34","58.74","49.49","0.0","50.0","2","2","0","0","0.0","0","1","0.0","0","3","0.0","3","9","33.33"
"","Julien Letourneau","C","BAC","16.594","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.09","0.02","28.43","7.11","0.0","0.0","0.0","0.0","0.0","2.11","0.19","12.43","12.49","43.38","42.37","41.18","100.0","1","0","0","0","0.0","0","0","0.0","0","1","0.0","2","7","28.57"
"","Guillaume St-Pierre","RW","ROU","17.681","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.02","7.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.03","14.87","54.77","62.81","-50.0","0.0","0","2","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","William Cummings","C","SHA","17.019","6","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.1","0.02","64.77","10.79","0.0","0.0","0.0","0.0","0.0","3.71","0.09","12.95","13.39","37.63","54.58","-33.33","0.0","0","6","0","0","0.0","0","1","0.0","0","3","0.0","0","0","0.0"
"","Alexandre Pellerin","C","GAT","16.165","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.03","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Christopher Farmer","C","CHI","16.608","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.19","0.05","31.35","7.84","0.0","0.0","0.0","0.0","0.0","7.66","0.37","14.59","12.69","51.27","57.55","-5.56","50.0","1","1","0","0","0.0","0","0","0.0","0","4","0.0","1","1","100.0"
"","Logan Timmons","LW","VDO","17.339","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-21.43","0.0","0","0","0","0","0.0","0","0","0.0","0","1","0.0","2","4","50.0"
"","Felix Lafrance","C","BLB","16.236","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-60.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","2","6","33.33"
"","Tommy Bouchard","C","BLB","15.924","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.06","0.01","39.51","9.88","0.0","0.0","0.0","0.0","0.0","4.56","0.09","12.66","12.7","59.5","50.12","60.0","100.0","3","0","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Yan-Cedric Gaudreault","RW","BLB","17.58","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.09","0.02","38.36","9.59","0.0","0.0","0.0","0.0","0.0","6.26","0.15","12.89","12.9","50.84","46.7","-53.85","0.0","0","2","0","0","0.0","0","0","0.0","0","4","0.0","2","3","66.67"
"","Charles Farmer","RW","VDO","18.642","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-33.33","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","TJ Shea","RW","CHA","19.313","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.4","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-60.0","0.0","0","0","0","1","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Jeremy Pellerin","C","VIC","16.507","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-77.78","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","3","7","42.86"
"","Zachary Gravel","C","GAT","17.451","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-60.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Maxime Grandmaison","LW","ROU","17.575","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Xavier Cormier","C","QUE","16.296","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.21","0.21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-100.0","0.0","0","0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Gavin Hart","C","HAL","16.351","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.02","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-30.0","0.0","0","0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Cole Stewart","C","HAL","16.124","6","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.17","0.21","0.03","48.98","8.16","0.0","0.0","0.0","0.0","0.0","1.22","0.25","13.27","11.97","52.91","37.58","20.84","66.67","2","1","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Liam Kidney","C","CAP","16.162","5","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.28","0.06","36.35","7.27","0.0","0.0","0.0","0.0","0.0","6.6","0.47","12.06","12.1","43.63","39.49","-33.33","0.0","0","2","0","1","0.0","0","0","0.0","0","3","0.0","1","1","100.0"
