"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP"
"","Philippe Myers","D","LV","20.638","50","5","6","10","11","21","83","6.02","0.1","0.12","0.2","0.22","0.42","1.66"
"","Nick DeSimone","D","SJ","22.818","59","6","5","9","11","20","106","5.66","0.1","0.08","0.15","0.19","0.34","1.8"
"","Radel Fazleev","LW","LV","21.69","63","4","7","8","11","19","70","5.71","0.06","0.11","0.13","0.17","0.3","1.11"
"","Erik Cernak","D","SYR","20.302","71","5","6","7","11","18","116","4.31","0.07","0.08","0.1","0.15","0.25","1.63"
"","Kane Lafranchise","D","BRI","29.304","64","2","9","7","11","18","53","3.77","0.03","0.14","0.11","0.17","0.28","0.83"
"","Ryan Graves","D","SA/HFD","22.322","78","5","6","6","11","17","157","3.18","0.06","0.08","0.08","0.14","0.22","2.01"
"","Markus Eisenschmid","C","LAV","22.648","57","6","5","5","11","16","81","7.41","0.11","0.09","0.09","0.19","0.28","1.42"
"","Matt Read","LW","LV","31.256","33","7","4","5","11","16","60","11.67","0.21","0.12","0.15","0.33","0.48","1.82"
"","Tyler Moy","RW","MIL","22.163","72","6","5","5","11","16","74","8.11","0.08","0.07","0.07","0.15","0.22","1.03"
"","Kyle Platzer","C","BAK","22.536","44","8","3","4","11","15","73","10.96","0.18","0.07","0.09","0.25","0.34","1.66"
"","Samuel Laberge","LW","TEX","20.433","66","7","4","4","11","15","54","12.96","0.11","0.06","0.06","0.17","0.23","0.82"
"","Tyler Kelleher","RW","MIL/TEX","22.703","39","9","2","4","11","15","51","17.65","0.23","0.05","0.1","0.28","0.38","1.31"
"","Filip Sandberg","RW","SJ","23.149","45","7","4","3","11","14","77","9.09","0.16","0.09","0.07","0.24","0.31","1.71"
"","Ryan MacInnis","C","TUC","21.586","59","6","5","3","11","14","88","6.82","0.1","0.08","0.05","0.19","0.24","1.49"
"","Keegan Kolesar","RW","CHI","20.438","44","5","6","2","11","13","38","13.16","0.11","0.14","0.05","0.25","0.3","0.86"
"","Pierre-Cedric Labrie","LW","TUC/MIL","31.261","58","6","5","2","11","13","75","8.0","0.1","0.09","0.03","0.19","0.22","1.29"
"","Henrik Samuelsson","LW","RFD","23.603","25","9","2","1","11","12","45","20.0","0.36","0.08","0.04","0.44","0.48","1.8"
"","Dominic Toninato","C","SA","23.521","31","7","4","1","11","12","60","11.67","0.23","0.13","0.03","0.35","0.39","1.94"
"","Anthony Peluso","RW","HER","28.411","38","7","4","0","11","11","56","12.5","0.18","0.11","0.0","0.29","0.29","1.47"
"","Ludwig Bystrom","D","TEX/SPR","23.157","57","4","6","17","10","27","61","6.56","0.07","0.11","0.3","0.18","0.47","1.07"
"","Jamie McBain","D","SYR","29.556","60","5","5","14","10","24","139","3.6","0.08","0.08","0.23","0.17","0.4","2.32"
"","Darren Raddysh","D","RFD","21.547","66","5","5","12","10","22","95","5.26","0.08","0.08","0.18","0.15","0.33","1.44"
"","Vincent LoVerde","D","TOR","28.422","63","9","1","11","10","21","80","11.25","0.14","0.02","0.17","0.16","0.33","1.27"
"","Michael Kapla","D","BNG","22.99","63","5","5","11","10","21","68","7.35","0.08","0.08","0.17","0.16","0.33","1.08"
"","Jesse Graham","D","SA","23.343","46","4","6","11","10","21","66","6.06","0.09","0.13","0.24","0.22","0.46","1.43"
"","Jarred Tinordi","D","WBS","25.569","62","5","5","11","10","21","102","4.9","0.08","0.08","0.18","0.16","0.34","1.65"
"","Martin Marincin","D","TOR","25.575","52","4","6","10","10","20","78","5.13","0.08","0.12","0.19","0.19","0.38","1.5"
"","Chris Bigras","D","SA/HFD","22.563","38","3","7","9","10","19","48","6.25","0.08","0.18","0.24","0.26","0.5","1.26"
"","Jakub Zboril","D","PRO","20.564","68","4","6","9","10","19","68","5.88","0.06","0.09","0.13","0.15","0.28","1.0"
"","Travis Dermott","D","TOR","20.731","28","2","8","8","10","18","48","4.17","0.07","0.29","0.29","0.36","0.64","1.71"
"","Nathan Gerbe","C","CLE","30.147","24","4","6","8","10","18","74","5.41","0.17","0.25","0.33","0.42","0.75","3.08"
"","Dillon Simpson","D","BAK","24.595","61","4","6","8","10","18","85","4.71","0.07","0.1","0.13","0.16","0.3","1.39"
"","Dominik Simon","C","WBS","23.105","21","4","6","7","10","17","52","7.69","0.19","0.29","0.33","0.48","0.81","2.48"
"","Caleb Jones","D","BAK","20.277","58","2","8","7","10","17","73","2.74","0.03","0.14","0.12","0.17","0.29","1.26"
"","Dillon Heatherington","D","TEX","22.355","55","3","7","7","10","17","71","4.23","0.05","0.13","0.13","0.18","0.31","1.29"
"","Luc Snuggerud","D","RFD","21.994","40","5","5","7","10","17","51","9.8","0.12","0.12","0.17","0.25","0.42","1.27"
"","Ryan White","C","IA/SD","29.498","44","5","5","7","10","17","51","9.8","0.11","0.11","0.16","0.23","0.39","1.16"
"","Dylan Blujus","D","UTI","23.647","45","4","6","6","10","16","77","5.19","0.09","0.13","0.13","0.22","0.36","1.71"
"","Christian Jaros","D","BEL","21.454","44","3","7","6","10","16","77","3.9","0.07","0.16","0.14","0.23","0.36","1.75"
"","Mike Blunden","RW","BEL","30.752","45","6","4","6","10","16","62","9.68","0.13","0.09","0.13","0.22","0.36","1.38"
"","Dysin Mayo","D","TUC","21.079","66","5","5","6","10","16","84","5.95","0.08","0.08","0.09","0.15","0.24","1.27"
"","Austin Ortega","RW","SD","23.428","29","3","7","6","10","16","65","4.62","0.1","0.24","0.21","0.34","0.55","2.24"
"","Dan Catenacci","C","HFD","24.521","42","5","5","5","10","15","59","8.47","0.12","0.12","0.12","0.24","0.36","1.4"
"","Lance Bouma","LW","RFD","27.478","20","7","3","4","10","14","40","17.5","0.35","0.15","0.2","0.5","0.7","2.0"
"","Tyler Bertuzzi","LW","GR","22.558","16","7","3","4","10","14","40","17.5","0.44","0.19","0.25","0.62","0.88","2.5"
"","Cam Maclise","RW","MB","25.509","67","7","3","3","10","13","77","9.09","0.1","0.04","0.04","0.15","0.19","1.15"
"","Jayson Megna","RW","UTI","27.62","25","4","6","3","10","13","26","15.38","0.16","0.24","0.12","0.4","0.52","1.04"
"","Jordan Subban","D","UTI/ONT","22.538","52","4","6","3","10","13","93","4.3","0.08","0.12","0.06","0.19","0.25","1.79"
"","Cavan Fitzgerald","D","SJ","21.063","46","4","6","3","10","13","86","4.65","0.09","0.13","0.07","0.22","0.28","1.87"
"","Phil Di Giuseppe","LW","CHA","23.935","14","4","6","2","10","12","33","12.12","0.29","0.43","0.14","0.71","0.86","2.36"
"","Jonas Siegenthaler","D","HER","20.362","75","6","4","2","10","12","85","7.06","0.08","0.05","0.03","0.13","0.16","1.13"
"","Jimmy Oligny","D","MIL","24.378","66","2","8","2","10","12","95","2.11","0.03","0.12","0.03","0.15","0.18","1.44"
"","Trent Vogelhuber","RW","SA","29.175","59","4","6","2","10","12","45","8.89","0.07","0.1","0.03","0.17","0.2","0.76"
"","Antoine Waked","RW","LAV","21.331","63","7","3","1","10","11","48","14.58","0.11","0.05","0.02","0.16","0.17","0.76"
"","Griffen Molino","LW","UTI","23.65","46","3","7","0","10","10","43","6.98","0.07","0.15","0.0","0.22","0.22","0.93"
"","Ivan Barbashev","C","CHI","21.755","20","5","5","0","10","10","39","12.82","0.25","0.25","0.0","0.5","0.5","1.95"
"","Cameron Gaunce","D","CLE","27.494","67","3","6","15","9","24","76","3.95","0.04","0.09","0.22","0.13","0.36","1.13"
"","Erik Burgdoerfer","D","BEL","28.762","66","5","4","8","9","17","95","5.26","0.08","0.06","0.12","0.14","0.26","1.44"
"","Neal Pionk","D","HFD","22.133","48","1","8","8","9","17","85","1.18","0.02","0.17","0.17","0.19","0.35","1.77"
"","Carter Bancks","RW","UTI","28.102","45","4","5","8","9","17","56","7.14","0.09","0.11","0.18","0.2","0.38","1.24"
"","Colby Williams","D","HER","22.637","69","3","6","8","9","17","57","5.26","0.04","0.09","0.12","0.13","0.25","0.83"
"","Nicolas Meloche","D","SA","20.162","58","5","4","8","9","17","80","6.25","0.09","0.07","0.14","0.16","0.29","1.38"
"","Parker Wotherspoon","D","BRI","20.061","50","7","2","8","9","17","97","7.22","0.14","0.04","0.16","0.18","0.34","1.94"
"","Taylor Fedun","D","RCH","29.282","45","3","6","7","9","16","110","2.73","0.07","0.13","0.16","0.2","0.36","2.44"
"","Keaton Thompson","D","SD","22.005","64","5","4","7","9","16","79","6.33","0.08","0.06","0.11","0.14","0.25","1.23"
"","Jacob Larsson","D","SD","20.381","50","3","6","7","9","16","48","6.25","0.06","0.12","0.14","0.18","0.32","0.96"
"","Vladislav Kamenev","C","SA/MIL","21.093","17","3","6","7","9","16","35","8.57","0.18","0.35","0.41","0.53","0.94","2.06"
"","Connor Hobbs","D","HER","20.696","44","3","6","7","9","16","88","3.41","0.07","0.14","0.16","0.2","0.36","2.0"
"","Dean Kukan","D","CLE","24.189","32","1","8","6","9","15","56","1.79","0.03","0.25","0.19","0.28","0.47","1.75"
"","Ed Wittchow","D","SPR","24.874","59","5","4","6","9","15","63","7.94","0.08","0.07","0.1","0.15","0.25","1.07"
"","Keegan Lowe","D","BAK","24.466","52","2","7","5","9","14","60","3.33","0.04","0.13","0.1","0.17","0.27","1.15"
"","Andre Benoit","D","CLE/BRI","33.693","50","2","7","5","9","14","81","2.47","0.04","0.14","0.1","0.18","0.28","1.62"
"","Ben Thomson","LW","BNG","24.663","64","5","4","4","9","13","90","5.56","0.08","0.06","0.06","0.14","0.2","1.41"
"","Reid Petryk","RW","SA","24.617","51","7","2","4","9","13","64","10.94","0.14","0.04","0.08","0.18","0.25","1.25"
"","Ashton Sautner","D","UTI","23.305","61","3","6","4","9","13","84","3.57","0.05","0.1","0.07","0.15","0.21","1.38"
"","Jansen Harkins","C","MB","20.315","46","2","7","4","9","13","37","5.41","0.04","0.15","0.09","0.2","0.28","0.8"
"","Tommy Thompson","RW","TEX","26.925","36","3","6","4","9","13","42","7.14","0.08","0.17","0.11","0.25","0.36","1.17"
"","Scooter Vaughan","F","CHI","28.439","46","2","7","3","9","12","46","4.35","0.04","0.15","0.07","0.2","0.26","1.0"
"","Nick Moutrey","LW","CLE/BEL","22.229","38","5","4","2","9","11","74","6.76","0.13","0.11","0.05","0.24","0.29","1.95"
"","Tyler Motte","LW","CLE/UTI","22.519","19","9","0","2","9","11","66","13.64","0.47","0.0","0.11","0.47","0.58","3.47"
"","Adam Musil","C","SA","20.474","54","3","6","2","9","11","51","5.88","0.06","0.11","0.04","0.17","0.2","0.94"
"","Kevin Gravel","D","ONT","25.528","25","3","6","2","9","11","55","5.45","0.12","0.24","0.08","0.36","0.44","2.2"
"","Greg Rallo","LW","TEX","36.055","29","5","4","2","9","11","29","17.24","0.17","0.14","0.07","0.31","0.38","1.0"
"","Jon Martin","RW","SJ","22.065","53","4","5","2","9","11","63","6.35","0.08","0.09","0.04","0.17","0.21","1.19"
"","Andrew Cherniwchan","RW","UTI","28.406","39","8","1","1","9","10","46","17.39","0.21","0.03","0.03","0.23","0.26","1.18"
"","Tucker Poolman","D","MB","24.272","17","1","8","1","9","10","38","2.63","0.06","0.47","0.06","0.53","0.59","2.24"
"","David Dziurzynski","LW","BEL/UTI","27.943","36","4","5","1","9","10","34","11.76","0.11","0.14","0.03","0.25","0.28","0.94"
"","Mitch Callahan","RW","BAK","26.081","45","2","7","0","9","9","66","3.03","0.04","0.16","0.0","0.2","0.2","1.47"
"","Philip Samuelsson","D","CHA","26.142","76","4","4","13","8","21","102","3.92","0.05","0.05","0.17","0.11","0.28","1.34"
"","Andrew Bodnarchuk","D","TEX","29.181","73","3","5","13","8","21","91","3.3","0.04","0.07","0.18","0.11","0.29","1.25"
"","Kyle Wood","D","TUC","21.367","49","3","5","11","8","19","74","4.05","0.06","0.1","0.22","0.16","0.39","1.51"
"","Mark Friedman","D","LV","21.725","65","2","6","8","8","16","99","2.02","0.03","0.09","0.12","0.12","0.25","1.52"
"","John Ramage","D","TUC/CLE/MIL","26.604","66","4","4","7","8","15","97","4.12","0.06","0.06","0.11","0.12","0.23","1.47"
"","Lukas Bengtsson","D","WBS","23.423","37","0","8","7","8","15","56","0.0","0.0","0.22","0.19","0.22","0.41","1.51"
"","Niki Petti","C","LAV","21.09","64","7","1","6","8","14","79","8.86","0.11","0.02","0.09","0.12","0.22","1.23"
"","Frank Corrado","D","WBS","24.474","32","1","7","6","8","14","42","2.38","0.03","0.22","0.19","0.25","0.44","1.31"
"","Blaine Byron","F","SPR","22.566","39","6","2","5","8","13","41","14.63","0.15","0.05","0.13","0.21","0.33","1.05"
"","Anthony DeAngelo","D","HFD","21.895","29","2","6","5","8","13","73","2.74","0.07","0.21","0.17","0.28","0.45","2.52"
"","Ross Johnston","LW","BRI","23.573","38","3","5","3","8","11","42","7.14","0.08","0.13","0.08","0.21","0.29","1.11"
"","Joseph LaBate","LW","UTI","24.417","39","6","2","3","8","11","73","8.22","0.15","0.05","0.08","0.21","0.28","1.87"
"","Matt Tennyson","D","RCH","27.398","50","3","5","3","8","11","87","3.45","0.06","0.1","0.06","0.16","0.22","1.74"
"","Ryan Mantha","D","BAK","21.243","41","3","5","2","8","10","94","3.19","0.07","0.12","0.05","0.2","0.24","2.29"
"","Dennis Rasmussen","C","SD","27.204","17","4","4","2","8","10","31","12.9","0.24","0.24","0.12","0.47","0.59","1.82"
"","Trevor Cheek","LW","TUC","24.712","27","4","4","2","8","10","34","11.76","0.15","0.15","0.07","0.3","0.37","1.26"
"","Joe Pendenza","C","CLE","26.815","46","6","2","2","8","10","80","7.5","0.13","0.04","0.04","0.17","0.22","1.74"
"","Austin Fyten","C","TEX","26.372","42","5","3","2","8","10","49","10.2","0.12","0.07","0.05","0.19","0.24","1.17"
"","Graham Knott","LW","RFD","20.671","70","4","4","1","8","9","52","7.69","0.06","0.06","0.01","0.11","0.13","0.74"
"","Marcus Kruger","C","CHA","27.305","19","4","4","0","8","8","24","16.67","0.21","0.21","0.0","0.42","0.42","1.26"
"","Tyler Randell","RW","BEL","26.254","57","3","5","0","8","8","41","7.32","0.05","0.09","0.0","0.14","0.14","0.72"
"","Rod Pelley","C","STK","33.038","65","4","4","0","8","8","60","6.67","0.06","0.06","0.0","0.12","0.12","0.92"
"","Joel Hanley","D","TUC","26.273","52","2","5","13","7","20","48","4.17","0.04","0.1","0.25","0.13","0.38","0.92"
"","Erik Gustafsson","D","RFD","25.506","25","3","4","10","7","17","66","4.55","0.12","0.16","0.4","0.28","0.68","2.64"
"","Travis Sanheim","D","LV","21.465","18","1","6","9","7","16","26","3.85","0.06","0.33","0.5","0.39","0.89","1.44"
"","Josh Jacobs","D","BNG","21.583","55","1","6","9","7","16","63","1.59","0.02","0.11","0.16","0.13","0.29","1.15"
"","John Albert","LW","HER/HFD","28.655","56","4","3","8","7","15","65","6.15","0.07","0.05","0.14","0.12","0.27","1.16"
"","Lias Andersson","C","HFD","18.924","25","5","2","7","7","14","42","11.9","0.2","0.08","0.28","0.28","0.56","1.68"
"","Petter Granberg","D","MIL","25.052","76","3","4","7","7","14","45","6.67","0.04","0.05","0.09","0.09","0.18","0.59"
"","Jake Chelios","D","CHA","26.525","41","4","3","7","7","14","48","8.33","0.1","0.07","0.17","0.17","0.34","1.17"
"","Vince Pedrie","D","HFD","23.661","58","3","4","7","7","14","94","3.19","0.05","0.07","0.12","0.12","0.24","1.62"
"","Colby Robak","D","STK","27.395","45","3","4","5","7","12","66","4.55","0.07","0.09","0.11","0.16","0.27","1.47"
"","Dan Renouf","D","GR","23.291","73","2","5","5","7","12","61","3.28","0.03","0.07","0.07","0.1","0.16","0.84"
"","Julius Nattinen","C","SD","20.668","55","4","3","5","7","12","59","6.78","0.07","0.05","0.09","0.13","0.22","1.07"
"","Nick Schilkey","F","CHA","23.346","48","5","2","5","7","12","73","6.85","0.1","0.04","0.1","0.15","0.25","1.52"
"","Rob Hamilton","D","LAV/SPR","23.705","33","1","6","5","7","12","41","2.44","0.03","0.18","0.15","0.21","0.36","1.24"
"","Shea Theodore","D","CHI","22.12","8","5","2","4","7","11","35","14.29","0.62","0.25","0.5","0.88","1.38","4.38"
"","Mackenzie MacEachern","LW","CHI","23.521","46","6","1","3","7","10","63","9.52","0.13","0.02","0.07","0.15","0.22","1.37"
"","Mark Alt","D","LV","25.912","23","5","2","3","7","10","48","10.42","0.22","0.09","0.13","0.3","0.43","2.09"
"","Chris Porter","LW","PRO","33.298","52","2","5","3","7","10","104","1.92","0.04","0.1","0.06","0.13","0.19","2.0"
"","Kellen Jones","LW","BRI","27.083","30","4","3","2","7","9","41","9.76","0.13","0.1","0.07","0.23","0.3","1.37"
"","Ivan Chekhovich","LW","SJ","18.697","6","3","4","2","7","9","10","30.0","0.5","0.67","0.33","1.17","1.5","1.67"
"","Sam Herr","LW","ONT","24.923","59","5","2","2","7","9","80","6.25","0.08","0.03","0.03","0.12","0.15","1.36"
"","Evan Polei","LW","BAK","21.572","30","4","3","2","7","9","28","14.29","0.13","0.1","0.07","0.23","0.3","0.93"
"","Josiah Didier","D","CHA","24.439","54","4","3","2","7","9","61","6.56","0.07","0.06","0.04","0.13","0.17","1.13"
"","Gerry Fitzgerald","C","IA","24.055","16","4","3","1","7","8","17","23.53","0.25","0.19","0.06","0.44","0.5","1.06"
"","Trent Frederic","C","PRO","19.592","13","5","2","1","7","8","29","17.24","0.38","0.15","0.08","0.54","0.62","2.23"
"","Garrett Mitchell","RW","HER","26.037","47","7","0","1","7","8","38","18.42","0.15","0.0","0.02","0.15","0.17","0.81"
"","Rob O'Gara","D","PRO","24.195","43","2","5","1","7","8","67","2.99","0.05","0.12","0.02","0.16","0.19","1.56"
"","Julien Nantel","LW","SA","21.024","48","6","1","1","7","8","59","10.17","0.12","0.02","0.02","0.15","0.17","1.23"
"","Tanner MacMaster","LW","UTI","21.687","13","2","5","0","7","7","20","10.0","0.15","0.38","0.0","0.54","0.54","1.54"
"","Tyler Wong","RW","CHI","21.547","54","3","4","0","7","7","45","6.67","0.06","0.07","0.0","0.13","0.13","0.83"
"","Mike Liambas","LW","SD","28.578","40","4","3","0","7","7","31","12.9","0.1","0.07","0.0","0.17","0.17","0.78"
"","Hampus Gustafsson","C","HER","23.888","29","3","4","0","7","7","21","14.29","0.1","0.14","0.0","0.24","0.24","0.72"
"","Jan Kostalek","D","MB","22.577","37","6","1","0","7","7","53","11.32","0.16","0.03","0.0","0.19","0.19","1.43"
"","Michael Joly","RW","SA","22.366","19","3","4","0","7","7","24","12.5","0.16","0.21","0.0","0.37","0.37","1.26"
"","Sam Kurker","RW","CLE/SPR","23.439","31","3","4","0","7","7","32","9.38","0.1","0.13","0.0","0.23","0.23","1.03"
"","Caleb Herbert","RW","HFD/SJ/UTI","25.928","23","2","5","0","7","7","27","7.41","0.09","0.22","0.0","0.3","0.3","1.17"
"","Timothy Liljegren","D","TOR","18.38","44","1","5","11","6","17","71","1.41","0.02","0.11","0.25","0.14","0.39","1.61"
"","Daniel Walcott","D","SYR","23.571","62","5","1","10","6","16","72","6.94","0.08","0.02","0.16","0.1","0.26","1.16"
"","Carson Soucy","D","IA","25.137","67","1","5","9","6","15","75","1.33","0.01","0.07","0.13","0.09","0.22","1.12"
"","Brian Lashoff","D","GR","27.168","70","5","1","9","6","15","80","6.25","0.07","0.01","0.13","0.09","0.21","1.14"
"","Connor Clifton","D","PRO","22.385","54","4","2","7","6","13","54","7.41","0.07","0.04","0.13","0.11","0.24","1.0"
"","Jaycob Megna","D","SD","24.764","49","2","4","6","6","12","68","2.94","0.04","0.08","0.12","0.12","0.24","1.39"
"","Joe Hicketts","D","GR","21.367","67","3","3","6","6","12","101","2.97","0.04","0.04","0.09","0.09","0.18","1.51"
"","Seth Helgeson","D","BRI","26.938","76","1","5","6","6","12","100","1.0","0.01","0.07","0.08","0.08","0.16","1.32"
"","Griffin Reinhart","D","CHI","23.642","60","2","4","6","6","12","59","3.39","0.03","0.07","0.1","0.1","0.2","0.98"
"","Maxime Fortunus","D","SPR","34.136","54","2","4","6","6","12","48","4.17","0.04","0.07","0.11","0.11","0.22","0.89"
"","Jakub Jerabek","D","LAV","26.322","17","1","5","5","6","11","17","5.88","0.06","0.29","0.29","0.35","0.65","1.0"
"","Vili Saarijarvi","D","GR","20.337","42","0","6","5","6","11","76","0.0","0.0","0.14","0.12","0.14","0.26","1.81"
"","Ryan Collins","D","CLE","21.361","57","0","6","4","6","10","62","0.0","0.0","0.11","0.07","0.11","0.18","1.09"
"","Emil Johansson","D","PRO","21.361","53","2","4","4","6","10","52","3.85","0.04","0.08","0.08","0.11","0.19","0.98"
"","Alex Dostie","C","SD","20.425","41","3","3","4","6","10","27","11.11","0.07","0.07","0.1","0.15","0.24","0.66"
"","Evan Rodrigues","C","RCH","24.135","8","5","1","4","6","10","21","23.81","0.62","0.12","0.5","0.75","1.25","2.62"
"","Kevin Lough","D","CHI","25.534","45","3","3","4","6","10","43","6.98","0.07","0.07","0.09","0.13","0.22","0.96"
"","Ryan Hitchcock","F","BRI","21.462","16","3","3","3","6","9","24","12.5","0.19","0.19","0.19","0.38","0.56","1.5"
"","Francois Beauchemin","F","SPR","21.64","31","5","1","3","6","9","35","14.29","0.16","0.03","0.1","0.19","0.29","1.13"
"","Jan Mandat","C","BNG","21.827","64","4","2","3","6","9","68","5.88","0.06","0.03","0.05","0.09","0.14","1.06"
"","Ryan Kujawinski","C","TUC/CLE/BNG","22.465","41","5","1","3","6","9","51","9.8","0.12","0.02","0.07","0.15","0.22","1.24"
"","Francis Beauvillier","LW","MB","23.899","43","2","4","2","6","8","40","5.0","0.05","0.09","0.05","0.14","0.19","0.93"
"","Brett Seney","C","BNG","21.545","12","3","3","2","6","8","31","9.68","0.25","0.25","0.17","0.5","0.67","2.58"
"","Pierre Engvall","LW","TOR","21.293","9","4","2","2","6","8","24","16.67","0.44","0.22","0.22","0.67","0.89","2.67"
"","Brett Lernout","D","LAV","21.977","56","1","5","2","6","8","78","1.28","0.02","0.09","0.04","0.11","0.14","1.39"
"","Mark Jankowski","C","STK","23.007","6","5","1","2","6","8","23","21.74","0.83","0.17","0.33","1.0","1.33","3.83"
"","Danton Heinen","C","PRO","22.199","4","1","5","2","6","8","8","12.5","0.25","1.25","0.5","1.5","2.0","2.0"
"","Colby McAuley","RW","SJ","21.301","28","4","2","2","6","8","25","16.0","0.14","0.07","0.07","0.21","0.29","0.89"
"","Deven Sideroff","RW","SD","20.422","47","4","2","2","6","8","44","9.09","0.09","0.04","0.04","0.13","0.17","0.94"
"","Justin Hickman","RW","PRO","23.497","32","5","1","2","6","8","37","13.51","0.16","0.03","0.06","0.19","0.25","1.16"
"","Sena Acolatse","D","PRO","26.799","30","1","5","2","6","8","40","2.5","0.03","0.17","0.07","0.2","0.27","1.33"
"","Joel Eriksson Ek","C","IA","24.627","8","3","3","2","6","8","20","15.0","0.38","0.38","0.25","0.75","1.0","2.5"
"","Tony Cameranesi","F","UTI","24.094","34","3","3","2","6","8","54","5.56","0.09","0.09","0.06","0.18","0.24","1.59"
"","Spencer Naas","F","CLE","22.218","12","4","2","1","6","7","25","16.0","0.33","0.17","0.08","0.5","0.58","2.08"
"","Grant Besse","LW","CLE","23.174","11","1","5","1","6","7","23","4.35","0.09","0.45","0.09","0.55","0.64","2.09"
"","Evan McEneny","D","UTI","23.319","11","2","4","1","6","7","21","9.52","0.18","0.36","0.09","0.55","0.64","1.91"
"","Scott Sabourin","RW","SD","25.129","44","4","2","1","6","7","54","7.41","0.09","0.05","0.02","0.14","0.16","1.23"
"","Max French","C","TEX","24.94","28","4","2","1","6","7","36","11.11","0.14","0.07","0.04","0.21","0.25","1.29"
"","Austin Carroll","RW","STK","23.475","42","5","1","1","6","7","46","10.87","0.12","0.02","0.02","0.14","0.17","1.1"
"","Oskar Sundqvist","C","SA","23.483","6","2","4","0","6","6","20","10.0","0.33","0.67","0.0","1.0","1.0","3.33"
"","Tyler Vesel","C","BAK","23.423","11","3","3","0","6","6","23","13.04","0.27","0.27","0.0","0.55","0.55","2.09"
"","Kyle Schempp","C","BRI","23.672","33","3","3","0","6","6","23","13.04","0.09","0.09","0.0","0.18","0.18","0.7"
"","Julian Melchiori","D","MB","25.777","49","4","1","9","5","14","65","6.15","0.08","0.02","0.18","0.1","0.29","1.33"
"","Marcus Pettersson","D","SD","21.356","44","0","5","9","5","14","78","0.0","0.0","0.11","0.2","0.11","0.32","1.77"
"","Kirill Gotovets","D","MB","26.226","57","1","4","8","5","13","49","2.04","0.02","0.07","0.14","0.09","0.23","0.86"
"","Chris Breen","D","PRO","28.214","62","1","4","8","5","13","84","1.19","0.02","0.06","0.13","0.08","0.21","1.35"
"","Byron Froese","C","LAV","26.514","13","3","2","6","5","11","26","11.54","0.23","0.15","0.46","0.38","0.85","2.0"
"","Tyler Lewington","D","HER","22.779","71","2","3","6","5","11","61","3.28","0.03","0.04","0.08","0.07","0.15","0.86"
"","Ben Harpur","D","BEL","22.675","19","2","3","6","5","11","40","5.0","0.11","0.16","0.32","0.26","0.58","2.11"
"","James de Haas","D","LV","23.365","36","1","4","6","5","11","32","3.12","0.03","0.11","0.17","0.14","0.31","0.89"
"","Andreas Englund","D","BEL","21.651","69","1","4","5","5","10","51","1.96","0.01","0.06","0.07","0.07","0.14","0.74"
"","Patrick Sieloff","D","BEL","23.338","58","1","4","5","5","10","47","2.13","0.02","0.07","0.09","0.09","0.17","0.81"
"","Josh Brown","D","SPR","23.65","66","1","4","5","5","10","48","2.08","0.02","0.06","0.08","0.08","0.15","0.73"
"","Hubert Labrie","D","HER/HFD","26.18","61","2","3","4","5","9","35","5.71","0.03","0.05","0.07","0.08","0.15","0.57"
"","Dennis Robertson","D","CHA","26.314","46","1","4","4","5","9","50","2.0","0.02","0.09","0.09","0.11","0.2","1.09"
"","Reece Scarlett","D","TEX/SPR","24.46","57","2","3","4","5","9","64","3.12","0.04","0.05","0.07","0.09","0.16","1.12"
"","Mason Geertsen","D","SA","22.41","72","3","2","4","5","9","90","3.33","0.04","0.03","0.06","0.07","0.12","1.25"
"","Tim Clifton","C","SJ","25.317","36","2","3","4","5","9","25","8.0","0.06","0.08","0.11","0.14","0.25","0.69"
"","Andrew O'Brien","D","MIL/TEX","24.816","37","3","2","4","5","9","53","5.66","0.08","0.05","0.11","0.14","0.24","1.43"
"","Andrei Mironov","D","SA","23.133","26","1","4","4","5","9","24","4.17","0.04","0.15","0.15","0.19","0.35","0.92"
"","Alex Krushelnyski","LW","LV","26.837","37","3","2","4","5","9","41","7.32","0.08","0.05","0.11","0.14","0.24","1.11"
"","Dalton Prout","D","STK","27.51","34","2","3","4","5","9","43","4.65","0.06","0.09","0.12","0.15","0.26","1.26"
"","Luke Esposito","LW","GR","23.91","31","1","4","3","5","8","32","3.12","0.03","0.13","0.1","0.16","0.26","1.03"
"","Adam Krause","C","RCH","26.01","46","3","2","3","5","8","56","5.36","0.07","0.04","0.07","0.11","0.17","1.22"
"","Yaroslav Dyblenko","D","BNG","23.716","54","2","3","3","5","8","70","2.86","0.04","0.06","0.06","0.09","0.15","1.3"
"","Jeremy Roy","D","SJ","20.34","20","2","3","3","5","8","24","8.33","0.1","0.15","0.15","0.25","0.4","1.2"
"","Doyle Somerby","D","CLE","23.201","38","1","4","3","5","8","31","3.23","0.03","0.11","0.08","0.13","0.21","0.82"
"","Jalen Chatfield","D","UTI","21.334","60","2","3","2","5","7","80","2.5","0.03","0.05","0.03","0.08","0.12","1.33"
"","Lukas Jasek","RW","UTI","20.05","6","3","2","2","5","7","19","15.79","0.5","0.33","0.33","0.83","1.17","3.17"
"","Eric Selleck","RW","BEL/HFD","29.906","50","5","0","2","5","7","55","9.09","0.1","0.0","0.04","0.1","0.14","1.1"
